Runyoro,English
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
tarukwija kufika omugabo gwa abakama babizinesi,He will never miss a dividend payment.
ekyaro kaitu kiguma nikiyamba abo abatakwesobora,Our village always helped those who are in need.
"kakuba ntatunge okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu","If l will not muster the courage to talk to her that day, we would have missed out on this friendship."
atunga ha okwimukiza mulimo,He receives a raise at work.
gavumenti etairo enkora hali empyaka abalimi abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
enyange imerire kurrngi muno omumaizi gahaihi,The egret has stood perfectly still in the shallow water.
omusaija ateka sente omumasamba ze,He invests in a real estate investment trust.
nkasabira omumadini obusinge gona- ntwena tuli baana baruhanga omu,I prayed for peace among all religions-we're all children of the same God.
omukazi naija kwega n'okulisa hakulima okwokwebaisaho,She will learn about sustainable agriculture.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns sustainable agriculture.
oyetagisize okutekaho okwokya rundi aisi nambere hantungire obuhuta,You have needed to apply heat or ice to the injured area.
ninyenda okusara sukali,I needed to cut down on sugar.
noyetagisibwa okuyonja amaino gawe ebiri emirundi buli mwaka,You needed to have your teeth cleaned twice a year.
omunya gucikize omukira gwako katoroka kandi hali ekinyonyi,The skink has wiggled its tail and escaped from the bird's grasp.
ninyijuka akasumi nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she a true friend - when she didn't laugh at my worst moment.
obw'ababiito Obulemi bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
abantu baisoroize omuka y'omunyoro habworukurato,People have gathered at the chief's house for the meeting.
igana lyabantu lika semererwa gutakatandikire omukoro,The crowd has buzzed with excitement before the show starts.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba rukaba muno habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
tukazika baitu abafu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho oruganikyo rwomukama owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
abaserurizi basomereho endubata y'ebinyonyi bazonzoire ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns they discovered a new species.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
"kakuba oraba ogondeze ebyobuhangwa okumanya baitu, tandika n'ebyokulya baitu","If you have wanted to understand our culture, start with our food."
kutunga naija okwimukizibwa ha mulimo,He will receive a raise at work.
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone will die, the whole village comes to pay respects, whether they knew them well or not."
abaserurizi basomereho endubata y'ebinyonyi obu bazonzoire ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns when they discovered a new species.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi","The grief comes in waves some days l can breath , some days l can't."
nojakwetagisibwa okuyonja amaino gawe ebiri emirundi buli mwaka,You will need to have your teeth cleaned twice a year.
"dora ebinyonyi omumwanya; tibisigire rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
gavumenti neja kuletaho enkora empyaka abalimi hali abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
"kakuba gavumenti eba ekendize omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi",If the government has subsidized solar more people would use renewable energy now.
Obworaba nogonza kwetrgereza ebyobuhangi bwaaitu nebyokulya tandika byaitu.,"If you want to understand our culture, start with our food."
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
Nsabira amadiini goona omugisa-itwena tuli baana Ruhanga omu.,I pray for peace among all religions-we're all children of the same God.
ekyaro kaitu kiguma nikiyamba boona abo abatakwesobora,Our village always helped those who are in need.
nkaba nyine obuzibu n'okutekana ahahuliriza,I had difficulty concetrating.
omusaija ateka sente ze omumasamba,He invests in a real estate investment trust.
Enganikyo zoleka ebya abantu abakuru ebibamanyire,Oral history projects record elders' memories.
ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju,The ants will march in a long line carrying crumbs back to their nest.
embya y'omukisaka ehambizege impala mayiro okuhikya ejwahire,The wild dog has chased the impala for miles until it out.
noija kwetagisa kwokya okutekaho rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
omusaija takasferwaya embaagwa,He has never missed a dividend payment.
Abaikazi bombekere ibandiro lihyaka haiziba,The community has built a new shrine at the sacred spring.
abantu behumwize habizina ebyamporampora,The crowd has back swayed and forth to the slow music.
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora. mpora,The crowd is swaying back and forth to the slow music.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, ekintu nyega kihyaka","Everytime I will think I've figured it out, I learn something new."
"kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
gavumenti eresireho enkora empyaka hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
"kakuba isomero nirinja kukubuza obusinge, tekerezamu haba kakuba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
embya ehambizege y'omukisaka impala mayiro nyingi okuhikya ejwahire,The wild dog has chased the impala for miles until it tired out.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
ebiro bisaatu murubuga orutubaire tutwetekanizi kubungira,days in a city we never planned to visit.
nkasunga ekituru kyomutini nikyoleka ngu kikagamba oruganikyo rw'omukama owamani ijo,I watch a shadow puppet show that told the story of a great king yesterday.
"omuro kugwa tigurukwija mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back to the clinic."
Kakuba gavumenti yakozeseze kare amaani Twakubaire lwiina ebitwehinguliriize muno. ebyeowruuu,"If the government had invested in renewable energy earlier, we could have a cleaner environment now."
ebizina byenzarwa hamu n'orunyege n'okucekeca biba mubulimukoro,Traditional music and danced accompained ceremonies.
"basi kakuba etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
"Nkaba ntukaterezaaga ngu kusura ndisobora enju eka , baitu dera ndihamu , ninyija kutekaho omukono hampapura sabbiti erukwija.","I never thought l'd be able to buy mu own home , but here l am , signing the papers next week."
Obuguuda bwihanga butungire omurro ogwokutemba okwemihendo.,The economy is facing inflationary pressures.
omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire,The farmer has weeded his cassava field last week.
Omubazi nigusobora kukoragana n'emibazi endi.,The medication interact with other drugs.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in loss of biodiversity."
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho obwomezi bwabo,The hospital had a patient library with health information.
abasaija abato bakombekere orugo r'ente oruhyaka,The young men built the new kraal for the cattle.
"orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi tindukusobora.","The grief comes in waves some days l can breath , some days l can't."
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba muno babamanyire rundi tibabamanyire","When someone will die, the whole village comes to pay respects, whether they knew them well or not."
okujwara noyetagisa pulasita okumara wiiki mukaaga,You have needed to wear a cast for six weeks.
omusomesa wange owunyenda agambira ngu nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me that i had a gift- for writing those words stayed with me.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, babamanyire oba muno rundi tibabamanyire","When someone died, the whole village comes to pay respects, whether they knew them well or not."
ngura ebintu omu buli supamaketi wiiki,I bought groceries from the supermarket every week.
ninyija okusara sukali,I will need to cut down on sugar.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
ninja kwirukira mwa wange munyani omukuru nyencya,I will run into an old friend yesterday.
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun will rise again tomorrow, and so will you""."
enyange ekaimera kurungi mumaizi gahaihi,The egret stood perfectly still in the shallow water.
enyunyuzi nizija kwaka muno ekiro omumwanya kukira ebitara by'omurubuga,The will brightly shine in the night sky away from city lights.
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
cukamba y'omuyanja eturukize ehuzo zamakamba okwerwanaho,The sea cucumber has squirted sticky threads to defend itself.
omusoro aberambanda gwa gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
Ekitebe kikahwahi omumwaka ogwa 1977 omubyendema. habwobutetegerezangana,The community collapsed in 1977 due to political differences.
"kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you have wanted to understand our culture, start with food."
abantu nibaija kwehumuzamu habizina ebymporampora,The crowd will back sway and forth to the slow music.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
bakitunnzi naija kutangatangana kiguzi omukuru,The sales team will present to a major client.
nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
embuzi omubazi nizihebwa gwenjoka buli kasumi,The goats are being dewormed regularly.
enkoragana empyaka eyobusubuzi imukize ye entundwa bw'obulimi aheru yihanga,The new trade deal has boosted agricultural exports.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi,The skink wiggled its tail and escaped from the bird's grasp.
Omusoro og'wendema eya kukahambiriza baingi kupagasa.,Colonial forced many into wage labor.
ebyefuna bikahambirize emihendo y'ebintu okweyongera muno,The economy faced inflationary pressures.
akaire ruko kamu sabbiti erukwija kuhumuraho nitwija ha mwaro,"This time next week, we'll be lying on a beach."
nibaija kulima omusiri ni bakozesa turakita,They will plow the fields using a tractor.
"kakuba ntatunga okwgaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l does not muster the courage to talk to her that day, we would have missed out on this friendship."
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
kotoni naija kuba kirimwa kyasente mukyasi kya amkumi abiri,Cotton will become a cash crop the early 20th century Uganda.
bakagaruka Abasebeni nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
akatebe nikahayo akatunzi hali omuguzi owamaani,The sales team is presenting to a major client.
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun rise again tomorrow, and so will you""."
NRA ekatandikaho ekora endi,The NRA developed a parallel administration.
NRA nejakutandikaho ekora endi,The NRA will develop a parallel administration.
bakitunzi atangatagaine kiguzi omukuru,The sales team presented to a major client.
"akasumi kona mbaire nitekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn something new."
okutwarwa kwitaka kihambiriza abalimi okuleka itaka lyabo kandi bagenda mumbuga,The soil erosion forces farers to abandon their land and move to cities.
Akarwarro kaheereza obuheereza obukwatiraine n'okuzaara.,The clinic provides prenatal care for expectant mothers.
ninyija kusabira obusinge omumadini gona-ntwena tuli baana baruhanga omu,I will pray for peace among all religions-we're all children of the same God.
izaniro ly'emizano elihyaka balitekanize shakespeare azanira buli musizoni y'omusana,The new theater has staged Shakespeare plays every summer.
irwaro nirija kutekaho obujanjabi bw'abazaire abaine enda,The clinic will provide prenatal care for expectant mothers.
owenanga ruhuhwa nayongeramu okukwatwaho kwobujure nokwecumitiriza gebidongp,The harmonica player adds a bluesy feel to the sound.
"kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu","If I will tell you one thing about grief, it's that you never get over it-you get through it."
ebyafayo eby'okubaza nibija kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
enyunyuzi zikaka ekiro muno omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
Kiro kyaijo omuzini ahaisanizeege omunyoro habwo bumanzibwe.,The praise singer honored the chief's bravery with his song yesterday.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire emiringo y'ebinyonyi ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
"kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu","If I told you one thing about grief, it's that you never get over it-you get through it."
omulimi agesa amacande ge kandi hakyoma yagatwara ijo,The farmer harvests his sunflower and took it for pressing yesterday.
naija kutunga okwimukizibwa ha mulimo,He will receive a raise at work.
egali y'omwika eraba aheru y'orubuga ekaba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
egali y'omwika eraba y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, omukono hakipapura wiiki erukwija","I never have thought be to buy mu own home, but here l am, signing the papers next week."
yaitu eka ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
omukazi aija kukora omukeeto emyaka kumara nyingi atakafokere CFO,She will work in the accounting department for years before she became CFO.
embina yomukisaka ekairukya empara habwa mairu nyingiho kuhirya obuyajwahire,The wild dog chased the impala for miles until it tired out.
Omwegesa wange owungonza akagamba nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
aija kurolera ekitebe kumare emyaka atakabaire mukuru,She will manage a team for years before she became director.
ekituru kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
cukamba y'omuyanja ekaturukya ehuzo z'amakamba okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
aija kurolera ekitebe kumare atakabaire emyaka mukuru,She will manage a team for years before she became director.
ngura ebintu omu supamaketi buli wiiki,I bought groceries from the supermarket every week.
anaga enjura naija kuzina nukwo egwe enjura egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
omutendereza amanyirire abakuru nekizina kye ijo,The praise singer has honored the chief's bravery with his song yesterday.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo bakagenda kandi mumbuga,The soil erosion will force farers to abandon their land and move to cities.
noija kwetagisa okutekaho kwokya rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
"kakuba gavumenti ebaire sente etairemu kara, ntusobora okuba n'ebyobuhangwa ebiyounjo","If the government has invested in renewable energy earlier, we could have a cleaner environment now."
ebizina byenzarwa hamu n'okucekeca n'orunyege biba mubulimukoro,Traditional music and danced accompained ceremonies.
kotoni naija kuba kirimwa mukyasi kyasente kya amkumi abiri m'uganda,Cotton will become a major cash crop in the early 20th century Uganda.
okubura kwamaizi kutalibaniza ebyobulimi omukicweka n'obulisa,The water scarcity affects agricultural production in the region.
ruraiha omunya rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
akandindisa kumara esaaha,She made me wait for an hour.
Noija kwetaagibwa kuteekaho obutagasi rundi obufuki ha kicweka ekihutaire.,You'll need to apply heat ice to the injured area.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
Omusoro og'wendema eya kukahambiriza matwale baingi kupagasa.,Colonial taxation forced many into wage labor.
ninyija kwijuka akasumi kenyini akaba owamazima-nambere munyani atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
abasaija abato bakombekere orugo r'ente oruhyaka,The young men built the new kraal for the cattle.
omukazi naija kusoroza entoro z'okwahura,She will collect indigenous seeds for preservation.
egali y'omwika eraba aheru y'orubuga ebaire nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside has so been beautiful that i did'nt sleep a wink.
akandindisa okumara yona esaha,She made me wait for an hour.
abasaija abato nibaija okwombeka orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
Ntiirelye ebisisani rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, so will you""."
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
"kona akasumi ntekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I thought I've figured it out, I learn something new."
Orugendo rwegaali y'omwika kuraba omu bugwa izooba muno rukaba habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
kotoni akaba kirimwa kyasente kya amkumi abiri m'uganda,became a major cash crop in the early 20th century Uganda.
Ntiirelye ebisisani nabusindika hamura kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
abantu abaingi abesoroize abaijwiire omwiro omuzaano gutakatandikire,The crowd is buzzing with excitement before the show starts.
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga kuleeta acekecerege rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
embya y'omukisaka ehambizege impala mayiro nyingi okuhikya ejwahire,The wild dog has chased the impala for miles until it tired out.
kotoni ebaire kirimwa kyasente muno mukyasi amakumi kya abiri m'uganda,Cotton has become a major cash crop in the early 20th century Uganda.
"y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
Balimire nibakozesa amawinde karakita.,They have plowed the fields using a tractor.
obujanjabi nibwija kukorahamu n'emibazi endi,medication will interact with other
akahuka kajanjaire muno mubantu,The virus has widely circulated in the community.
igana nirija lyabantu kusemererwa omukoro gutakatandikire,The crowd will buzz with excitement before the show starts.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora eka kugura eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
"Kakuba ndi wokukugambira ekintu kimu hali enaku, nikyo ngu otaligyehugura-ogirabemu.","If I could tell you one thing about grief, it's that you never get over it-you get through it."
nkasiga ekihemeheme kandi kandi nakisindika hamutimbagano ijo,I draw a funny cartoon and posted it on social media yesterday.
eka yaitu nija kujaguzaga amagesa namazina agokusima itaka,Our family will always celebrate the harvest with a dance that thanks the earth.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno rundi tibabamanyire","someone has died, the whole village comes to pay respects, whether they knew them well or not."
embuzi nizihebwa omubazi gwenjoka buli kasumi,The goats are being dewormed
enkoragana empyaka eyobusubuzi ekaimukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosted agricultural exports.
tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits of the mountains for the rocks and stones.
ekituru ndozirege kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
enyange eterekeriire ekeemerra mumaizi agatahamire,The egret stood perfectly still in the shallow water.
obaire noyenda okutekaho okwokya rundi nambere aisi hatunire obuhuta,You needed to apply heat or ice to the injured area.
obujanjabi bubaire bwasente baitu nibukoraho,treatment has been expensive but effective.
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,I have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
ebihuka birubatire hamu bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
nyinenkuru nyowe naija kuruka ebibo eby'akatale kumara emyaka,My grandmother weave baskets for the market for many years.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
enkoragana empyaka eyobusubuzi imukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosts agricultural exports.
nija kugura ebintu mu supamaketi wiiki,I will buy groceries from supermarket every week.
omusoro nigwija omuhya kuteebwa omuunkora mumwaka omuhyaka,The new tax will be implemented next year.
"omurundi gw'okubanza okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
taxi empyaka bakagitandikaho omwaka oguhwaire,The new tax was implemented next year.
ekyoma kyomubaizi nikija kubaija ekisisani kuruga omukihinju kyekiti,The sculptor will chisel a figure out of a single block of wood.
nkega kwenyumirizamu nyeka ndi nobukuba muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
Noija kwetaaga kujwara kumara ekiseminti sabiiti mukaaga.,You'll need to wear a cast for six weeks.
enyange nija kwemera kurungi muno gahaihi omumaizi,The egret will stand perfectly still in the shallow water.
"dora ebinyonyi omumwanya; rundi bitasige okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
anaga ejura azinire nukwo enjura egwe egi eyitubaire nitwendera ebirimwa ijo,The rainmaker has danced to bring the rain that we need the crops yesterday.
"nkaba ntakunihira ngu nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy mu own home, but here l am, signing the papers next week."
ntangainege munywani wange owaira ijo,I ran into an old friend yesterday.
kotoni ebaire kirimwa kyasente muno mukyasi kya amakumi abiri m'uganda,Cotton has become a major cash crop in the early 20th century Uganda.
Omubazi kukoragana nigusobora n'emibazi endi.,The medication may interact with other drugs.
"hakumalira kyasa kinu, tuhindura ekoragana yaitu n'ebyobuhangwa","The end of century, we transform our relationship with"
kakuba ntararabirweho baasi ekiro eki tinakutangaine yange. engajani,"if i hadn't missed the bus that day, i never would have met my best friend."
"ye hakumalira kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of this century, we have transformed our relationship with nature."
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
buli orukwija muntu kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
nkega nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital will have a patient library with health information.
okubura kwamaizi kukatalibaniza ebyobulimi omukicweka,The water scarcity affected agricultural production in the region.
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju,The ants marched in a long line carrying crumbs back to their
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho oruganikyo rwomukama owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
tuzika abafu baitu omwitaka nambere baisenkuru itwe,We bury our dead in the ground where our ancestors rest.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal exports.
ninyija kusiga ekihemeheme kandi nkisindike hamutimbagano nyekya,I will draw a funny cartoon and posted it on social media yesterday.
wenanga akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
Abasigazi orugo nibakora rw'ente.,The young men are building the new kraal for the cattle.
"kakuba isomero lyakubulize obusinge, tekerezamu haba kakuba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
"wange mutabani akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
"Rora ebinyonyi omumwanya, tibisiga, tibigesa baitu Isinywe anyakuli omwiguru abiriisa.","Look at the of the air; they do not sow or reap, yet your heavenly father feeds them."
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
okubura kwamaizi ebyobulimi kukatalibaniza n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
"hakumalira ye kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of this century, we have transformed our relationship with nature."
nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
"Kakuba gutakeeha kikahika nyekya, ogaruke omu karwarro.","If the fever doesn't go down by tomorrow, come back to the clinic."
ebiro bisaatu omurubuga orututekanizaga kubungira,Three days in a city we have never planned to visit.
buli muntu watangantangaine amanyire ekintu - ky'otamanyire nigw'omugisa kukyega,Every person you met knows something you don't — that's a chance to learn.
"kakuba guba omuro tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
nyinenkuru nyowe naija kuruka ebibo eby'akatale kumara emyaka nyingi,My grandmother will weave baskets for the market for many years.
irwaro rikatekaho obujanjabi abaine bw'abazaire enda,The clinic provided prenatal care for expectant mothers.
omukazi akozire mukeeto kumara emyaka nyingi atakafokere CFO,She has worked in the accounting department for years before she became CFO.
omusoro gwa aberambanda gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
