Runyoro,English
abalimi bakozesaze ebijunzire okuhindura engeri y'itaka,Farmers have used compost to improve soil structure.
agalihya emihanda y'entahyaye,He diversifies his income streams.
encweera ekazimbya ekitwe kyaayo yayehungya kututinisa,The cobra spread its hood and swayed to warn us away.
sente zempapura empyaka zibaire haihi okuturuka,The new currency notes have soon been introduced.
ekyenyanja rulindwa ngamba kikezimbiiko mumusenyi obwe bigonzi byaculiire,The clam burrowed into the sand when the tide went out.
"Omukyaro kyaitu omuntu obwafa ,abasi,bensi boona baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
Oburwaire obukuleetwa obuhuka nibujanjarra bwangu omu muyaga.,The virus is airborne and spreads easily.
okaire noyetagisibwa okutekaho ebizigo nambere hamomere emirundi ebiri bulikiro,You needed to apply the cream to the rash twice daily.
isenkati nyowe akangabira oruganikyo nkoko engeri yatangatagaine iba hakatale nuko akunekaneka,"My aunt told the story of how she met her husband at a market so vividly, l feel like i was there."
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
Obuleemi obwenzaarwa kwainganizaaga okugonza okutali kumu.,Traditional political systems balanced various interests.
kanpuni ekagalihya enkora yayo ey'okusubura byoma byakalimagezi,The company expanded its e-commerce operations.
"kakuba wali omuhagati y'orukara orugumire, gumizamu n'osoma- tiniho hakumalira y'oruganikyo","If you was in the middle of a hard chapter, keep reading - it's not the end of the story."
Omumirimo eyengaro ahakaba harumu n'okuteera embugo.,Traditional crafts included barkcloth making.
Yoweri Museveni akataho Amahe agaboona Rwangirra.,Yoweri Museveni formed the popular Resistance Army.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal attracted many visitors.
ebibo empyaka nekora kurungi hansi eyimukire,The new variety is suitable for higher altitudes.
kakuba gavumenti yataireho omuhendo gwahansiho habwengo zamani gizooba abantu abaingi bakubaire nibakozesa amaani agaani agarukugarurwa buhyaaka,"If the government had subsidized solar panels, more people would use renewable energy now."
enkora y'okusesira ebirimwa amaizi guyambaho abalimi omukasumi kekyanda,The new irrigation system helps farmers during the dry season.
obu barasemeze nyina nyowe eka yona nija okuterana hamu omulingo oguntakaroraga,When my mother will be diagnosed the whole family came together in a way l've never seen before.
"kakuba twalinzire ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we protected our forests, we can preserve biodiversity and prevent climate change."
"kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
ekitebe kikagwa omu 1977 habw'okwahukana mupolipo,The community collapsed in 1977 due to political differences.
noija okufayo kakuba nyikara hanu?,Will do you mind if I sit here?
obusiri bwensigo zokubyara busemeza omulingo gwiltaka,Permanent beds improve soil structure.
nigenza esimu yange egendwehoomuire,I need my phone charging.
"Kakuba nakukozire ekintu ntaine butiine butiini bwokugwa, nakutandikireho entaahya yange.","If l could do anything without fear of failure , l'd start my own business."
obujanjabi bwetagisizibwe okukebera omusahi buli kaire okurora enkora y'omusahi,The treament has required regular blood tests to monitor liver function.
ninyija okusagika omwana omwihanga erindi- nigwija okuba omulingo omutaito okukora embaganiza,I will sponsor a child in another country-it's a small way to make a difference.
kampuni etangaine okweteranizaho kw'abemigabo,The company has faced shareholder activism.
ninyenda okusara sukali,I needed to cut down on sugar.
bakitunnzi naija kutangatangana kiguzi omukuru,The sales team will present to a major client.
"nyegambira nyowe nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I tell myself l'd go to bed early, and then watched videos until 2AM."
nkasasu amaizi gange ijo,I pay my water bill yesterday.
enkoko baikaire nibazirisa cacu,The chickens have been fed with maize grain.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
Nambere baisenkuru itwe abaira bahumuliire nuko turaziika abafu baitu.,We will bury our dead in the ground where our ancestors rest.
tujaguza amagesa n'ekihuro ekiba kirumu ebyokulya byona ebitwalimire,We celebrated the harvest with a feast that includes all the food we have grown.
kangaroo nija okuguruka egende n'omwana gwayo nambere ebyama,The kangaroo will away hop with its baby in its pouch.
Akiiriire kimu hanyuma y'okumusemeza.,She made a full recovery after the operation.
enyanja victoria ikaire nesinganyo obukoto mufica,Lake Victoria has been the largest lake in Africa.
ebaire parisi nambere nabandize okutangatangana,It has been in Paris that they first met.
nsaswire omusoro omubwire ijo,I have paid my taxes on time yesterday.
Ekyaro kyaitu kikonyera abanyakuli omukwetaaga.,Our village has always helped those who are in need.
Obwakaba nakyahika ati nokugenderaho.,No sooner had she arrived than she had to leave.
irwaro nirija okutekaho ekiro eky'okutangatanganiramu abarwaire abali omubwetago,The clinic will offer same-day appointments for urgent cases.
nitwija okuha okukehebwaho kwemihendo hali abaana abakalimagezi,We will offer student discounts on software.
bulemeziki obwokeheze omwezi oguhaire,How much weight had you lost in the past month?
taxi empyaka bagitandikireho omwaka ogurukwija,The new tax has been implemented next year.
ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
akagumizamu nakora nobu habaireyo etoko,He kept on working despite the noise.
noija okwetagisibwa okwikaza okuguru kwawe kwimukize kukehya okuzimba,You will need to keep your leg elevated to reduce swelling.
nitwija kuha amata g'ente ag'okubaza hali ba'isekuru itwe,We will give the first milk from the cow to the ancestors.
ekibumbe nikija owoleka ekisani ky'omurwani w'ekyaro,The sculptor will carve a statue of the village hero.
omusisi nigwija okupimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake will measure seven point five on the Richter scale.
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
nkasunga ekituru kyomutini nikyoleka ngu kikagamba oruganikyo rw'omukama owamani ijo,I watch a shadow puppet show that told the story of a great king yesterday.
nitwja okukehyaho emihendo buli mwaana n'abakuru,We will give discounts to students and seniors.
akatebe akobutale nikecencura ebirugire omubintu ebibyarwe,The marketing team is analyzing the return on investment of campaigns.
tukaha okukehebwaho kw'emihendo hali abaana hali byakalimagezi,We offered student discounts on software.
oburorwaho by'ebikaro ebyakara byolekere enkoragana nahamusa gwenyanja,Archaelogical has evidenced shows trade connections with the coast.
"nitwija okumara ekiro ekyani kyona niturora, nitusaba kandi nitusera okuganyirwa","We will up all stay night during Laylat al-Qadr, praying and seeking forgiveness."
"obukama bwa Bunyoro nibwijukibwa Omubizina, okwebuga, okutebya nenganikyo .",The Empire of Kitara is remembered in epic poems and songs.
Irwarro line ekyahuro kyebitabu ebirukukwataho ebyobwomezi.,The hospital has a patient library with health information.
"kakuba twine obwire bundi, twndi bungire amatemba gihanga nago","If we have more time, we would have visited the northern part of the country too"
emitano yabajungu temanyirire ebika byabantu nobuhangwa,Colonial boundaries have ignored ethnic and cultural divisions.
yusufu lule aherizeho nkomukuru wihanga okumara akasumi kataito,Yusuf Lule has served as president briefly.
yusufu lule naija okuherezaho nkomukuru wihanga kumara aksumi kataito,Yusuf Lule will serve as president briefly.
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
"kakuba abantu batalisiza muno, itaka nirija kusigara rw'orwezo","If the community does not overgraze the land, the soil would still be fertile."
magarita niko akosolya akacyasingireyo okuraiha ha kasozi sitanule,Mount Stanley's highest peak was Margherita peak.
"nija okutumya caayi y'omwani, baitu bakandetera amajani omusobi- nkazonzora ekyokunya kyange kyembaganiza","I will order coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"kakuba ntalikalire haihi nawe ekiro kyokubanza haisomero, obwomezi bwange bwandibaire bwembaganiza muno","If I have not sat next to her on the first day of school, my life would be completely different."
itwe abeeginabantu bakuru hubakekezaaho,We give discounts to students and seniors.
ekitebbe kya uganda porotekita kikatangatagana okuhakanizibwa kuruga omubitebbe ebindi,The Uganda protectorate faced resistance from various groups.
ekitebe ky'bakitunzi kikececura amagoba gakapuni,The marketing team analyzed the return on investment of campaigns.
Iguru nirisobororwa kuba rugonjo orwina ebyambu ebirukuera hansi yarwo-ekisisani eki kimpumuza.,Paradise is described as a garden with rivers flowing beneath it-that image comforts me.
abaana begere emizano y'okuba bagumisiriza,The children have learned the games that teach them to be patient.
ensi eyoleka obukugu obwekika kyahaiguru omumirimo,The earth demostrate worked sophisticated engineering.
abantu behumwize habizina ebyamporampora,The crowd has back swayed and forth to the slow music.
ebyefuna bikahambirize emihendo y'ebintu okweyongera muno,The economy faced inflationary pressures.
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora mpora.,The crowd is swaying back and forth to the slow music.
nitwija okwetorora kaaba emirundi musanju omukaire kahaji-kitwijikya obumu nkabaikiriza,We will circle the kaaba seven times during Hajj-it reminds us of the unity of believers.
eka yaitu ekahondera omulingo gw'obusere gwenyini okumara ebyasa,Our family followed the same marriage customs for generations.
abakora engoma z'obukama bakatunga amagezi gembaganiza,The Royal drum makers held specialized knowledge.
ekicweka ekikyasingireyo okunyumira omukijaguzo kyona kibaire akasumi nambere buliomu wena yaikalire hansi bonahamu,My favorite part of any celebration has been the moment when everyone finally sits down together.
"kakuba ntatunga okwgaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l does not muster the courage to talk to her that day, we would have missed out on this friendship."
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
omukazi akabanza kukora omukitongole kyokuhereza abaguzi atakabaire kirolerra mirimo.,She had been working in the customer service department for years before she became manager.
omusomesa wange owunyenda agambire ngu nkaba nyine ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher has told me that i had a gift- for writing those words stayed with me.
akahuka kaibaire komumuyaga kandi kajanjara bwango,The virus was airborne and spreads easily.
yukahaguza amazarwa g'omwana waitu n'ebisembo bya nyina na'ise,We celebrate the birth of a child with gifts for the mother and father.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
nandibaire ngumireho muno okukira mbaire ntekanize,I have wound up staying longer than planned.
buli kiro kyoona nyega ekintu kuruga omubaana bange mbe nigonza rundi tinkugonza,I learn something from my children every single day—whether I want to or not.
abazirweneho nibaija kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu,The crowd has cheered for the band to play one more song.
"hakumalira kw'omulimo gunu, nitwija okwegesa abalimi omutwaro gumu omukulima ky'owebaisaho","By the end of this project, we trained ten thousand farmers in sustainable practices."
omujajabi akozeseze amani gabaisenkuru okukiza omusaija omurwaire ijo,The healer has used the power of the ancestors to cure the sick man yesterday.
nkega ekintu kuruga hali abaana bange bulikiro- oba ninyenda obu tiwenda,I learned something from my children every single day — whether I want to or not.
NRA ekaleeta endema endi.,The NRA developed a parallel administration.
ninyija kusiga ekihemeheme kandi nkisindike hamutimbagano nyekya,I will draw a funny cartoon and posted it on social media yesterday.
ninyija okwetagisibwa okukebera sukali omumubiri buli kaire,I will need to have my blood sugar levels checked regularly.
akandindisa kumara esaaha,She made me wait for an hour.
tukatangira omwami omuhyaka n'ekijaguzo ky'ekitinisa hali abaisenkuru abamukomeremu,We welcomed the new chief with a ceremony that honors the ancestors who chose him.
irwaro ritaireho ekiro eky'okutangatanganiramu abarwaire abali omubwetago,The clinic has offered same-day appointments for urgent cases.
naija okukora nk'omwehanuzaho kumara emyaka atakatahire ekitongole,She will work as a freelance consultant for years before she joined the firm.
abazirweneho bakagaruka n'ebitekerezo ebihyaka kandi n'okunihira,Veterans returned with new ideas and expectations.
Yekaru haihi ne'eka yange enyina ebidde ebiteera omwizooba lyoona mbigoza kibihurra.,The temple near my home has bells that ring all day-I love hearing them.
Omurwaire ensigoye etandikire kukora kurungi.,The patient's kidney function has stabilized.
abaana bakozire ebijwaro by'ekiro ky'ebimenke,The children have designed costumes for the Halloween parade.
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You'll need to wear a cast for six weeks.
"Kusisikara kwamaizi , kukwasireho ebyobwomeezi bwa'abantu babulikiro.",The water pollution has been affecting the health of local communities.
omrwaire ayolekerege oburorwaho obwokwekengera,The patient showed signs of sepsis.
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
Abasigazi nibakora orugo rw'ente.,The young men are building the new kraal for the cattle.
"kakuba nitwija okukozesa orwezo orwakibabi, ntusobora okuhindura orwezo rwitaka tutakozeseze emibazi","If we will use green manure, we can improve soil fertility without chemicals."
ebyafayo eby'okubaza byolekere okwijuka kw'abantu abakuru,Oral history has projected record elders ' memories.
asiga senteze omubizinesi zeka,He invests in a family business.
ekika kyatu nikija okugira ekizina ekyembaganiza ekituzina omukasumi akomugaso honka,Our clan will have its own special song that we sing only at the most important times.
kampini ekataha omukatale akahyaka,The company entered new markets.
"obunkuba ntarubasire, nkega okuba wamani omubiro obunkaba","When I have not walked, I learned to be grateful for the days I could."
ekakozesa okwahura sente kuraba mubyakalimagezi mirundi gingi,I used online banking for most transactions.
ensama ekairukira mu kisaaru kwesereka entale,The waterbuck ran into the river to escape the lion.
Ebisasaizi byawe obikora ota kandi bwireki?,What is your exercise routine like?
orora ota kasinga turoramu muvi kirokinu,How about watched a movie tonight?
omulimo gwange omurungi ogutwakozire tuli bantu baingi gwali ogu ogutwabandize kunywana nukwo hamu kyayongeraho,My best group project was when we became friends first and worked together second.
ekinyonhyi rugoro kikairuka kyacwanganiza ekisaka nebikya byaakyo kibirahiriize,The emu ran across the field with its long neck stretched out.
"kakuba wali omuhyaka omunyikiriza yabantu, weyanjule- abantu nibaija okukutangira","If you was new to a faith community, introduce yourself -people will welcome you."
Nkaba ntakasiimaga encumba ya nyina nyowe kuhikya obu naganzire aheeru Kandi niyeriisa.,"I never appreciated my mother,s cooking until l moved out and had to feed myself."
Ebinyonyi bifuruka nibigenda habulyo mubwiire bw'omusana.,The birds migrate south every year to escape the cold winter.
Amahe amacunguzi gakaba g’baganiizemu.,The Uganda National Army was divided.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
abajungu bakakozesa ekitebe n'amani gamahe okumaraho obuhakani omu bunyoro,The British used military force to subdue resistance in Bunyoro.
twetoroire kaaba emirundi musanju omukaire kahaji - kitwijikya obumu nkabaikiriza,We have circled the kaaba seven times during Hajj-it reminds us of the unity of believers.
"kakuba oba omuhyaka omunyikiriza yabantu, weyanjule- abantu nibaija okukutangira","If you be new to a faith community, introduce yourself -people will welcome you."
okuhinduka kwamihendo nikinihirwa okweyongera haiguru,The inflation rate was expected to rise.
UPDF eketaba omubitebe kalinda businge.,UPDF has participated in peace keeping missions.
"Twine omugenzo gwokukingura ekisembo kimu hanweri okuzooka , kandi nukwo butoosa.","We have this tradition of opening one gift on Christmas Eve , and its always pajamas."
taxi empyaka nejakutandika omwaka ogurukwija,The new tax is implemented next year.
okucamuka kworusozi kuhambirize ekuminekumi zabantu okuruga omumaka gabo,The volcanic eruption has forced thousands of people to evacuate their homes.
"ntindikwija kunihira nti ninyija kumaraho omwaka gunu, baitu hati ndihanu","I will not think I'd make it through that year, but here I am."
iguru bakilisoboraho nk'omusiri ogwine ebisaru ebirukugera okuruga hansi- ekiekisani kibunda buda,Paradise was described as a garden with rivers flowing beneath it-that image comforts me.
wakabaga otungire ekigarukwamu hali anesitesiya,Had you ever had a reaction to anesthesia?
abaana nibaija okwega emizano eyeyegesa okuba bagumisiriza,The children will learn the games that teach them to be patient.
"akasumi kona ntekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I thought I've figured it out, I learn something new."
niyija okwijuka bulikiro akasumi nayetegerizemu isomo eryatabanizaga okumara emyezi,L will always remember the moment l finally understood a concept l'd struggled with for months
"Rora ebinyonyi omumwanya, tibisiga, tibigesa baitu Isinywe anyakuli omwiguru abiriisa.","Look at the birds of the air; they do not sow or reap, yet your heavenly father feeds them."
Endagaano eya Uganda ay 1900 ekyali y'omugaso.,The Uganda Agreement of 1900 remains historically significant.
"tifwireyo biki bwobailize, tinkwija kuhindura ebitekerezo byange","No matter what you said, I won't change my mind."
ebyefuna bihambirize emihendo y'ebintu okweyongera muno,The economy has faced inflationary pressures.
oruganda rwaitu rugira ekizina kyarwo ekitongole ekituzina ha busumi obukuru.,Our clan has its own special song that we sing only at the most important times.
buli bwirebwona nyijuka akasumi na yetegerrizemu ekintu ruksabe mazire akasumi kaingi obwire bwingi obwa ameezi nindengaho kukyetegereza kirembe,l'll always remember the moment l finally understood a concept l'd struggled with for months
owenanga ruhuhwa nayongeramu okukwatwaho kwobujure nokwecumitiriza omumaraka gebidongp,The harmonica player adds a bluesy feel to the band's sound.
omuraire ayolekere oburorwaho bw'okukira,The patient has shown signs of improvement.
nbuzirwemu omulingo abatahi batimba ebijaguzo obukaba nkyali muto,I have missed the way the whole neighborhood would decorate for festivals when l was a kid.
abachwezi baikare baine obukama onwezarwa,The Bachwezi has been associated with the origins of kingship.
tukagaba biya ey'okubanza kuruga omwihisizo erihyaka hali byaisenkuru itwe,We offered the first beer from the new brew to the ancestors.
isenkati nyowe naija okugambira oruganikyo nkoku engeri yatangatagaine iba hakatale nukoakunekaneka,"My aunt will tell the story of how she met her husband at a market so vividly, l feel like i was there."
ndemererwa omu kwikya obu nkokora ebisasaizi.,I've been feeling short of breath when I exercise.
okubandwa kubamu okwikiriza muruhanga,Traditional religion included belief in a supreme creator.
ninyija okukozesa okwahura sente kuraba mubyakalimagezi emirundi nyingi,I will use online banking for most transactions.
nyetagisibwe okukebera sukali omumubiri buli kaire,I have needed to have my blood sugar levels checked regularly.
nyikaire ninyenda iwe obe wamazima hali nyowe,I have needed you to be honest with me.
"nambere orakoma okulengaho,nuho orukkwija okukoma okutunga","The more you practice, the better you will get."
ebyefuna bitekaine omwezi ogurukwija,The economy has recovered in the coming months.
obujanjabi bubaire bwoburumi baitu nibukoraho,The treatment has been painful but is usually effective.
akozire nk'mwehanuzaho kumara emyaka atakatahire ekitongole,She has worked as a freelance consultant for years before she joined the firm.
"Nkarora ebirukuhuniriza omukusaba okwokukizas,emibazi ekyetarukusaborra.",I've seen miracles of healing that medicine could'nt explain.
Ekiro kyaijo nsaswirege ibanja lya intaneti,I paid my internet bill yesterday.
omusomesa wange oyokusiga akangamba ngu tinyine ekisembo- nkaka mwoleka nti agwiri,My art teacher tells me l had no talent - l proved her wrong.
Abasaija nibombeka ibandiro erunyaka erirukwija kutamu ekitinisa omuzimu ogw'ekyambu.,The men are building the new shrine that will honor the spirit of the river.
ekisuzi nikija okutemba omuti kandi kirinde ebyokulya hansi,The jaguar will climb the tree and waited for its prey below.
omusigi asigire ekisisani hakisika kisomero wiiki erukwija,The artist has painted a mural on the school wall next week.
eka harwigi orukugarukaho etugulirege eby'okulya b'yomwezi gwona hanyuma y'okusemeza,The family next door has brought us meals for a whole month after my surgery.
"omurundi gwonkubanza okurora enyanja, nkaburwa ebigambo","The first time l saw the ocean, l was completely speechless."
akabaighora omuti ogutali nigwo,He barked up the wrong tree.
naija okukora omukicweka ky'okwetegereza enkora y'ebintu ebirungi okumara emyaka atakafwokere omukuru wekitongole,She will work in the quality assurance department for years before she became director.
taxi empyaka bakagitandikaho omwaka oguhwaire,The new tax was implemented next year.
nikija okuba muparisi niho babandize okutangatangana,It will be in Paris that they first met.
ebikaguzo bibare byenziha okukira ebigarukwamu ebinkaba nyine,The questions have now been deeper than the answers i had before.
Noija kwetaagisa kupima obulemeezi bw'amagufa gaawe.,You'll need to have your bone density tested.
Abago babaga bekitinisa omubukama.,Royal wives held significant status in the kingdom.
kanpuni nija okutunga abahakaniza abataito,The company will acquire a smaller competitor.
obworayetaaga ekintu kyona omwanyise,"Should you need anything, just let me know."
Gavumenti eresire enkora y'okucwaaho emihendo y'ebintu habw'abalimi abarukukozesa ebyolimi ebirukwikaraho.,The government is providing subsidies for farmers who practice sustainable agriculture.
Ninyetaaga okukebera sukali yange buli kaire.,I need to have my blood sugar levels checked regularly.
omusaija akateka sente ze omumasamba,He invested in a real estate investment trust.
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun will rise again tomorrow, and so will you""."
"Orufu rwalsenkuru nyowe rukuba rwokujaguza obuwomezibwe -nobukiraba tukaba tuli omumazisa, tukamubazaaho ,nokuseka twaseka.",My grandfather's funeral was a celebration of his life - e told stories and laughed through our tears.
ebicoli nibija kusisibwa kadoima,The maize crop will be damaged by fall armyworm.
"kakuba ntalitire obutobo bw'ibale, tinandyombekere obwomezi bwange ngeri nali ni nyenda","If l had'nt hits rock bottom, l never would have rebuilt my life the way l wanted it."
nija okubabihabiha baruge omunju nukwo agitunde,He will persuade them out of selling the house.
nsasura ebintu byange nsuwarensi ijo,I pay my property insurance yesterday.
atekamu sentu nyigi muno,He invests in a hedge fund.
okutokora amizi kutalibaniza obwomezi obwabantu bahansi,The water pollution affects the health of local communities.
ebirimwa ebisweka ita nibija okutangira okutwarwa kwitaka,Cover crops will protect soil from erosion.
"Omuntu obwafa , ekyaro kiija kugaragara , kababe bamanyire kurungi rundi tibamanyire.","When someone dies , the whole village comes to pay respects , whether they knew them well or not."
Omutwe gworusozi Stanley oguraihire muno nugwo Margherita.,Mount Stanley's highest peak is Margherita peak.
ayehaisa we wenka habwencumbaye,She prides herself on her cooking.
ninyija okusara sukali,I will need to cut down on sugar.
okucamuka kworusozi kukahambiriza ekuminekumi zabantu okuruga omumaka gabo,The volcanic eruption forced thousands of people to evacuate their homes.
balima omusiri ni bakozesa turakita,They plowed the fields using a tractor.
Abalemi aba matwale bakahandika engeso zobusi bwensi hamu n'ediini.,Colonial officials recorded local customs and languages.
ebisosoro byebitindinda bikora nkasente buwire kw'okulema kwabajungu,Cowrie shells are used currency in pre-colonial times.
"kakuba ntatereobutobo bw'ibale, tinandyombekere obwomezi bwange ngeri nali ni nyenda","If l had'nt will hit rock bottom, l never would have rebuilt my life the way l wanted it."
Abaana baitu benda kuhurra oruganikyo nkoku twatangatangaine.,Our children love hearing the story oh how we met -they make us tell it every anniversary.
ntahire okubatizibwa kwamunyani wange nobu kiraba tindi mukurisitayo- kibaire kyekitinisa okuba kaiso,I have attended a friend's baptism even though I'm not christian-it was an honor to witness.
omukazi akasoroza embibo entoro z'okwahura,She collects indigenous seeds for preservation.
Omuhabiremu abaire atali nuwe.,He's barking up the wrong tree.
Enyikiriza enzaarwa ekaba erumu emirwa y'okwisa enjura n'okugesa.,Traditional religion included rituals for rain and harvest.
"Tubanza okuha abakuru abaira , amata agatubanza okukama omunte.",We give the first milk from the cow to the ancestors.
omuzaani womuzaano gwaharutuutu ataaha nazaana ekicweeka kyomusinguzi mu muzaano eyabulikiro,The actor plays the role of the hero in the local drama.
ebyefuna bakabitebereza okukura mporampora,The economy was projected to grow at a moderate pace.
Haibandiro nuho turukwiija kujaguliza ebijuma ebyokubanza.,We will celebrate the first fruits with a ceremony at the shrine.
Akatebe akobutale nikalengesaho emikura kamanyisa amakuru,The marketing team is testing new advertising channels.
nyikaire niyetagisabwa esimu yanga kuba acagingire,I needed my phone charging.
tukamara obwire bwekiro bwona nitumaliriza ebitwali nitwija kwoleka tukamalirra tukozire kurungi muno twatunga guredi yokubanza enungi muno.,We stayed up all night finishing our presentation and ended up getting an A.
enyunyuzi nizija kwaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars will brightly shine in the night sky away from city lights.
enu haihi niyo ebaire nsonga nkuru,This was by far the best option.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nkoku betwaza,The golden rule exists in every faith tradition-treat others as you wanted to be treated.
Abekika kyange nibu bantu bange bokubanza munyikiriza-ebindi byoona birugirra aho.,My family is my first community of faith-everything else flows from that.
ebentu ebimu ebyomugaso tikwija okwetagisa isomero,Some of the most important things I will have nothing to do with school.
emihanda y'obusubuzi eyabajungu enwanisize okuruga hanyaja mpaka muda,Pre-colonial trade routes have connected the interior to the coast.
enguta eyokubanza eya caayi w'omwani gwali murwa omutaito oguntalyosaga,The first sip of morning coffee was a small ritual I never skip.
ebyafayo eby'okubaza byayolekaga okwijuka kw'abantu abakuru,Oral history projected record elders ' memories.
"omurundi gwokubanza obundukwija okurora enyunyuzi okuraba omukitangazo, niyija okuhura okubaho kwenkintu ekitakuhwaho","The first time I will see the starts through a telescope, I felt the presence of something infinite."
Enganikyo zoleka ebya abantu abakuru ebibamanyire,Oral history projects record elders' memories.
"Ekiro ekyaijo omurwa gw'okulinda ebirimwa, omwigi wenjura agukozirege.",The rainmaker performed the ritual to protect the crops yesterday.
ndozirege ebyamahano by'okukiza omubazi ogu gutasobara okusoborra,I saw miracles of healing that medicine could'nt explain.
joseph kony ayebembire orutaro rwokuhakaniza orwaLRA,Joseph Kony has led to LRA rebellion.
nkaba nyine obuzibu n'okutekana ahahuliriza,I had difficulty concetrating.
UPDF nija okwetaba omubikorwa by'okulinda obusinge,UPDF will participate in peace keeping missions.
"kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu","If you will be the praying type, could you say one for my family?"
ekyaro kaitu kiguma nikiyamba abo boona abatakwesobora,Our village always helped those who are in need.
Hakumaliira kwe kyaasa kiru nitwiija kuba tumazire kwatundwira enkoragana yaitu n'ebyobuhangwa.,"The the end of this century ,we will have transformed our relationship with nature."
tarukwija kufika omugabo gwa abakama babizinesi,He will never miss a dividend payment.
"Ab'ekitongole kyebitwehinguliriize eky'ebyeruyegesa batairemu omuhumbo ab'emyaaka erw kuuba bebembezi,bebitwehinguliriize.",The environmental education center has inspired a new generation of environmental leaders.
emu nija okwiruka okwetorora ekizaniro n'ebikya byayo ebiraihize,The emu will run across the field with its long neck stretched out.
Kakuba tulinda ebibira byaitu ntusobora kwikazaaho ebyobuhangwa ntutangirayo n'empindahinduka y'obwiire.,"If we protect our forests, we can preserve biodiversity and prevent climate change."
magarita nikaija okuba akasolya akacyasingireyo okuraiha ha kasozi sitanule,Mount Stanley's highest peak will be Margherita peak.
amani g'okwombeka buhyaka geyongire omubicweka ebyali bihikirweho,Reconstruction efforts have continued in affected areas.
Akarwarro nikaikiriza omurwaire kurora omufumu ahanaho obwakuba olikubi muno.,The clinic offers same-day appointments for urgent cases.
"Omurundi gwange ogwokubanza kurora enyunyuzi mukimulika, nkehurra ndozire ekitakuhwayo.","The first time I saw the starts through a telescope, I felt the presence of something infinite."
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
"Nkasaba cayi yakawa, baitu bandeteramu eyanmate habwensobi kandi namanyira ekyokunywa ekihyaka kyange.","I ordered coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"ninyija okuba nobukugu obutasobora okusobora, nukwo nsobole okubeta abatini","I will have experiences that I can't explain, so I just call them sacred."
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
ayongize emirimoye yona hamu habwe ebintubwe ebicwirwemu,He accumulates a portfolio of dividend stocks.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi tindukusobora.","The grief comes in waves some days l can breath , some days l can't."
ninyija okuhura nalemesibwa okwicya obunyegezamu,I will feel short of breath when I exercise.
nkepima nyenka kusoborra kwange kusigiki rra omwebi ebinakozire kumara emyaka nahati hoona nindengaho kubyebwa ryonka tibikanyebaga,I measured my worth by my GPA for years—I'm still unlearning that.
