Runyoro,English
"kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire bunu obunyani","If l did not muster the courage to talk to her that day, we would have missed out on this friendship."
ebyenfuna nibija kuhambiriza emihendo y'ebintu okweyongera muno,The economy will face inflationary pressures.
ebyenfuna nibija kuhambiriza emihendo okweyongera y'ebintu muno,The economy will face inflationary pressures.
Noija kwetaagibwa kuteekaho obutagasi rundi obufuki ha kicweka ekihutaire.,You'll need to apply heat ice to the injured area.
Noija kwetaagibwa kuteekaho obutagasi obufuki rundi ha kicweka ekihutaire.,You'll need to apply heat or ice to the injured area.
ninyija kwijuka akasumi kenyini munyani owamazima-nambere atalinsekeraize omukasumi ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
ninyija kwijuka akasumi kenyini akaba owamazima-nambere munyani atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
abasaija abato nibaija okwombeka orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
abasaija abato okwombeka nibaija orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
ebyafayo eby'okubaza byolekere okwijuka kw'abantu abakuru,Oral has projected record elders ' memories.
ebyafayo eby'okubaza okwijuka byolekere kw'abantu abakuru,Oral history has projected record elders ' memories.
omutendereza naija kumanyira abakuru nekizina kye ijo,The praise singer honor the chief's bravery with song yesterday.
omutendereza naija abakuru kumanyira nekizina kye ijo,The praise singer will honor the chief's bravery with his song yesterday.
yemizaano yaharutuutu empyaka nijja kwoolekaga emizano yasekisipiya buli bwiirre oburutagata,The new theater will stage Shakespeare plays every summer.
enju yemizaano yaharutuutu empyaka nijja kwoolekaga emizano yasekisipiya buli oburutagata bwiirre,The new theater will stage Shakespeare plays every summer.
ninyija okugira obuzibu by'okutekana n'okuhuliriza,I will have difficulty concetrating.
ninyija okugira obuzibu n'okuhuliriza by'okutekana,I will have difficulty concetrating.
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
abazirweneho bagarukire n'ebitekerezo n'okunihira ebihyaka,Veterans have returned with new ideas and expectations.
omusoro gwaberambanda guhambirize baingi omubusibi,Colonial taxation has forced many into wage labor.
omusoro gwaberambanda baingi guhambirize omubusibi,Colonial taxation has forced many into wage labor.
abaserurizi nibaija kusoma endubata y'ebinyonyi obu ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
abaserurizi nibaija kusoma y'ebinyonyi endubata obu barazonzora ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
ebyafayo eby'okubaza byayolekaga okwijuka kw'abantu abakuru,Oral history projected record elders ' memories.
ebyafayo eby'okubaza byayolekaga okwijuka abakuru kw'abantu,Oral history projected record elders ' memories.
Abasebeni bakagaruka nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
bakagaruka Abasebeni nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
okumara andindisize esaha yona,She has made me wait for an hour.
"Omukyaro kyaitu omuntu obwafa ,abasi,bensi boona baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
"Omukyaro kyaitu omuntu obwafa boona ,abasi,bensi baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
Omusoro og'wendema eya kukahambiriza baingi kupagasa.,Colonial forced many into wage labor.
Omusoro og'wendema eya kukahambiriza matwale baingi kupagasa.,Colonial taxation forced many into wage labor.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona nibaija kwesoroza baije okusagika eka","someone die in our village, the whole community will together come to support the family."
"kakuba omuntu afwa omukyaro kyaitu, bona abantu nibaija kwesoroza baije okusagika eka","When someone die in our village, the whole community will together come to support the family."
ebyefuna bihambirize y'ebintu okweyongera muno,The economy has pressures.
ebyefuna bihambirize y'ebintu emihendo okweyongera muno,The economy has faced inflationary pressures.
abasaija abato bakombekere orugo r'ente oruhyaka,The young men built the new kraal for the cattle.
abasaija abato bakombekere orugo oruhyaka r'ente,The young men built the new kraal for the cattle.
okaba oine okujwara pulasita kumara wiiki mukaaga,You needed to wear a cast six weeks.
okaba oine okujwara pulasita kumara mukaaga wiiki,You needed to wear a cast for six weeks.
"omuro gutagwe mpaka nyenkya,ogaruke hairwaro","If the fever not go down by tomorrow, come back to the clinic."
"omuro mpaka gutagwe nyenkya,ogaruke hairwaro","If the fever did not go down by tomorrow, come back to the clinic."
Uganda ey'ekyasa ekya 19 eri omubihandiiko ebyabakwenda,Missionary writings document 19th century Uganda.
Uganda ey'ekyasa ekya eri 19 omubihandiiko ebyabakwenda abenjiri.,Missionary writings document 19th century Uganda.
abazirweneho bakagaruka n'ebitekerezo ebihyaka kandi n'okunihira,Veterans returned with new ideas and expectations.
abazirweneho bakagaruka n'ebitekerezo ebihyaka n'okunihira kandi,Veterans returned with new ideas and expectations.
Kiro kyaijo omuzini ahaisanizeege omunyoro habwo bumanzibwe.,The praise singer honored the chief's bravery with his song yesterday.
Kiro kyaijo ahaisanizeege omuzini omunyoro habwo bumanzibwe.,The praise singer honored the chief's bravery with his song yesterday.
Omurundi gwokubanza nkagenda kutunga obujanjabi ekintu ekibangambiire ekinkaba nsemerire kuzonzora nyowe nyenka.,"The first time I to therapy, I was terrified of I might discover about myself."
Omurundi gwokubanza nkagenda kutunga obujanjabi ekintu ekibangambiire ekinkaba nsemerire kuzonzora nyenka. nyowe,"The first time I went to therapy, I was terrified of what I might discover about myself."
"omurundi gw'okubanza okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
"gw'okubanza omurundi okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
izaniroly'emizano erihyakalitekanizibwe shakespeare plays buli musizoni y'omusana,The new theater staged Shakespeare plays every summer.
erihyakalitekanizibwe izaniroly'emizano shakespeare plays buli musizoni y'omusana,The new theater staged Shakespeare plays every summer.
"kakuba ntatunge okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu","If l will not muster the courage to talk to her day, we would have missed out on this friendship."
"kakuba okwegaramu ntatunge obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu","If l will not muster the courage to talk to her that day, we would have missed out on this friendship."
"kakuba gavumeti eratekamu sente omubintu ebikwegarukamu kara, ntusobora okuba n'ebyobuhangwa ebiyomjo",If the government will invest in renewable we could have a cleaner environment now.
"kakuba gavumeti eratekamu sente omubintu ebikwegarukamu kara, okuba ntusobora n'ebyobuhangwa ebiyomjo","If the government will invest in renewable energy earlier, we could have a cleaner environment now."
nuwe ngu tikine buzibu bwona okusaba obukonyezi,He was the one who taught me that it's to ask for help.
yanyegeseze nuwe ngu tikine buzibu bwona okusaba obukonyezi,He was the one who taught me that it's okay to ask for help.
"Kakuba gutakeeha kikahika nyekya, ogaruke omu karwarro.","If the fever doesn't go down by tomorrow, come back to the clinic."
"Kakuba omuswija gutakeeha kikahika nyekya, ogaruke karwarro. omu","If the fever doesn't go down by tomorrow, come back to the clinic."
ninyijuka akasumi nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she a true friend - when she didn't laugh at my worst moment.
ninyijuka akasumi nikimanya kenyini akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
akandindisa okumara yona esaha,She made me wait for an hour.
"Enyunyuzi zaaka kukungi obuziba zili haraha ,n'etaara zomwabuga.",The stars shine brightly in the night sky away from city lights.
"zaaka Enyunyuzi kukungi obuziba zili haraha ,n'etaara zomwabuga.",The stars shine brightly in the night sky away from city lights.
takafikaga omugabo gwa abakama babizinesi,He never missed a dividend payment.
takafikaga omugabo gwa babizinesi abakama,He has never missed a dividend payment.
nija kwemera kurungi muno omumaizi gahaihi,The egret will stand perfectly still in the shallow water.
enyange nija kwemera kurungi muno gahaihi omumaizi,The egret will stand perfectly still in the shallow water.
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone will die, whole village comes to pay respects, whether they knew them well or not."
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba muno babamanyire rundi tibabamanyire","When someone will die, the whole village comes to pay respects, whether they knew them well or not."
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something don't that's a to learn.
buli orukwija muntu kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
enyange ekaimera kurungi mumaizi gahaihi,The egret stood perfectly still in the shallow water.
ekaimera enyange kurungi muno mumaizi gahaihi,The egret stood perfectly still in the shallow water.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi","The grief comes in waves some days l can breath , some days l can't."
"Obusasi bwija nkebigonzi ebiro ebimu ,ebiro ninyikya ebindi tindukusobora.","The grief comes in waves some days l can breath , some days l can't."
tarukwija kufika omugabo gwa abakama babizinesi,He will never miss a dividend payment.
tarukwija kufika omugabo abakama gwa babizinesi,He will never miss a dividend payment.
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
enyunyuzi zikaka ekiro muno omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
ebyafayo eby'okubaza nibija kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
ebyafayo nibija eby'okubaza kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
enyange imerire kurrngi muno omumaizi gahaihi,The egret has stood perfectly still in the shallow water.
enyange imerire muno kurrngi omumaizi gahaihi,The egret has stood perfectly still in the shallow water.
"kakuba omuro guba tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
"kakuba guba omuro tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
obujanjabi nibwija kukorahamu n'emibazi endi,medication will interact with other
obujanjabi nibwija n'emibazi kukorahamu endi,The medication will interact with other drugs.
"Kakuba ntaratungire obumanzi bw'okubaza nawe eki, buno obunywani.","If l hadn't mustered the courage to talk to her that day , we would have missed out on friendship."
"Kakuba obumanzi ntaratungire bw'okubaza nawe eki, twakuferirwe buno obunywani.","If l hadn't mustered the courage to talk to her that day , we would have missed out on this friendship."
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere omukasumi atalinsekeraize obukaba kubi,I have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
"omuro tigurukwija kugwa mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back the clinic."
"omuro kugwa tigurukwija mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back to the clinic."
"Omuntu obwafa , ekyaro kiija kugaragara , bamanyire kurungi rundi tibamanyire.","When , the whole village comes to pay respects , whether they knew them well or not."
"Omuntu obwafa , ekyaro kiija kugaragara , kababe bamanyire rundi kurungi tibamanyire.","When someone dies , the whole village comes to pay respects , whether they knew them well or not."
Omubazi nigusobora kukoragana n'emibazi endi.,The medication interact with other drugs.
Omubazi kukoragana nigusobora n'emibazi endi.,The medication may interact with other drugs.
"ekiniga kiaizira omubicweka ebiro ebimu kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
"ekiniga kiaizira ebiro omubicweka ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
okuhandika kwabaramagi kukatandika mukyasa 19th kya m'uganda,Missionary writings documented 19th century Uganda.
omutendereza amanyira abakuru nekizina kye ijo,The singer honors the chief's bravery with his song yesterday.
amanyira omutendereza abakuru nekizina kye ijo,The praise singer honors the chief's bravery with his song yesterday.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito has ruled Bunyoro since the 16th century.
obw'ababiito Obulemi bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
"akasumi kona mbaire nitekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn new."
"akasumi kona mbaire ntungire nitekereza okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn something new."
egali y'omwika eraba y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba okubyama ntasobora ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize kange omukasu akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
enyunyuzi zakire muno ekiro omumwanya kukira ebitara by'omurubuga,The stars have brightly shone in the sky away from lights.
enyunyuzi zakire muno ekiro kukira omumwanya ebitara by'omurubuga,The stars have brightly shone in the night sky away from city lights.
"ekiniga nikija kwija omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in some days l can breath, some l can't."
"ekiniga nikija kwija omubicweka ebimu ebiro nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in waves some days l can breath, some days l can't."
egali y'omwika eraba aheru y'orubuga ekaba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
egali y'omwika eraba aheru y'orubuga ekaba muno nungi nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno rundi tibabamanyire","someone has died, the whole village comes to pay respects, whether they knew them well or not."
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno tibabamanyire rundi","When someone has died, the whole village comes to pay respects, whether they knew them well or not."
enyunyuzi nizija kwaka muno ekiro omumwanya kukira ebitara by'omurubuga,The will brightly shine in the night sky away from city lights.
enyunyuzi nizija kwaka ekiro muno omumwanya kukira ebitara by'omurubuga,The stars will brightly shine in the night sky away from city lights.
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina ekinazonzora hali nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina hali ekinazonzora nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi ummbuga bakagenda,The soil erosion forced farers to abandon their land and move to cities.
nuwe akwija okunyegesa ngu tikine bwona okusaba obukonyezi,He be the one who taught me that it's okay to ask for help.
nuwe akwija ngu okunyegesa tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
bakaziha embuzi omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
noija kwetagisa okutekaho kwokya rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
noija kwetagisa kwokya okutekaho rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
ekika kyababiito kilema kurugira kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
ekika kyababiito kilema kurugira bunyoro kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, nyega ekintu kihyaka",Everytime I will think I've figured it I learn something new.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, ekintu nyega kihyaka","Everytime I will think I've figured it out, I learn something new."
obujanjabi bukozire hamu n'emibazi endi,The medication has interacted with other drugs.
bukozire obujanjabi hamu n'emibazi endi,The medication has interacted with other drugs.
buli muntu watangantangaine amanyire ekintu - nigw'omugisa kukyega,Every person you met knows something you don't — that's a chance to learn.
buli muntu watangantangaine amanyire ekintu - ky'otamanyire nigw'omugisa kukyega,Every person you met knows something you don't — that's a chance to learn.
Abasigazi orugo nibakora rw'ente.,The young men are building the new kraal for the cattle.
omusoro gwa aberambanda gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
omusoro aberambanda gwa gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
okutwarwa kwitaka abalimi okuleka itaka lyabo kandi bagenda,The soil erosion forces farers to abandon their land and move to cities.
okutwarwa kwitaka kihambiriza okuleka abalimi itaka lyabo kandi bagenda mumbuga,The soil erosion forces farers to abandon their land and move to cities.
"kakuba gavumenti etekamu sente omubintu ebikyegarukamu kara, ntusobora okuba nebyobuhangwa ebiyonjo","If the government in renewable energy earlier, we could have a cleaner environment now."
"kakuba gavumenti etekamu omubintu sente ebikyegarukamu kara, ntusobora okuba nebyobuhangwa ebiyonjo","If the government invests in renewable energy earlier, we could have a cleaner environment now."
Nuwe yangambiire ngu kirungi kusaba obuyambi.,He's one who taught me that it's to ask for help.
Nuwe yangambiire ngu kusaba kirungi obuyambi.,He's the one who taught me that it's okay to ask for help.
omusoro gwa aberambanda nigwija kuhambiriza omubusibi,Colonial taxation will force many into wage labor.
omusoro gwa nigwija aberambanda kuhambiriza baingi omubusibi,Colonial taxation will force many into wage labor.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
okuhandika kukatandikwaho kwabaramagi omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire y'ebinyonyi ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire y'ebinyonyi emiringo ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
noyetagisa pulasita okumara wiiki mukaaga,You have needed to wear a cast for six weeks.
okujwara noyetagisa pulasita okumara wiiki mukaaga,You have needed to wear a cast for six weeks.
"akasumi kona ntekereza ntungire okugarukwamu, nyega kihyaka","Everytime I thought I've figured it out, I something new."
"kona akasumi ntekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I thought I've figured it out, I learn something new."
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You'll to wear a cast for six weeks.
Noija kwetaaga kujwara kumara ekiseminti sabiiti mukaaga.,You'll need to wear a cast for six weeks.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo kandi bakagenda mumbuga,The soil erosion will force farers to abandon their land and move to cities.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo bakagenda kandi mumbuga,The soil erosion will force farers to abandon their land and move to cities.
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekihyaka. ekintu","Everytime I think I've figured it out, I learn something new."
abaserurizi basoma endubata y'ebinyonyi bazonzora ekika ekihyaka ekyebinyonyi,researchers study bird migration patterns when they discovered a new species.
abaserurizi endubata basoma y'ebinyonyi obu bazonzora ekika ekihyaka ekyebinyonyi,The researchers study bird migration patterns when they discovered a new species.
ekitebe kikagwa omu 1977 habw'okwahukana,The community collapsed in 1977 due to political differences.
ekitebe kikagwa omu 1977 mupolipo habw'okwahukana,The community collapsed in 1977 due to political differences.
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,community collapse in 1977 due to political differences.
ekitebe nikija kugwa omu1977 mupolipo habw'okwahukana,The community will collapse in 1977 due to political differences.
abaserurizi basomereho endubata y'ebinyonyi bazonzoire ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns they discovered a new species.
abaserurizi basomereho endubata y'ebinyonyi bazonzoire obu ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns when they discovered a new species.
rwegaali y'omwika kuraba omu bugwa izooba rukaba muno nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba muno rukaba habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance
buli muntu oratangatangaineho amanyire ky'otamanyire ekintu - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
oyetagisize okutekaho okwokya rundi nambere hantungire obuhuta,You have needed to apply or ice to the injured area.
oyetagisize okutekaho okwokya rundi aisi hantungire nambere obuhuta,You have needed to apply heat or ice to the injured area.
Ekitebe kikahwahi omumwaka ogwa 1977 habwobutetegerezangana omubyendema.,The community collapsed in 1977 due to political differences.
Ekitebe kikahwahi omumwaka ogwa 1977 omubyendema. habwobutetegerezangana,The community collapsed in 1977 due to political differences.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
noija kwetagisibya pulasita okujwara okumara wiiki mukaaga,You will need to wear a cast for six weeks.
abazirweneho nibaija kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
nibaija abazirweneho kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
embuzi nibaja kuziha omubazi gw'enjoka nkabulikiro,The goats will regularly dewormed.
embuzi kuziha nibaja omubazi gw'enjoka nkabulikiro,The goats will regularly be dewormed.
nkaba nyine obuzibu n'okutekana ahahuliriza,I had difficulty concetrating.
nkaba nyine n'okutekana obuzibu ahahuliriza,I had difficulty concetrating.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
sitage y'ebyemizano empyaka shakespeare azanira buli youmsana musizoni,The new theater stages Shakespeare plays every summer.
okuhandika kwabaramagi okutandika omukyasa kya 19th m'uganda,Missionary writings will document 19th century
okuhandika kwabaramagi nikwija okutandika omukyasa kya m'uganda 19th,Missionary writings will document 19th century Uganda.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political
ekitebe kigwire 1977 omu habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don't—that's a chance to learn.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe , ekyotamanyire kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don't—that's a chance to learn.
"buli mugenzo gubaire gwine ekigurukumanyisa,nobu kiraba tutukugwetegereza","Every ritual has had a meaning, even if we don't always understand it."
"buli mugenzo gubaire gwine ekigurukumanyisa,nobu tutukugwetegereza kiraba","Every ritual has had a meaning, even if we don't always understand it."
Omurwaire nayoleka oburorwaho bwokuba kubi.,The patient is showing signs sepsis.
Omurwaire nayoleka bwokuba oburorwaho kubi.,The patient is showing signs of sepsis.
"nkaba ntakinihira nti kumaraho omwaka gunu, baitu hati ndihanu","I did think I'd it through that year, but here I am."
"nkaba ntakinihira ninyija nti kumaraho omwaka gunu, baitu hati ndihanu","I did not think I'd make it through that year, but here I am."
kaliitango y'okwegesa habyobuhangwo ehikireho abantu abarukuhingura mukyaaro,The environmental awareness campaign has reached over one million people.
kaliitango y'okwegesa habyobuhangwo ehikireho abantu mukyaaro abarukuhingura,The environmental awareness campaign has reached over one million people.
kyatooro mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal many visitors.
kyatooro ekikali mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal attracted many visitors.
tukaha amata g'ente ag'okubaza hali ba'isekuru itwe,We gave the first milk from cow to the ancestors.
tukaha amata g'ente ag'okubaza ba'isekuru hali itwe,We gave the first milk from the cow to the ancestors.
Kugarraho buhyaka ebyasisikaire nukugenda omumaiso omubikaro ebyasisikaire.,Reconstruction efforts in affected areas.
Kugarraho buhyaka ebyasisikaire omumaiso nukugenda omubikaro ebyasisikaire.,Reconstruction efforts continue in affected areas.
tuhaireyo okwongezebwa kwa waranti hamasanyarazi,We offered extended warranties on electronics.
tuhaireyo okwongezebwa waranti kwa hamasanyarazi,We offered extended warranties on electronics.
enkuru banka ekeheze amagoba,The central bank has lowered interest rates.
amani g'okwombeka buhyaka omubicweka ebyali,Reconstruction efforts continued in affected areas.
amani g'okwombeka buhyaka geyongire ebyali omubicweka bihikirweho,Reconstruction efforts continued in affected areas.
abaseruruzi nibaja kusomaho engrri y'okuhindukahinduka y'enyikara ekutabaniza ebwokulya obubatandikireho enkora empyaka,The will study the impact climate change on food security when they developed new strategies.
abaseruruzi nibaja kusomaho engrri y'okuhindukahinduka y'enyikara ekutabaniza ebwokulya obubatandikireho empyaka enkora,The researchers will study the impact of climate change on food security when they developed new adaptation strategies.
"kakuba abantu batalisiza muno, itaka nirija kusigara rw'orwezo","If the community does not overgraze the land, the soil would still be fertile."
"kakuba batalisiza abantu muno, itaka nirija kusigara rw'orwezo","If the community does not overgraze the land, the soil would still be fertile."
ninyja ebintu byange nsuwarensi ijo,I will pay my property insurance yesterday.
okusasura ninyja ebintu byange nsuwarensi ijo,I will pay my property insurance yesterday.
"Kakuba nakukozire ekintu ntaine butiine butiini bwokugwa, nakutandikireho entaahya yange.","If l could do without fear of failure , l'd start my own business."
"Kakuba nakukozire ekintu ntaine butiine bwokugwa, butiini nakutandikireho entaahya yange.","If l could do anything without fear of failure , l'd start my own business."
yetaba omubikorwa by'okulinda,UPDF participates in peace keeping missions.
UPDF omubikorwa yetaba by'okulinda obusinge,UPDF participates in peace keeping missions.
Ekaali kya Tooro omu Fort Portal kisikiriza abagenyi baingi.,The Tooro palace in Fort Portal attracts many visitors.
Ekaali kya Tooro omu Fort Portal kisikiriza baingi. abagenyi,The Tooro palace in Fort Portal attracts many visitors.
nuwe ogu eyanyegeseze ngu tikine buzibu bwona okukonyezi,He has been one taught me that it's okay to ask for help.
abaire nuwe ogu eyanyegeseze ngu tikine bwona buzibu okukonyezi,He has been the one who taught me that it's okay to ask for help.
nitwija kuha amata g'ente ag'okubaza hali itwe,will give the first milk from the cow to the ancestors.
nitwija kuha amata g'ente hali ag'okubaza ba'isekuru itwe,We will give the first milk from the cow to the ancestors.
tujagwize amagesa hakumalira kwa sizoni,We celebrated the harvest festival at the end of the season.
amagesa tujagwize hakumalira kwa sizoni,We have celebrated the harvest festival at the end of the season.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi,The Tooro palace in Fort Portal will attract many visitors.
kyatooro ekikali mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal will attract many visitors.
kadi yabanka okutunga obugoba,I have used a credit card for rewards points.
nkozeseze kadi okutunga yabanka obugoba,I have used a credit card for the rewards points.
Abalimi bakozesa ebijunzire kwongera oburungi omu itaka.,use compost to improve soil structure.
Abalimi bakozesa ebijunzire oburungi kwongera omu itaka.,Farmers use compost to improve soil structure.
orufu rwa isenkuru nyowe kiri kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twsekaga kuraba omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through
