I have stress a pointed	Nhamisirizire
stress a point!	Hamisiriza
I don't stress a point	Tinhamisiriza
to be indecent	Okuhampuza
I be indecent	Nhampuza
he/she be indecents	Ahampuza
I have be indecented	Nhampuzire
be indecent!	Hampuza
I don't be indecent	Tinhampuza
to become rough	Okuhanda
I become rough	Nhanda
he/she become roughs	Ahanda
I have become roughed	Nhandire
become rough!	Handa
I don't become rough	Tinhanda
to work hard	Okuhanda-bunaku
I work hard	Nhanda-bunaku
he/she work hards	Ahanda-bunaku
I have work harded	Nhanda-bunakuire
work hard!	Handa-bunaku
I don't work hard	Tinhanda-bunaku
to write	Okuhandiika
I write	Nhandiika
he/she writes	Ahandiika
I have writed	Nhandiikire
I don't write	Tinhandiika
to create	Okuhanga
I create	Nhanga
he/she creates	Ahanga
I have created	Nhangire
I don't create	Tinhanga
to stare	Okuhanga-amaiso
I stare	Nhanga-amaiso
he/she stares	Ahanga-amaiso
I have stared	Nhanga-amaisoire
I don't stare	Tinhanga-amaiso
to live long	Okuhangaara
I live long	Nhangaara
he/she live longs	Ahangaara
I have live longed	Nhangaazire
live long!	Hangaara
I don't live long	Tinhangaara
to be creative	Okuhangahanga
I be creative	Nhangahanga
he/she be creatives	Ahangahanga
I have be creatived	Nhangahangire
be creative!	Hangahanga
I don't be creative	Tinhangahanga
to repair	Okuhangirira
I repair	Nhangirira
he/she repairs	Ahangirira
I have repaired	Nhangirizire
I don't repair	Tinhangirira
to come unexpectedly	Okuhanguka
I come unexpectedly	Nhanguka
he/she come unexpectedlies	Ahanguka
I have come unexpectedlied	Nhangukire
come unexpectedly!	Hanguka
I don't come unexpectedly	Tinhanguka
widen or to enlarge	Okuhangusa
to become archaic	Okuhanguuka
I become archaic	Nhanguuka
he/she become archaics	Ahanguuka
I have become archaiced	Nhanguukire
become archaic!	Hanguuka
I don't become archaic	Tinhanguuka
to become unfashionable	Okuhanguuka
I become unfashionable	Nhanguuka
he/she become unfashionables	Ahanguuka
I have become unfashionabled	Nhanguukire
become unfashionable!	Hanguuka
I don't become unfashionable	Tinhanguuka
to raise something	Okuhanika
I raise something	Nhanika
he/she raise somethings	Ahanika
I have raise somethinged	Nhanikire
raise something!	Hanika
I don't raise something	Tinhanika
to discuss something	Okuhanuura
I discuss something	Nhanuura
he/she discuss somethings	Ahanuura
I have discuss somethinged	Nhanuuzire
discuss something!	Hanuura
I don't discuss something	Tinhanuura
to defaecate	Okuhanvuura
I defaecate	Nhanvuura
he/she defaecates	Ahanvuura
I have defaecated	Nhanvuuzire
I don't defaecate	Tinhanvuura
(of animals) to feed	Okuhanza
I (of animals) to feed	Nhanza
he/she (of animals) to feeds	Ahanza
I have (of animals) to feeded	Nhanzire
(of animals) to feed!	Hanza
I don't (of animals) to feed	Tinhanza
to scratch	Okuhara
I scratch	Nhara
he/she scratches	Ahara
I have scratched	Nhazire
I don't scratch	Tinhara
to play about	Okuharaatwa
I play about	Nharaatwa
he/she play abouts	Aharaatwa
I have play abouted	Nharaatwire
play about!	Haraatwa
I don't play about	Tinharaatwa
to make someone restless	Okuharahaaza
I make someone restless	Nharahaaza
he/she make someone restlesses	Aharahaaza
I have make someone restlessed	Nharahaazire
make someone restless!	Harahaaza
I don't make someone restless	Tinharahaaza
to make an attempt	Okuharahara
I make an attempt	Nharahara
he/she make an attempts	Aharahara
I have make an attempted	Nharahazire
make an attempt!	Harahara
I don't make an attempt	Tinharahara
to do shoddy work	Okuharambura
I do shoddy work	Nharambura
he/she do shoddy works	Aharambura
I have do shoddy worked	Nharambuzire
do shoddy work!	Harambura
I don't do shoddy work	Tinharambura
to crave for something	Okuharira
I crave for something	Nharira
he/she crave for somethings	Aharira
I have crave for somethinged	Nharizire
crave for something!	Harira
I don't crave for something	Tinharira
to compete	Okuhayana
I compete	Nhayana
he/she competes	Ahayana
I have competed	Nhayanire
I don't compete	Tinhayana
to be disobedient	Okuhaza
I be disobedient	Nhaza
he/she be disobedients	Ahaza
I have be disobediented	Nhazire
be disobedient!	Haza
I don't be disobedient	Tinhaza
to stammer	Okuhebeba
I stammer	Nhebeba
he/she stammers	Ahebeba
I have stammered	Nhebebire
I don't stammer	Tinhebeba
to woo a woman	Okuheeheeta
I woo a woman	Nheeheeta
he/she woo a womans	Aheeheeta
I have woo a womaned	Nheeheesire
woo a woman!	Heeheeta
I don't woo a woman	Tinheeheeta
to kill a person	Okuheekuura
I kill a person	Nheekuura
he/she kill a persons	Aheekuura
I have kill a personed	Nheekuuzire
kill a person!	Heekuura
I don't kill a person	Tinheekuura
to give	Okuheereza
I give	Nheereza
he/she gives	Aheereza
I have gived	Nheerezire
I don't give	Tinheereza
to serve	Okuheereza
I serve	Nheereza
he/she serves	Aheereza
I have served	Nheerezire
I don't serve	Tinheereza
to become stunted	Okuhempura
I become stunted	Nhempura
he/she become stunteds	Ahempura
I have become stunteded	Nhempuzire
become stunted!	Hempura
I don't become stunted	Tinhempura
to be embarassed	Okuhemuka
I be embarassed	Nhemuka
he/she be embarasseds	Ahemuka
I have be embarasseded	Nhemukire
be embarassed!	Hemuka
I don't be embarassed	Tinhemuka
to embarrass someone	Okuhemura
I embarrass someone	Nhemura
he/she embarrass someones	Ahemura
I have embarrass someoned	Nhemuzire
embarrass someone!	Hemura
I don't embarrass someone	Tinhemura
to be a disgrace	Okuhemurana
I be a disgrace	Nhemurana
he/she be a disgraces	Ahemurana
I have be a disgraced	Nhemuranire
be a disgrace!	Hemurana
I don't be a disgrace	Tinhemurana
to break something	Okuhenda
I break something	Nhenda
he/she break somethings	Ahenda
I have break somethinged	Nhendire
break something!	Henda
I don't break something	Tinhenda
to get broken	Okuhendeka
I get broken	Nhendeka
he/she get brokens	Ahendeka
I have get brokened	Nhendekire
get broken!	Hendeka
I don't get broken	Tinhendeka
to insult someone	Okuhenduura
I insult someone	Nhenduura
he/she insult someones	Ahenduura
I have insult someoned	Nhenduuzire
insult someone!	Henduura
I don't insult someone	Tinhenduura
to fall over something	Okuhenengera
I fall over something	Nhenengera
he/she fall over somethings	Ahenengera
I have fall over somethinged	Nhenengezire
fall over something!	Henengera
I don't fall over something	Tinhenengera
to laugh excessively	Okuhenuza
I laugh excessively	Nhenuza
he/she laugh excessivelies	Ahenuza
I have laugh excessivelied	Nhenuzire
laugh excessively!	Henuza
I don't laugh excessively	Tinhenuza
to scold someone	Okuhera
I scold someone	Nhera
he/she scold someones	Ahera
I have scold someoned	Nhezire
scold someone!	Hera
I don't scold someone	Tinhera
to insult one another	Okuhesurana
I insult one another	Nhesurana
he/she insult one anothers	Ahesurana
I have insult one anothered	Nhesuranire
insult one another!	Hesurana
I don't insult one another	Tinhesurana
to support	Okuhigika
I support	Nhigika
he/she supports	Ahigika
I have supported	Nhigikire
I don't support	Tinhigika
to grunt	Okuhigima
I grunt	Nhigima
he/she grunts	Ahigima
I have grunted	Nhigimire
I don't grunt	Tinhigima
to hunt	Okuhiiga
I hunt	Nhiiga
he/she hunts	Ahiiga
I have hunted	Nhiigire
I don't hunt	Tinhiiga
to persecute	Okuhiiganisa
I persecute	Nhiiganisa
he/she persecutes	Ahiiganisa
I have persecuted	Nhiiganisire
I don't persecute	Tinhiiganisa
to be lucky	Okuhiirwa
I be lucky	Nhiirwa
he/she be luckies	Ahiirwa
I have be luckied	Nhiirwire
be lucky!	Hiirwa
I don't be lucky	Tinhiirwa
to get something right	Okuhika
I get something right	Nhika
he/she get something rights	Ahika
I have get something righted	Nhikire
get something right!	Hika
I don't get something right	Tinhika
to be righteous	Okuhikiirira
I be righteous	Nhikiirira
he/she be righteouses	Ahikiirira
I have be righteoused	Nhikiirizire
be righteous!	Hikiirira
I don't be righteous	Tinhikiirira
to fulfil	Okuhikiiriza
I fulfil	Nhikiiriza
he/she fulfils	Ahikiiriza
I have fulfiled	Nhikiirizire
I don't fulfil	Tinhikiiriza
to be a victim	Okuhikirwa
I be a victim	Nhikirwa
he/she be a victims	Ahikirwa
I have be a victimed	Nhikirwire
be a victim!	Hikirwa
I don't be a victim	Tinhikirwa
to praise	Okuhimbisa
I praise	Nhimbisa
he/she praises	Ahimbisa
I have praised	Nhimbisire
I don't praise	Tinhimbisa
to change	Okuhinduka
I change	Nhinduka
he/she changes	Ahinduka
I have changed	Nhindukire
I don't change	Tinhinduka
to convert	Okuhinduka
I convert	Nhinduka
he/she converts	Ahinduka
I have converted	Nhindukire
I don't convert	Tinhinduka
to dig or cultivate	Okuhinga
I dig or cultivate	Nhinga
he/she dig or cultivates	Ahinga
I have dig or cultivated	Nhingire
dig or cultivate!	Hinga
I don't dig or cultivate	Tinhinga
to exchange	Okuhingaana
I exchange	Nhingaana
he/she exchanges	Ahingaana
I have exchanged	Nhingaanire
I don't exchange	Tinhingaana
to over-lap	Okuhingikana
I over-lap	Nhingikana
he/she over-laps	Ahingikana
I have over-laped	Nhingikanire
I don't over-lap	Tinhingikana
to register	Okuhingiza
I register	Nhingiza
he/she registers	Ahingiza
I have registered	Nhingizire
I don't register	Tinhingiza
make someone pass something	Okuhinguza
I make someone pass something	Nhinguza
he/she make someone pass somethings	Ahinguza
I have make someone pass somethinged	Nhinguzire
make someone pass something!	Hinguza
I don't make someone pass something	Tinhinguza
to gush out	Okuhinintuka
I gush out	Nhinintuka
he/she gush outs	Ahinintuka
I have gush outed	Nhinintukire
gush out!	Hinintuka
I don't gush out	Tinhinintuka
to fall down	Okuhirima
I fall down	Nhirima
he/she fall downs	Ahirima
I have fall downed	Nhirimire
fall down!	Hirima
I don't fall down	Tinhirima
to make something roll	Okuhiringisa
I make something roll	Nhiringisa
he/she make something rolls	Ahiringisa
I have make something rolled	Nhiringisire
make something roll!	Hiringisa
I don't make something roll	Tinhiringisa
to roll	Okuhiringita
I roll	Nhiringita
he/she rolls	Ahiringita
I have rolled	Nhiringisire
I don't roll	Tinhiringita
to make something roll	Okuhiringuza
I make something roll	Nhiringuza
he/she make something rolls	Ahiringuza
I have make something rolled	Nhiringuzire
make something roll!	Hiringuza
I don't make something roll	Tinhiringuza
to invoke evil spirits	Okuhiriza
I invoke evil spirits	Nhiriza
he/she invoke evil spiritses	Ahiriza
I have invoke evil spiritsed	Nhirizire
invoke evil spirits!	Hiriza
I don't invoke evil spirits	Tinhiriza
to become very soft	Okuhoha
I become very soft	Nhoha
he/she become very softs	Ahoha
I have become very softed	Nhohire
become very soft!	Hoha
I don't become very soft	Tinhoha
to plaster	Okuhoma
I plaster	Nhoma
he/she plasters	Ahoma
I have plastered	Nhomire
I don't plaster	Tinhoma
to shrivel up	Okuhombanya
I shrivel up	Nhombanya
he/she shrivel ups	Ahombanya
I have shrivel uped	Nhombanyire
shrivel up!	Hombanya
I don't shrivel up	Tinhombanya
to undress in public	Okuhompoora
I undress in public	Nhompoora
he/she undress in publics	Ahompoora
I have undress in publiced	Nhompoozire
undress in public!	Hompoora
I don't undress in public	Tinhompoora
(of cereals) to overgrow	Okuhona
I (of cereals) to overgrow	Nhona
he/she (of cereals) to overgrows	Ahona
I have (of cereals) to overgrowed	Nhonire
(of cereals) to overgrow!	Hona
I don't (of cereals) to overgrow	Tinhona
to hit or knock	Okuhonda
I hit or knock	Nhonda
he/she hit or knocks	Ahonda
I have hit or knocked	Nhondire
hit or knock!	Honda
I don't hit or knock	Tinhonda
to pound	Okuhonda
I pound	Nhonda
he/she pounds	Ahonda
I have pounded	Nhondire
I don't pound	Tinhonda
to oversleep	Okuhondeeza
I oversleep	Nhondeeza
he/she oversleeps	Ahondeeza
I have oversleeped	Nhondeezire
I don't oversleep	Tinhondeeza
to hug, to embrace	Okuhoobeera
I hug, to embrace	Nhoobeera
he/she hug, to embraces	Ahoobeera
I have hug, to embraced	Nhoobeezire
hug, to embrace!	Hoobeera
I don't hug, to embrace	Tinhoobeera
to pay tax	Okuhoora
I pay tax	Nhoora
he/she pay taxs	Ahoora
I have pay taxed	Nhoozire
pay tax!	Hoora
I don't pay tax	Tinhoora
to revenge	Okuhoora-enzigu
I revenge	Nhoora-enzigu
he/she revenges	Ahoora-enzigu
I have revenged	Nhoora-enziguire
I don't revenge	Tinhoora-enzigu
to cool	Okuhora
I cool	Nhora
he/she cools	Ahora
I have cooled	Nhozire
I don't cool	Tinhora
to lose weight	Okuhoroota
I lose weight	Nhoroota
he/she lose weights	Ahoroota
I have lose weighted	Nhoroosire
lose weight!	Horoota
I don't lose weight	Tinhoroota
moral decay	Okuhota
to twist	Okuhotora
I twist	Nhotora
he/she twists	Ahotora
I have twisted	Nhotozire
I don't twist	Tinhotora
to return something	Okuhotora
I return something	Nhotora
he/she return somethings	Ahotora
I have return somethinged	Nhotozire
return something!	Hotora
I don't return something	Tinhotora
to be greedy	Okuhuba
I be greedy	Nhuba
he/she be greedies	Ahuba
I have be greedied	Nhubire
be greedy!	Huba
I don't be greedy	Tinhuba
to be greedy	Okuhugusa
I be greedy	Nhugusa
he/she be greedies	Ahugusa
I have be greedied	Nhugusire
be greedy!	Hugusa
I don't be greedy	Tinhugusa
to clarify something	Okuhuguura
I clarify something	Nhuguura
he/she clarify somethings	Ahuguura
I have clarify somethinged	Nhuguuzire
clarify something!	Huguura
I don't clarify something	Tinhuguura
to wheeze restlessly	Okuhujeera
I wheeze restlessly	Nhujeera
he/she wheeze restlesslies	Ahujeera
I have wheeze restlesslied	Nhujeezire
wheeze restlessly!	Hujeera
I don't wheeze restlessly	Tinhujeera
to become blind	Okuhuma
I become blind	Nhuma
he/she become blinds	Ahuma
I have become blinded	Nhumire
become blind!	Huma
I don't become blind	Tinhuma
to become a leper	Okuhumaana
I become a leper	Nhumaana
he/she become a lepers	Ahumaana
I have become a lepered	Nhumaanire
become a leper!	Humaana
I don't become a leper	Tinhumaana
to close one's eyes	Okuhumagiza
I close one's eyes	Nhumagiza
he/she close one's eyeses	Ahumagiza
I have close one's eyesed	Nhumagizire
close one's eyes!	Humagiza
I don't close one's eyes	Tinhumagiza
to gather wild berries	Okuhumba
I gather wild berries	Nhumba
he/she gather wild berrieses	Ahumba
I have gather wild berriesed	Nhumbire
gather wild berries!	Humba
I don't gather wild berries	Tinhumba
to swarm around	Okuhumbata
I swarm around	Nhumbata
he/she swarm arounds	Ahumbata
I have swarm arounded	Nhumbasire
swarm around!	Humbata
I don't swarm around	Tinhumbata
to resurrect	Okuhumbuuka
I resurrect	Nhumbuuka
he/she resurrects	Ahumbuuka
I have resurrected	Nhumbuukire
I don't resurrect	Tinhumbuuka
to pray for someone	Okuhumbya
I pray for someone	Nhumbya
he/she pray for someones	Ahumbya
I have pray for someoned	Nhumbyire
pray for someone!	Humbya
I don't pray for someone	Tinhumbya
to wink eyes	Okuhumbya
I wink eyes	Nhumbya
he/she wink eyeses	Ahumbya
I have wink eyesed	Nhumbyire
wink eyes!	Humbya
I don't wink eyes	Tinhumbya
to close on's eyes	Okuhumiriza
I close on's eyes	Nhumiriza
he/she close on's eyeses	Ahumiriza
I have close on's eyesed	Nhumirizire
close on's eyes!	Humiriza
I don't close on's eyes	Tinhumiriza
to close the eyes	Okuhumiza
I close the eyes	Nhumiza
he/she close the eyeses	Ahumiza
I have close the eyesed	Nhumizire
close the eyes!	Humiza
I don't close the eyes	Tinhumiza
to open eyes	Okuhumuura
I open eyes	Nhumuura
he/she open eyeses	Ahumuura
I have open eyesed	Nhumuuzire
open eyes!	Humuura
I don't open eyes	Tinhumuura
to decorate	Okuhunama
I decorate	Nhunama
he/she decorates	Ahunama
I have decorated	Nhunamire
I don't decorate	Tinhunama
to grow thin	Okuhundama
I grow thin	Nhundama
he/she grow thins	Ahundama
I have grow thined	Nhundamire
grow thin!	Hundama
I don't grow thin	Tinhundama
to cause starvation	Okuhundika
I cause starvation	Nhundika
he/she cause starvations	Ahundika
I have cause starvationed	Nhundikire
cause starvation!	Hundika
I don't cause starvation	Tinhundika
to lose lusture	Okuhunduuka
I lose lusture	Nhunduuka
he/she lose lustures	Ahunduuka
I have lose lustured	Nhunduukire
lose lusture!	Hunduuka
I don't lose lusture	Tinhunduuka
to make something fade	Okuhunduura
I make something fade	Nhunduura
he/she make something fades	Ahunduura
I have make something faded	Nhunduuzire
make something fade!	Hunduura
I don't make something fade	Tinhunduura
to renovate	Okuhunduuza
I renovate	Nhunduuza
he/she renovates	Ahunduuza
I have renovated	Nhunduuzire
I don't renovate	Tinhunduuza
to wander	Okuhungungwa
I wander	Nhungungwa
he/she wanders	Ahungungwa
I have wandered	Nhungungwire
I don't wander	Tinhungungwa
to shake the buttocks	Okuhungura
I shake the buttocks	Nhungura
he/she shake the buttockses	Ahungura
I have shake the buttocksed	Nhunguzire
shake the buttocks!	Hungura
I don't shake the buttocks	Tinhungura
to lose some senses	Okuhungutuka
I lose some senses	Nhungutuka
he/she lose some senseses	Ahungutuka
I have lose some sensesed	Nhungutukire
lose some senses!	Hungutuka
I don't lose some senses	Tinhungutuka
to have a nap	Okuhunjagara
I have a nap	Nhunjagara
he/she have a naps	Ahunjagara
I have have a naped	Nhunjagazire
have a nap!	Hunjagara
I don't have a nap	Tinhunjagara
to flee from danger	Okuhunyahunya
I flee from danger	Nhunyahunya
he/she flee from dangers	Ahunyahunya
I have flee from dangered	Nhunyahunyire
flee from danger!	Hunyahunya
I don't flee from danger	Tinhunyahunya
to listen	Okuhurikiza
I listen	Nhurikiza
he/she listens	Ahurikiza
I have listened	Nhurikizire
I don't listen	Tinhurikiza
to hear	Okuhurira
I hear	Nhurira
he/she hears	Ahurira
I have heared	Nhurizire
I don't hear	Tinhurira
to keep in touch	Okuhurizana
I keep in touch	Nhurizana
he/she keep in touches	Ahurizana
I have keep in touched	Nhurizanire
keep in touch!	Hurizana
I don't keep in touch	Tinhurizana
to move secretly	Okuhurubuka
I move secretly	Nhurubuka
he/she move secretlies	Ahurubuka
I have move secretlied	Nhurubukire
move secretly!	Hurubuka
I don't move secretly	Tinhurubuka
to grow thin	Okuhururuka
I grow thin	Nhururuka
he/she grow thins	Ahururuka
I have grow thined	Nhururukire
grow thin!	Hururuka
I don't grow thin	Tinhururuka
to starve	Okuhururura
I starve	Nhururura
he/she starves	Ahururura
I have starved	Nhururuzire
I don't starve	Tinhururura
to be in pain	Okuhururwa
I be in pain	Nhururwa
he/she be in pains	Ahururwa
I have be in pained	Nhururwire
be in pain!	Hururwa
I don't be in pain	Tinhururwa
to happen very fast	Okuhuruutuka
I happen very fast	Nhuruutuka
he/she happen very fasts	Ahuruutuka
I have happen very fasted	Nhuruutukire
happen very fast!	Huruutuka
I don't happen very fast	Tinhuruutuka
to rush	Okuhuruutuka
I rush	Nhuruutuka
he/she rushes	Ahuruutuka
I have rushed	Nhuruutukire
I don't rush	Tinhuruutuka
to scare someone	Okuhuruutura
I scare someone	Nhuruutura
he/she scare someones	Ahuruutura
I have scare someoned	Nhuruutuzire
scare someone!	Huruutura
I don't scare someone	Tinhuruutura
to be injured	Okuhutaara
I be injured	Nhutaara
he/she be injureds	Ahutaara
I have be injureded	Nhutaazire
be injured!	Hutaara
I don't be injured	Tinhutaara
to swing	Okuhuuba
I swing	Nhuuba
he/she swings	Ahuuba
I have swinged	Nhuubire
I don't swing	Tinhuuba
to feel dizzy	Okuhuugiza
I feel dizzy	Nhuugiza
he/she feel dizzies	Ahuugiza
I have feel dizzied	Nhuugizire
feel dizzy!	Huugiza
I don't feel dizzy	Tinhuugiza
to hide	Okuhuugiza
I hide	Nhuugiza
he/she hides	Ahuugiza
I have hided	Nhuugizire
I don't hide	Tinhuugiza
to blow	Okuhuuha
I blow	Nhuuha
he/she blows	Ahuuha
I have blowed	Nhuuhire
I don't blow	Tinhuuha
to chase something away	Okuhuuha
I chase something away	Nhuuha
he/she chase something aways	Ahuuha
I have chase something awayed	Nhuuhire
chase something away!	Huuha
I don't chase something away	Tinhuuha
to gulp	Okuhuukura
I gulp	Nhuukura
he/she gulps	Ahuukura
I have gulped	Nhuukuzire
I don't gulp	Tinhuukura
to eat food greedily	Okuhuukura
I eat food greedily	Nhuukura
he/she eat food greedilies	Ahuukura
I have eat food greedilied	Nhuukuzire
eat food greedily!	Huukura
I don't eat food greedily	Tinhuukura
to hoot	Okuhuuma
I hoot	Nhuuma
he/she hoots	Ahuuma
I have hooted	Nhuumire
I don't hoot	Tinhuuma
to retire someone	Okuhuumuza
I retire someone	Nhuumuza
he/she retire someones	Ahuumuza
I have retire someoned	Nhuumuzire
retire someone!	Huumuza
I don't retire someone	Tinhuumuza
to grunt	Okuhuuna
I grunt	Nhuuna
he/she grunts	Ahuuna
I have grunted	Nhuunire
I don't grunt	Tinhuuna
to grunt in bewilderment	Okuhuunagira
I grunt in bewilderment	Nhuunagira
he/she grunt in bewilderments	Ahuunagira
I have grunt in bewildermented	Nhuunagizire
grunt in bewilderment!	Huunagira
I don't grunt in bewilderment	Tinhuunagira
to thresh	Okuhuura
I thresh	Nhuura
he/she threshes	Ahuura
I have threshed	Nhuuzire
I don't thresh	Tinhuura
to confuse two things	Okuhuurikana
I confuse two things	Nhuurikana
he/she confuse two thingses	Ahuurikana
I have confuse two thingsed	Nhuurikanire
confuse two things!	Huurikana
I don't confuse two things	Tinhuurikana
to get finished	Okuhwa
I get finished	Nhwa
he/she get finisheds	Ahwa
I have get finisheded	Nhwire
get finished!	Hwa
I don't get finished	Tinhwa
to be completely finished	Okuhwaho
I be completely finished	Nhwaho
he/she be completely finisheds	Ahwaho
I have be completely finisheded	Nhwahoire
be completely finished!	Hwaho
I don't be completely finished	Tinhwaho
to be amnihilated	Okuhwaho
I be amnihilated	Nhwaho
he/she be amnihilateds	Ahwaho
I have be amnihilateded	Nhwahoire
be amnihilated!	Hwaho
I don't be amnihilated	Tinhwaho
to hesitate	Okuhwama
I hesitate	Nhwama
he/she hesitates	Ahwama
I have hesitated	Nhwamire
I don't hesitate	Tinhwama
to get finished	Okuhwamu
I get finished	Nhwamu
he/she get finisheds	Ahwamu
I have get finisheded	Nhwamuire
get finished!	Hwamu
I don't get finished	Tinhwamu
to be separated	Okuhwanaho
I be separated	Nhwanaho
he/she be separateds	Ahwanaho
I have be separateded	Nhwanahoire
be separated!	Hwanaho
I don't be separated	Tinhwanaho
to lose concentration	Okuhwaziira
I lose concentration	Nhwaziira
he/she lose concentrations	Ahwaziira
I have lose concentrationed	Nhwaziizire
lose concentration!	Hwaziira
I don't lose concentration	Tinhwaziira
to whisper to somebody	Okuhwehura
I whisper to somebody	Nhwehura
he/she whisper to somebodies	Ahwehura
I have whisper to somebodied	Nhwehuzire
whisper to somebody!	Hwehura
I don't whisper to somebody	Tinhwehura
to dose	Okuhwekera
I dose	Nhwekera
he/she doses	Ahwekera
I have dosed	Nhwekezire
I don't dose	Tinhwekera
to help or assist	Okuhwera
I help or assist	Nhwera
he/she help or assists	Ahwera
I have help or assisted	Nhwezire
help or assist!	Hwera
I don't help or assist	Tinhwera
to be destroyed completely	Okuhwerekerera
I be destroyed completely	Nhwerekerera
he/she be destroyed completelies	Ahwerekerera
I have be destroyed completelied	Nhwerekerezire
be destroyed completely!	Hwerekerera
I don't be destroyed completely	Tinhwerekerera
to dissolve	Okuhwerera
I dissolve	Nhwerera
he/she dissolves	Ahwerera
I have dissolved	Nhwerezire
I don't dissolve	Tinhwerera
to die down	Okuhwerera
I die down	Nhwerera
he/she die downs	Ahwerera
I have die downed	Nhwerezire
die down!	Hwerera
I don't die down	Tinhwerera
to wear out	Okuhwerera
I wear out	Nhwerera
he/she wear outs	Ahwerera
I have wear outed	Nhwerezire
wear out!	Hwerera
I don't wear out	Tinhwerera
to be dispersed	Okuhwerera
I be dispersed	Nhwerera
he/she be disperseds	Ahwerera
I have be disperseded	Nhwerezire
be dispersed!	Hwerera
I don't be dispersed	Tinhwerera
to grow very old	Okuhwita
I grow very old	Nhwita
he/she grow very olds	Ahwita
I have grow very olded	Nhwisire
grow very old!	Hwita
I don't grow very old	Tinhwita
to spread about	Okujaakara
I spread about	Njaakara
he/she spread abouts	Ajaakara
I have spread abouted	Njaakazire
spread about!	Jaakara
I don't spread about	Tinjaakara
to wander	Okujaayana
I wander	Njaayana
he/she wanders	Ajaayana
I have wandered	Njaayanire
I don't wander	Tinjaayana
to do something haphazzardly	Okujabajaba
I do something haphazzardly	Njabajaba
he/she do something haphazzardlies	Ajabajaba
I have do something haphazzardlied	Njabajabire
do something haphazzardly!	Jabajaba
I don't do something haphazzardly	Tinjabajaba
to make untidy	Okujabanga
I make untidy	Njabanga
he/she make untidies	Ajabanga
I have make untidied	Njabangire
make untidy!	Jabanga
I don't make untidy	Tinjabanga
to be shabby	Okujabiirira
I be shabby	Njabiirira
he/she be shabbies	Ajabiirira
I have be shabbied	Njabiirizire
be shabby!	Jabiirira
I don't be shabby	Tinjabiirira
to walk in water	Okujabuza
I walk in water	Njabuza
he/she walk in waters	Ajabuza
I have walk in watered	Njabuzire
walk in water!	Jabuza
I don't walk in water	Tinjabuza
to be hairly	Okujagaata
I be hairly	Njagaata
he/she be hairlies	Ajagaata
I have be hairlied	Njagaasire
be hairly!	Jagaata
I don't be hairly	Tinjagaata
to have many leaves	Okujagaata
I have many leaves	Njagaata
he/she have many leaveses	Ajagaata
I have have many leavesed	Njagaasire
have many leaves!	Jagaata
I don't have many leaves	Tinjagaata
to be restless	Okujagajaga
I be restless	Njagajaga
he/she be restlesses	Ajagajaga
I have be restlessed	Njagajagire
be restless!	Jagajaga
I don't be restless	Tinjagajaga
to be excited	Okujagarara
I be excited	Njagarara
he/she be exciteds	Ajagarara
I have be exciteded	Njagarazire
be excited!	Jagarara
I don't be excited	Tinjagarara
to notch the ear	Okujagura
I notch the ear	Njagura
he/she notch the ears	Ajagura
I have notch the eared	Njaguzire
notch the ear!	Jagura
I don't notch the ear	Tinjagura
to celebrate	Okujaguza
I celebrate	Njaguza
he/she celebrates	Ajaguza
I have celebrated	Njaguzire
I don't celebrate	Tinjaguza
to feel comfortable	Okujajama
I feel comfortable	Njajama
he/she feel comfortables	Ajajama
I have feel comfortabled	Njajamire
feel comfortable!	Jajama
I don't feel comfortable	Tinjajama
to do things haphazardly	Okujajura
I do things haphazardly	Njajura
he/she do things haphazardlies	Ajajura
I have do things haphazardlied	Njajuzire
do things haphazardly!	Jajura
I don't do things haphazardly	Tinjajura
to snatch	Okujandura
I snatch	Njandura
he/she snatches	Ajandura
I have snatched	Njanduzire
I don't snatch	Tinjandura
take something by surprise	Okujanduura
I take something by surprise	Njanduura
he/she take something by surprises	Ajanduura
I have take something by surprised	Njanduuzire
take something by surprise!	Janduura
I don't take something by surprise	Tinjanduura
to spread	Okujanjaara
I spread	Njanjaara
he/she spreads	Ajanjaara
I have spreaded	Njanjaazire
I don't spread	Tinjanjaara
(of flowers) to unfold	Okujanjamura
I (of flowers) to unfold	Njanjamura
he/she (of flowers) to unfolds	Ajanjamura
I have (of flowers) to unfolded	Njanjamuzire
(of flowers) to unfold!	Janjamura
I don't (of flowers) to unfold	Tinjanjamura
to loiter	Okujarajara
I loiter	Njarajara
he/she loiters	Ajarajara
I have loitered	Njarajazire
I don't loiter	Tinjarajara
to disobey	Okujeema
I disobey	Njeema
he/she disobeys	Ajeema
I have disobeyed	Njeemire
I don't disobey	Tinjeema
to be loose	Okujega
I be loose	Njega
he/she be looses	Ajega
I have be loosed	Njegire
be loose!	Jega
I don't be loose	Tinjega
to become sodden	Okujenga
I become sodden	Njenga
he/she become soddens	Ajenga
I have become soddened	Njengire
become sodden!	Jenga
I don't become sodden	Tinjenga
to tie something loosely	Okujenjereka
I tie something loosely	Njenjereka
he/she tie something looselies	Ajenjereka
I have tie something looselied	Njenjerekire
tie something loosely!	Jenjereka
I don't tie something loosely	Tinjenjereka
to weave neatly	Okujerenga
I weave neatly	Njerenga
he/she weave neatlies	Ajerenga
I have weave neatlied	Njerengire
weave neatly!	Jerenga
I don't weave neatly	Tinjerenga
to be very angry	Okujiriiza
