Runyoro,English
Mugenzi wange akananura ngu karroti nizisobora kumpwezisa kurungi.,My brother convinced me that eating carrots would give me night vision.
Ebwokuroorraho bwebigonzi kaimuka haiguru bikahereza abantu obwiire barukumara kufuruka mubihanga bakagenda nambere hatumbukire.,The tsunami warning system gave people enough time to evacuate to higher ground.
Oine okutalibanizibwa kyona omu kumira?,Do you have any difficulty swallowing?
Eki kitakutuntuza.,Don't worry about it.
Ekikaaro kikateebwe harukarra orwobugwetwa bwensi yoona omumwaka ogwa 2001.,The site was inscribed on the World Heritage List in 2001.
Omurwaire akasemezibwa abafumu abakugu.,The surgery was performed by a team of specialists.
Abanyambabazi kuruga aheeru bakasagika kwombeka Uganda buhyaka.,International donors supported Uganda's reconstructio.
Ninyikitizaharoho obusobozi obusukira obwange nubundolerra.,I believe that there is a power greater than myself watching over me.
Ntaha nyine kukaba omukono gwange ogwemoso.,I've been having numbness in my left arm.
abazini katumbikiirra arukutwengekeera batamu amaazi enyuma kukonyera arukwebembera,The backup singers harmonize behind the lead vocalist.
Nkaimuke nasanga embwa ehabiire owange abwagwire ebyana harubalaza.,I woke up to find a stray dog had given birth to puppies on my porch.
enjoka rulemeera isezoora ekaziha yaraha mumaizi agatabangukire obu nebiiso byaayo nibirora haiguru,The anaconda swam through the murky water with only its eyes above.
Kinu tinkakigambiraga muntu weena baitu nintekereza nkarora malaika.,"I've never told anyone this,but I think I saw an angel one."
Isenkuru nyowe akahinda enganikyo ezabaisenkuru itwe kumara emyaka omubitekerezo.,My grandfather had been keeping the stories of the ancestors in his memory for years.
lsomo lyokutekerezaho muno ebintu ebikooto likanyizira bwangu ntalyetekaniriize naligonza handi likahindura muno entekereza yange,"I took a philosophy class on a whim, and it completely changed how I think."
Busaho kuhambiriza mu diini-orukarra orurundagirrankoku nsemerire kurora abandi.,There is no complulsion in religion-that verse guides how i see others.
"Ekitongole kyebitwehunguliriize mu Gavumenti ,nikirambwa oburungi bw'orwooya mu bibuga.",The environmental agency is monitoring air quality in urban areas.
Akaba nakozesa enkora yokubyara emiti nokubyaramu ebyokulya nobuharaba ngu enkora enu akaba etakakozesibwe bantu baingi.,She had been practicing agroforestry before it became popular.
kukira kaawa,She prefers tea to coffee.
oburagenda mumaiso ntuteme muti harulengo nkarunu ebibira niwiija kubitererwa kimu,"If we continue to cut down trees at this rate, we will lose the forest completely."
Osemerire omiire omubaazi guno neby'okulya kwetantara enda kukwehindukirra.,You should take this medication with food to avoid stomach upset.
Ntaaha nindoota ebirooto bibi kwihirra nintunga butandwa.,I've been having nightmares since the accident.
"Nkasaba amaani g'okuganyira, mpora mpora, ekiniga kikagenda nikikeeha.","I prayed for the strength to forgive, and slowly, the anger began to fade."
"Omukasumi akarukira obwingi, nyowe nkozesa kaada y'ensimbi kugura ebintu",I use a credit card for most purchases.
Ekyaro kyaitu ky'ombekere iziba erihyaka nambere turaihaga amaizi agemikoro.,Our village has built a new well where we can draw water for ceremonies.
Banywani bange beyolekere hanwigi rwange na nebibarafu byekwasire hanyuma yikwahukana nanyowe batanikunterra nokubaterra.,My friends showed up at my door with ice cream after my breakup without me even calling them.
Omuhimo gwokuseruliza ebyomwitaka nugukyagenda omumaiso omukyeya ekyekihanga.,Archaeological research continues in the Rift Valley.
Omu bikira ayanyegeseza omwisomero akaba agumangaine baitu aina kugonza-mutekereza buli kasumi.,The nun who taught me in school was strict but loving-I think of her often.
Akasangwa aine sukaali nyingi ey'omusagama eyeerukuletwa kutwara enda.,She was diagnosed with gestational diabetes during her pregnancy.
akawamuje karatemba omuti kahimbire ebinyobwa mukanwa kaaro,The squirrel climbed up the tree carrying a nut in its mouth.
"Tinyine ebyokugorukwamu byona , ekitikiri kintu halinyowe , ebihuniriza kacweka kokwikiriza.","I don't have all the answers , and I'm okay with that -mystery is part of faith."
abazini bamazina bataaha nibarabamu ebikorwa ebirukukolerwa mubwire bumu nabantu batakabaire kugenda hamu,The dancers had been rehearsing the synchronized moves for weeks before they matched perfectly.
Nyina myoweakanyegesa kutamu ekitinisa Ruhanga nabaisenkuru myowe -tibarukwahukana.,My mother taught me to honor both God and the ancestors -they're not separate.
Enbazo ezirukusinga nizozitandika mwitumbi kandi zigendera kimu mpaka nyenkyakara.,The best conversations are the one's that start at midnight and go until sunrise.
kutema ebibira kusisire oburaaro obwikaro bwebyahangirwe ebitali byamulingo gumu,The deforestation has been destroying the habitat of countless species.
abekutebe ekyesoroliize hamu babaire nibagendera hamu nabebidongo kuzina ekizina kyaabo rurangaaanwa,The crowd is singing along with the band's most popular song.
Kiro kyaijo omuraguzi agambiirege omukazi kiki ekiresire oburwairebwe.,The diviner told the woman what was causing her sickness yesterday.
Abokuroleerra ebitwehinguliriize nibateera omuranga gw'okutakozesa obusahu ekyomaani habwebyoburambuzi.,The environmentalists are campaigning against the use of plastic bags.
Nka ekisisani ekyalekere amaizi agokusemererwwwwa ndi gwokubanza mumwaka.,I found an old photograph that made me cry happy tears for the first time in years.
akatutanga kugendayo itwenka,He warned us not to go there alone.
"Kakuba tukaba tukyaine obwire, tukaba nitwija okuramburaho amateba gi hanga.",The hostel we stayed at felt more like family gathering than a place to sleep.
Ekitongole kyabazaani baharutuuti nibaija kuzaanira mumasomero nomubiikaro ebyateekanizibwe habwe nteerano zabantu.,The new theater company will perform at schools and community centers.
"Orukarra ""Kino nakyo kirahwaho"" tiruli mu Baibuli, baitu nirusemerra rubemu.","The verse ""This too shall pass"" isn't in the Bible, but it should be."
"Nkozesa enkwanzizesa puli kubara ebunyalura , malintaaha omumwoyo.",I use prayer beads to count my repetitions -it's meditative.
ebiragiro ebihyaka nibiija kufereza obusubuzi obutaito.,The new regulations will affect small businesses.
Omuteezi w'ebizina abantu be abasomere yabateera ebizina ebibarukugonza kuhuurra.,The DJ reads the crowd and plays the songs they want to hear.
"Omusiigi w'erangi akehangahanga emirimo etali emu, nateebwamu amaani abakatale kahakyaaro.",The painter has created a series of works inspired by the local market.
Akandeka nalinda kumara esaaha emu.,He left me waiting for an hour.
Abasaija nibombeka enguli empyaka habwamagesa,The men are building the new granary for the harvest.
nihasobora kubaho obutiti mu kwezi kwekyanda,It can get very cold here in December.
Ekka eya ebiteera eba omukibira rutabwa ekya Bwindi.,Bwindi Impenetrable Forest is home to mountain gorillas.
omukazi amazire emyaka nakora omubyembazi atakatahire omubya bayoteki,She had been working in the pharmaceutical industry for years before she switched to biotech.
Kuruga ndi muto nyina nyowe ataaha nanyegesa amazina agenzaarwa.,My mother had been teaching me the traditional dances since I was little.
ntiirege ekisisani kyorusozi nakihereza mukaaka ijo,I drew a picture of the mountain and gave it to my grandmother yesterday.
Nakugondeze ekikopo kya cai caali.,"I would like a cup of tea, please."
Abaire natalibanizibwa ekokooro okumara emyaka ebiri.,She's been battling cancer for two years.
Kuliisiza entenyingi hataito kiresire itaka guguma namaizi kutakenenuka kurungi.,The overgrazing has been causing soil compaction and reduced water infiltration.
abaana nibasiiga erangi ebisisani ha bwempaka zokwehanga,The children are coloring pictures for the art competition.
Tinkagendaga mukyaro.,I've never been to the countryside.
Kuliisiza enteningi hataito kikehee okuzaara kwitaka kandi kwaleeta.,The overgrazing has been reducing the lands productivity and causing desertification .
tukaba twarugaho tuti eryura netandika gugwa,It began to rain just as we left.
Amahe agateraine gakahamba Kampala omukwezi okwa kana omu 1979.,Kampala fell to the combined forces in April 1979.
Noija kwetagisibwa kukebezaaga amaiso gaawe buli mwaka.,You'll need to have your eyes examined annually.
Akairuka emisinde busaho akaba nasobora kumukwata.,So quickly did he run that nobody could catch him.
Omwaka gunu gutakahoireho nitwiija kuba tubyaire emiti akakaikuru kamu munsi yoona.,"By the end of this year, we will have planted one million trees across the country."
Nitwiija kuruka omwana ibara hamfuna y'ekiro kumu azairwe.,We will name our child after the day they were born.
Abalimi babyara ebicooli ha kutandiika kwo kugwa kw'enjura .,Farmers plant maize at the beginning of the rainy season.
Isenyowe akanyobekere enju ye kidoli eyekaba n'ekira anju ez'amaani ezinaikairemu nk'omuntu mukuru.,My father built me a dollhouse that was bigger than some apartments l've lived in as an adult.
Tusabira ebyokulya tutakalire nobutuba omukikaro ky'okuliramu ahandi.,We say grace before meals-even when w're at restaurants.
Obumu ha burorwaho nubwo kuhungira n'okwoma akanwa.,The side effects may include drowsiness and dry mouth.
Abacwezi baijukibwa omunganda.,The Bachwezi are remembered in the family lineages.
Nyowe nyina enkondo yensimbi omu bank ya EQUITY,I have an account in Equity bank.
Orozere esagama yoona omu bubi bwawe?,Have you noticed any blood in your stool?
atakabaire mukuru witendekero akabanza yakora nkomusomesa kumara emyaka,She had been working as a teacher for years before she became a principal.
Nkasasurraho enju ahonaho kiro kyaijo.,I made a down payment on a house yesterday.
Osemerire kwetantara kuba haihi nabantu barukunywa etaba.,You should avoid secondhand smoking.
Ebyasa bingi bihingwireho Aba Luo bakafurukira omukicweka kinu.,Luo-speaking peoples migrated into the region centuries ago.
nkyanyina orubazo rwange nahandikire orwomweegesa wange omukazi yataire omu furemu kandi yahanika ha kisikakye orubazo oru haihi rukaba niruma nyisa,I still have the essay I wrote that my teacher framed on her wall—it meant everything.
Obumbantaine ekindasaba nsoma orukarra rwazabuhi byona berumu.,"When i don't know what to pray , l recite a psalm-the words are already there."
obusumu oburungi omukisiika kyokusomeramu mubwo obu okuhanuura kusemera muno abantu bakeebwa nekidde kyokumaliriza lsomo rundi kuhanuura oku,The best classroom moments are when a discussion gets so good you forget about the bell.
tukatunga akasurri kagumangaine kuzoora ekikaro,We had a hard time finding the place.
Omufumu akampabura okusara omubiri.,The doctor advised me to lose weight.
Ibara lyaisenkuru itwe anyakwija omubirooto niryo turukwija kuruka omwana,We will name the child after the ancestor who appears in a dream.
omukazi akabanza kukora omukitongole eky'okutwara emirimo omumaiso atakabaire mukuru wokutwara emirimo omumaiso(COO).,She had been working in the operations department for years before she became COO.
Endema endinzi ekaletaho ebiragiro ebikyaka.,The Uganda protectorate introduced new legal systems.
akaikara nabaza kumara esaaha rwingi,She kept on talking for hours.
hanyuma yekyabaireho nubwa yayetegerize ekyabaireho,Only after the event did he realize his mistake.
Nakwegmbere kukaguza ebikaguzo bingi ebirukukwata ha byaira by'eka yaitu abakuru batakafiire.,I wish l had asked more questions about my family history before the elders passes away.
Noija kwetagibwa okurubatira ha mwigo okuhikya enyugunyu yaawe obweraakira.,You'll need to use a cane for support while your hip heals.
"Aba sayansa babaire rubekebiija ebyempiduka y'obwiire erukuleeta, habyobulimu n'obuliisa obubongiireho ebimera ebihyaaka ebirukugumira ekyanda.",The scientists were studying the impact of climate change on agriculture when they developed new drought-resistant crops.
"Kumara emyaka, nyina nyowe akanyegesa entamba eyaira.",My mother had been teaching me the old ways of healing for years.
entuuha ekazina namaani obwekaba nesikirriza enkazi,The crane trumpeted loudly as it performed its mating dance.
Uganda esagika ebyokwerinda eby'ekicweka kimu.,Uganda contibutes to regional security efforts.
buli kiro kyona ndengaho kweega ekintu kihyaaka nobukiba kiri kike rundi kitaito muno,"I try to learn something new every day, even if it's small."
"Ekicweka kyorusomo ekinakoliremu kubi , nikyo ekicweka ekinakuliremu muno nk'Omuntu.",The semester I got my worst grades was the semester I grew the most as a person.
Bamutwaire omu kisika ky'abarwaire abarukwetaaga obujanjabi obwaho naho.,She was rushed to the emergency room.
"Omubazi gwokwita ebihuka omuhyaka, nigwija kuba nigwita ebihuka ebisoroirwemu.",The new pesticide will target specific pests.
Kutema ebibira kukeheze enjura mu kicweeka kyaitu habwokuba orwooya rw'entuuyo kuruga mubimera ntaito.,The deforestation has been reducing rainfall in the region due to loss of evapotranspiration.
"Ntatwarwe omu isomero lyange erinkaba ningonza kandi natekereza nti EYANGE BIHOIRE , baitu mananu kikaba kitali nukwo..","I got rejected from my dream school and thought my life was over—clearly, it wasn't."
"Kakuba nsobora kugarukayo mumyaka yona , nakukomeremu , ikumi n'ebiri - nkuzire muno kutunga obugabe , ndi muto muno kutunga kwenuuba okuliyo.","If l could go back to any age , l'd choose being twelve - old enough to have freedom , young enough to have no real worries."
Endagaano eya kikumi n'orwenda ekatandakisa obulemi obulinzi obwa Bungereza.,The Uganda Agreement of 1900 established British protectorate rule.
embibo ezirukukonyera ngama zibya hamuruudi haihi ngama,Companion planting pairs mutually beneficial crops.
Kampuni ebyaire ensimbi omukuseruliza nomu nkurakurana.,The company is investing in research and development.
Akateekwa ha mibazi eyeerukwita obuhuka eyeerukurabibwa omu binywa.,She was put on a course of intravenous antibiotics.
Ekyarro kyaitu kyombekire ekiroororo eky'emizimu y'ekyambu ekihyaka .,Our village has built a new shrine to the spirit of the river.
Abaikazi bakomere omwebembezi omuhyaka okubaha amagezi.,The community has chosen a new leader to guide them.
Endema eya matwale yayesigaga abanyoro benzaarwa.,Colonial administration relied on local chiefs.
Kakuba tukozesa obutaara obu tarukunywa masanyarazi nokusasaruza orwooya orwebimera biikya.,"If we use energy-saving bulbs, we can reduce electricity consumption and carbon emissions."
Ekiro kyokubanza kutandika butoosa ohurra ntandiko enhyaka.,The first day of spring always feels like a fresh start.
omuteezi wenanga ateera amaraka no kugonza ekinyakutera abantu boona kukwatwaaho,The pianist plays the keys with such passion that everyone feels the music.
Bulemeezi ki obusobora kurugira omukujanjabwa kunu?,What are the potential risks of this procedure?
tusaba emizimu kuha omugisa ebyokulya ebituba tulimire nemikono yaitu.,We ask the ancestors to bless the food we have grown with our hands.
Omwaka enkumi ibiri n'ataano nitwiija kuba tumazire kuhindura enkozesa y'amasanyarazi obu ntukozesa agara kugararwa buhyaaka.,"By 2050, we will have transformed our energy system to be completely renewable."
Ekyaro kyaitu kyombekere isorolezo erihyaka eryabantu abakuru.,Our village has built a new meeting place where the elders can gather.
oruhiira rukasiisa ekicweeka kirooto kyekibira orwooyarwingi erwebimeerabiikya rwasaana mumwaanya omubwingi,"The wildfire destroyed vast areas of forest, releasing huge amounts of carbon dioxide."
Ebyahandukirwe hibili buragirro baitu biba ebaruha y'engonzi.,Scripture isn't meant to be a rulebook -its meant to be a love letter.
Ekihooya nikira kurungi.,The wound is healing nicely.
Abalimi baikara nibahindurana ebirimwa kwikaza orwezo omu ltaka.,Farmers rotate crops to maintain soil fertility.
"Kurora enyuma , nibwe nakikiriize ngu niko kaire buli kintu kyona obukyahindukire.","Looking back , l realized that was the moment everything changed."
"Nkaba ntakatekerezaaga ngu ndisobora kugura eka , baitu dora ndihanu ninyija kutekaho omukono hampapura sabiiti en.","I never thought l'd be able to buy my own home, but here l am, sighing the papers next week."
Irwarro tirina bantu baingi abarukutungirayo oburwaire.,The hospital has a low infection rate.
ruseyeya habigonzi ekaseyeyera haruguru nobusunga,The shearwater sheared the wave tops with its wingtips.
"Niinyijuka obu naikaliire hakumalirra kw'ekisa ekiraihire omu Buturuuku obu nindora izooba nintobera nubwo nayegambiire nti ""nukwo amasemererwa gasisana gati"".","I remember sitting on a cliff in Greece , watching the sunset ,and thinking ,""This is what happiness feels like""."
owanyina nyowe ayegere kuteera ekidongo,My sister has learned to play the guitar.
Endema eya matwale ekaleeta emiringo emihyaka eyokunyigirizibwa.,Colonial rule brought new forms of exploitation.
Muhara wange akabahirizibwa omukanisa eyinabatirizibwemu.,My daughter was baptized in the same church where i was baptized
Nosobora ota okusoborra ha bwomeezi bwawe?,How would you rate your quality of life currently.
Abacwezi baijukwa omumabara gebicweka.,The Bachwezi are remembered in place names.
Akakeberwamu oburwaire obul'okulemererwa kusa ebyokulya omunda.,She was diagnosed with high cholesterol.
ehudu yomunsi zebirika ekaiha mairu jingi neraba rrubika ebinyakwagire,The polar bear swam for miles across the icy water.
akaba atamanyire nakako,Little did she know what was coming.
kakuba yamanyire yakwetwaize omulingogi,"Had she known, she would have acted differently."
Abaana nibahuriiza okutebya nkoku engo yantungire okutonwa.,The children are listening to the story of how the leopard got its spots.
kampuni ekemereza abakozi mukumi ataano mwaka oguhoire,The company laid off fifty workers last year.
"Nkazoora ebbaroho enkuru kuruga mwaiseny hali maama wange , ekahandiikwa batakaswera ngaine.","I found an old letter from my father to my mother , written before they were married."
"Okusiga kurungi ensimbi, nyowe nkagura emisimbo ya gavumenti.",I bought government bonds as a safe investment.
manyeki obworaba nonkoryera,I wonder if you could help me.
Kumara emyaka nyingi oruganda rwaitu rulinzire obwingira obw'emirwa.,Our clan has protected the sacred cave for many years.
Omufumu akasoborra akabi nebirungi by'obujanjabi bunu.,The doctor explained the risks and benefits of the procedure.
Obworatungaga omugisa gwokukonyera omuntu kikole-tomanya kiki ekibarukunabamu.,"If you have the chance to help someone , take it -you never know what they're going through."
Nuwe muntu w'okubanza ounyenda kugambiira ekintu ekirungi obu kibaho.,She's the first person l want to tell when something good happens.
"Okuragirra itwe nibaha , eruganda rwaitu runyina obwokurraho bwarwo rwonka.",Our clan has its own special marks that show who we are.
Ekiro kyaijo omuraguzi akaragirra omusija nambere arasanga amaizi.,The diviner told the man where to find water for his well yesterday.
Omusaija akatunga ebyobugwetwa kuruga hali isenkuru.,He has received an inheritance from his grandfather.
Ekiro kyaijo omwigi wenjura akabanza kuzinano kucekeca nukwo amage enjura.,The rainmaker danced and prayed to bring the rain yesterday.
Omubazi nibagukuha omufumu obwakuba aguragire.,The medication is available by prescription only.
Obuguuda-bwihanga nibwija kuletaho emigisa emihyaka.,The economy will create new opportunities.
akairuka ekizibu kyokuterwa buli kintu,He ran the risk of losing everything.
"Okusisimuka kwange nyenka enu guli mugisa, tindukumara gakitwara nti.",I woke up this morning-that's a blessing i don't want to take for granted.
akahura ezirukumara habwokuhumura okurungi,He has saved enough for a comfortable retirement.
akanyonyi rukooba kakaboka mpora nikaraba murukeeri otaruku,"The rail slipped quietly through the marsh grass, barely visible."
kulisiza ebisoro biingi mukiiraro kumi kusisire ebisaka kumara emyaaka,The overgrazing has been damaging the grassland for years.
omusaija abyaire ensimbi omubyamaagoba bingi,He has made several profitable investments.
obworaba oyina engajani kuruga omu isomero lengaho oikale nabo abo nubo barukumanya kwo ebyafayo byawe,"If you have friends from school, hold onto them—they're witnesses to your history."
"omu lrisizo balisizemu ,muno nihasemerra ruhumuzibwa",The pasture has been overgrazed and needs rest.
abaana bataaha nibarabamu omuzaano gwisome kumara ameeezi bata kaguzaine,The children had been rehearsing the school play for months before opening night.
Omubyokwombeka ebyakara hakaba harumu kuziita orugo.,Traditional architecture included royal enclosure designs.
Ekintu ekingonza muno hali obunywani bwaitu nikyo ngu nitusobora kwikirra muruculeero orutaikaine.,The thing l love most about our friendship is that we can sit in comfortable silence.
akatugambirako hoteri emyaka,He suggested a new restaurant to us.
"Omwaka gw'enkumi ibili n]ataana nitwiija kuhindura enyikara aukwo tusikale ineb byempindahinduka y'obwiire , erukuleeta.","By 2050, we will have to adapt to living with climate change impacts."
iwe norugirra nkaha,Where are you from originally?
Omubazi nigukozesibwa omu matembero.,The medication is available in generic form.
Abazaire bange batampambirize ediini-bakandeka nyeserurre eyange nyegondiize.,My parents never forced religion on me-they let me find my own way.
omuzini webidongo asunaho waya ayehanga amaraka agebizina ebyakaru,The DJ scratches records and creates new sounds from old songs.
encu rwekulingirra munwa erarwatiza,The lamprey attached its sucking mouth to a larger fish.
Abantu bakuru tubatamu ekitinissa obututwara amagezi gaabu.,We honor the elders by listening to their advice.
Omukazi abaire nakora omukitongole ekibyazi kumara emyaka atakafokere omwoleki,She had been working in the investment banking department for years before she became director.
omusomesa ondi muhyaka owakaba ataruku soborra kimu kurolerra kurungi abeegi omu kitebe kyaitu akatooka kyokuhuniriza kumara akaumi kaingi,The substitute teacher who couldn't control our class became a legend.
nsiima muno abazaire abatwara muno kusoma nka ekikuru nubaraabo bbo batarasoboire rusomesa,I'm grateful for parents who valued education even when they couldn't provide much else.
tindyebwa endora hamaiso gaisenyowe obunamugambiire nfunire omulimo.,I'II never forget the look on my fathers face when i told him l got the job.
obwire buhinduka habwokuba ensi omusiitale eyetoroorraho gwegemeremukake,The seasons change because the earth is tilted on its axis.
"Ekiro nsabira abaana bange, abazaire nabaandi abarukutalibanizibwa.",I keep a prayer list of people I'm praying for-it's gotten very long.
ekiho kigwa kuruga mu kihanga izoooba obuliba ninituruka,The morning mist rises from the valley as the sun comes up.
Oratalibanizibweho oburwaire bwomusagama?,Do you have any history of blood disorders.
Tukaba tutali bagaiga baitu titukahuriraga obunaku habwokuba eka ekaba iswirem engonzi,"We weren't rich , but we never felt poor because our home was full of love."
Hamikoro emikuru oruganda rwaitu rugira amazina amatongole.,Our clan has its own special dance that we do at important ceremonies.
Abaana nibeega enfumo ezegesa amagezi.,The children are learning the proverbs that teach wisdom.
omukazi akaba nakora omukitongole kya data eyasayansa kumara emyaka atakabaire omwelekya,She had been working in the data science department for years before she became director.
omulimingo omuhyaka gwo kwahurra embibo ogwokuhunika ebicooli nebihimba nibaya kukozesa obusahu obutaru rurabwamu nokutahya embeho kuhika ha njuma omunda,The new storage system will use hermetic bags to prevent pest damage.
enkonkomerezi ekalima obwina mumuti neserramu obuhuka,The woodpecker pecked holes in the tree looking for insects.
tindyebwa omuntu owomu bantu baingi owatarakozire nakintu kyoona baitu nawe yayongera yatunga nkekya abandi batungire.,I'll never forget the group member who did absolutely nothing and still got the same grade.
Obujanjabi bunu bwine kabi ki akahukuhangaara.,What are the long-term effects of this treatment?
Tubagana emigisa eyi tutunga hanu naabo abanyakwine enke.,We share the blessings we receive with those who have less.
Malirire ninkehya nabantu abarukumurra kandi hati nyine ekikaro ekyabo abarukupurra .,"I finally cut ties with people who drained me , and now l have room for those who fill me up ."
"Kakuba nyine obusobozi bw'okwegarra ha buto ,naakwe tereriire kukora abanywani kukora ekintu kindi kyona .","If l could give my younger self one piece of career advice ,it would be to network more."
Tariho ruhanga ondi baitu Ruhanga omu na Muhammad omukundawe.,"There is no god but God , and Muhammad is the messenger of God."
Nitwija okujaguza okukura kwa mutabani waitu n'omukoro ogurukwolekya obujunanizibwa bwe obuhyaka.,We will celebrate the coming of age of our son with a ceremony that marks his new responsibilities.
"Obu wakwatwaga nolya switi-gumu , wahambirizibwaga ekikambi kyaye KUKWEKWASIZA ha Nyindo yaawe ekyali kifubiro ekitali kyabuli kasumi ekyahurunirizaaga muno abantu.","If you were caught chewing gum, you had to stick it on your nose—such a weird punishment."
Mbungira abantu abakuru omukikaro kyowaito abataine abanyabuzaale-eki nikyo ekitaito ekindukusobora okuhayo.,I visit the elderly in my community who don't have family-it's the least i can do.
Okulima kukaija mpora-mpora nukuruga omunkora eyakara.,The transition to agriculture occured gradually.
Emigenzo ezokuswera nizikyakorwa nagunu gujwa,Traditional marriage customs are still practiced.
"Omuyaga guteera n'amaani mubyeeya, mubwire bw'omusana.",The wind blows strongly across the plains during the dry season.
omukazi abaire nakora omwikorro lya emisono kumara emyaka atakatandiikire erye wenka,She had been working in the food industry for years before she opened her own restaurant.
Ebizina ebikubya baisenkuru itwe abaira abaana nibabyega.,The children are learning the songs that honor the ancestors who came before.
bataireho emikono hanadagano eyokukorra hamu,They have signed a partnership agreement.
Ekiro ekyaijo nkaiha ensimbi hamutemwa gwange ogwokwinuka,I withdrew money from my retirement fund yesterday.
Ekitebe ekya Buturika musana kikagalihya obwingi obw'abakurasi.,The East African Community has expanded membership.
Noyetagisibwa kumira emibaazi nkooku omufumu akuragiriire.,You'll need to take this medicine exactly as prescribed.
Naakyantwara nkooku yantwaraga obu tukaba tukyali omu myaka abiri.,He still looks at me the same way he did when we were twenty.
Okutabanguka kw'amaizi kukwasireho muno ebyoburambuzi omukicweka kyaitu habwokingwa kwemyaaro.,The water pollution has been affecting tourism in the region due to beach closures.
nkozesa laini ya banka omukusasura ebindukutongwa.,I use online banking to pay bills.
Abalimi nibaija kukozesa enkora y'okubyaara emiti n'ebyokulya nukwo boongere ebirisa mw'itaka nokwongera hantaahya yabo.,The farmers will practice agroforestry to improve soil health and diversify their income.
Mbungira ekituuro kye buli mwaka ha mazaarwa gwe kandi mugambira buli kimu ekibaireho.,I visit his grave every year on his birthday and tell him everything that's happened.
kampuni eri omu mpanka ezirukweyongera bweyongera,The company is facing increased competition.
Ebibira byongeraho obucweeka makamiabiri ha kikumi harwooya orwabantu tuikya.,The rainforest produces twenty percent of the world's oxygen.
"Kakuba nali ntabingirwe ha mulimo , tinaakutungire bugumu bw'okukora eki ndukwetaaga.","If i hadn't been laid off, l never would have had the courage to pursue my passion."
Itwe tusaba abakuru obutuba omubulemeezi.,We ask the elders for advice when we have problems.
omukazi akaba nakora omukitongose ekyabakozi kumane emyake atakabaire mukuru wabakozi,She had been working in the human resources department for years before she became HR director.
Nkabantekeriize okumulikirwa nuho ndukugya-hati manyire nugwo muhanda.,I used to think enlightenment was a destination-now I know it's a direction.
Ninyijuka kurungi kiro kimu obu isenkuru nyowe yamyegeseze KUSOHA akangambira nti KUGOMISIRIZA niryo isomo kwo.,I remember the day my grandfather taught me to fish - he said patience is the real lesson.
Abalinzi bebitwehinguliriize babaire nibajweka entale orukoba mubikya orurumu amaani ga rediyo habwokwetegereza nkoku zirukurubata bakasanga ekisoro kihutaire.,The conservationists were radio-collaring lions to study their movements when they found a injured animal.
obunayegeereho obuhabgwa nenyikara yabantu abatali kinu kikansikiriza kugonza kugenda nokurora ebiri omunsi.,Learning about different cultures made me want to see the world.
Gavumenti neeyongera amaani mubyoburambuzi nukwo esagike ebyokulinda eby'obuhangwa.,The government is promoting ecotourism to support conservation.
omusaija atungire ebigendererwabye ebye'ensimbi.,He has achieved his financial goals.
Kumara emyaka nyinenkuru nyowe atebya enganikyo ezirukusisana hali abaana.,My grandmother had been telling the children the same stories for years.
Ekiro ekyaijo ntunzirege sente ezakalimagezi omuunkoora katafereza,I sold some cryptocurrency to lock in profits yesterday.
Chaali musabire nyina nyowe-nibamusemeza nyenkya.,Please pray for my mother-she's having surgery tomorrow.
Ebyokugesa byeyongireho habwokukozesa emiringo enungi eyokulima.,The yields have increased due to better farming methods.
Amaani g'izooba niyo endugiirro erukukira yo haihi habwamaani goona agali hansi.,The sun's energy is the ultimate source of almost all energy on earth.
omwehangangi nayerengesaamu kuteera ekisisani rwemenire ekyomwikazi ali mukatale,The artist is sketching a portrait of a woman in the market.
Nsabira nokusiima abo boona abankonyire kunyoleka omuhanda gunu.,I pray in gratitude for everyone who has guided me on this path.
Nkasabira omuntu ntarukumanya owunabaine narra omwirwarro.,I prayed for a stranger I saw crying in the hospital waiting room.
hakire afa omukikaro kyokusaba ekiganyire,He'd sooner die than apologize.
"Enju eyenkurato empya, ekyaro kyaitu kigyombekere.",Our village has built a new meeting house where we can gather for ceremonies.
Irwarro line ekitongole kyokuseruliriza?,The hospital has a dedicated research department?
tukatandiikaho ekitebe kyaitu ekyokuhigisaniza ebitekerezo tukamaliirra nitwihiramu kimu omuganjano gworutekerra,We created a group chat that started about the project and turned into lasting friendship.
nkosesa entegenka eyebyensimbi omu kunkonyere omubyokwinuka,I use a financial planner to help with retirement.
Kumara emyaka nyina nyowe anyegesa emicumbiren ayeekka.,My mother had been teaching me to cook the family recipes for years.
Itwe nitwija kwombekara abagole enju mpyaka mukyaro.,We will build a new house for the newlyweds in the village.
Abakwenda abenjiri bakakora kikkoto okukuza okuhandiika omundiimi.,Missionaries contributed to the development of written lanuages.
Kaliitango y'okubyaar'emiti ejugumbize abantu enkumi ebegondiize.,The tree -planting campaign has mobilized thousands of volunteers.
ndozirege omuzaano nigwolekwa haruguudo rwo rubuga ogwali nigukwataho ebintu ebitwehinguliriize,I watched a street theater performance about environmental issues yesterday.
Omukama owa Bunyoro akangirra muno obulemi obwa matwale obwa Bungereza.,The Omukama of Bunyoro resisted British colonial rule fiercely.
nyimuka saaha kumi naibiri zoryini buli ryekya kara,I wake up at six o'clock every morning.
Ekka erinzire oburonkoronko omu-kubukora buli kiro.,The family has kept the old traditions alive by practicing them every day.
