Runyoro,English
fever,Muswija
"neighbour, fellow, companion",Mutaabi
"bungler, clumsy person",Mutaami
"boundary, border",Mutaano
see omutabi,Mutabuzi
drawer of water,Mutahi
drunkard,Mutamiizi
; strip of cloth,Mutanda
one who welcomes guests,Mutangirizi
"fine, propitiatory gift",Mutango
wooden clog,Mutarabanda
"preacher, speaker",Mutebezi
"beguiler, one who persuades",Mutebitebi
"planner, organiser",Muteekaniza
peacemaker,Muteeraniza
mottled pink bean,Muteesweka
strike,Muteezi
planner,Mutegeki
trap,Mutego
"iron bar, crow-bar",Mutehimbwa
", pedlar, merchant, hawker",Mutembeya
"climber, rider",Mutembi
"planter (of maize, etc.)",Mutemezi
; feller of trees,Mutemi
murderer,Mutemu
"instructor, lecturer, teacher",Mutendeki
"; pupil, student",Mutendekwa
tree,Muti
"stubborn, obstinate, forward person",Mutigi
"coward,one easily frightened",Mutiini
a tiny brown bird,Mutiiri
lender,Mutiiza
see mutuma,Mutima
Royal drums (entimbo),Mutimbo
; fig tree,Mutini
"child, young person",Muto
barkcloth tree,Mutoma
plaintiff,Mutongani
"advocate, intercessor, pleader",Mutonganirizi
creditor,Mutongi
debtor,Mutongwa
"grandeur, fine clothes",Mutooro
native of Tooro (woman),Mutoorokati
one who persuades cow,Mutoozi
ranger,Mutuju
heavy load,Mutumba
"corpse, carcass",Mutumbi
"messenger, apostle",Mutumwa
troubler,Mutuntuzi
voracity,Mutuubo
"heap, pile",Mutuumo
pygmy,Mutwa
bundle,Mutwaro
"carrier, driver",Mutwazi
"head, chapter, topic",Mutwe
"favouritism, partiality",Mutyagiro
thank you,Mutyo
to mumble,Muumuuta
to munch slowly (child),Muunya
to trample down,Muunyiirra
seven,Musanju num
ten thousand,Mittwaro gumu num
a rectangular house,Mwamba
nine,Mwenda num
clans mate,Mwene
grandson,Mwijukuru
girl,Mwisiki
"mohammedan, Moslem",Mwisiramu
Lake Albert,Mwitanzige
"there, inside there",Mwo
"boy, son",Mwojo
Holy Spirit (Anglican Version),Mwoyo arukwera
good white salt,Muunyu
fire,Muurro
a partly dried thing,Muyaajwa
"wind, stonn",Muyaga
file,Muyamba
pleuro-pneumonia (of cattle),Muyebe
mango tree,Muyembe
Greek,Muyonaani
grape vine,Muzaabbibbu
emigrant,Muzaahi
"female slave, servan1 maid",Muzaana
"player, competitor (in sports)",Muzaani
"game, amusement, sport",Muzaano
olive tree,Muzeituuni
small root,Muzi
first-born,Muzigaijo
drumstick,Muzigiso
mosque,Muzigiti
enemy,Muzigu
swimmer,Muzihi
drumstick,Muzihyo
wisdom tooth,Muziiki
back tendon,Muziisa
"cannon, large gun",Muzinga
"swarm, flock; cylindrical hive",Muzioga
"roll (e.g. of paper),scroll",Muziogo
"dancer, singer",Muzini
choir master,Munmsa
"raider, murderer",Muzinzi
fragile thing,Muzirakugwa
to shave,Mwa
to overflow (solids),Mwagara
fill to overflowing,Mwagaza
beater (in hunting),Mwahi
tiny bunch of plantains,Mwahuko
clergyman,Mwahule
"steward, one who stores",Mwahuzi
; unbaked cooking-pot,Mwali
native of Bwamba,Mwamba
arrow; cartridge,Mwambi
King's laundry-man,Mwambura
Kings laundry man,Mwamura
ferryman,Mwamuzi
"child, young",Mwana
"idler, loiterer",Mwandaazi
"flat stone, rock",Mwandara
"ravine, deep valley",Mwaoga
"quick, rash person",Mwanguhi
lascivious person,Mwanjuki
flesh of thigh,Mwara
piece of level ground,Mwaransi
", marauder, raider",Mwayi
"; leader, guide",Mwebembezi
learner beginner,Mwega
"smile faintly, smile shyly",Mwegeerra
careful person,Mwegeerra
"cloak, cape",Mwegcreko
"teacher,catechist. tutor, master",Mwegesa
"mistress,a female teacher",Mwegcsakati
"pupil, disciple",Mwegesibwa
scholar,Mwegeswa
"learner,student",Mwegi
clown,Mwegingi
lascivious person,Mwegombo
"boaster, braggart",Mwehaahizi
proud person. conceited person,Mwebulizi
deligent person,Mwekambi
"girdle, belt",Mweko
pilterer,Mwekomakomi
"proud, scornful person",Mwekuniki
"; rebel, traitor",Mwemi
cloak,Mweoagiro
"bountiful, generous person",Mwenda
native lovers,Mwenda
"oppressor, bully",Mwendcrezi
shinny,Mwengenge
discomfort,Mwenyanya
"; boaster, braggart",Mwenyumirizi
=foreg,Mwenyumiza
"shave round (spot, wound)",Mwereerra
"rebel, independent person, renegade",Mweremi
"bullying, illtreatment",Mwerengeerro
"bully, scornful person",Mwerengcrezi
"modest, careful, sober-minded person",Mwerinzi
"plenty, abundance, cheap",Mweru
sneeze,Mwesa
suppliant,Mwescngcrezi
tenant,Mwesengcze
one who waters cattle,Mwesezi
"faithful, trustworthy person",Mwesigwa
"intruder, interloper",Mwetaahirizi
"busybody, i nterfering person",Mwetabi
"good-natured, easy-going person",Mwetebeekezi
sash,Mwetecgero
sensible person,Mwetcgereza
a handy person,Mwetoozitoozi
"; anxiety,worry",Mwetunturo
"carrier, porter",Mwetweki
one who shows off,Mweyoleki
moonlight,Mwezi
";thief, robber",Mwibi
diver,Muvugi
rainmaker,Mwiga
rain maker,Mwigi
"stick, rod, walking-stick",Mwigo
; first born,Mwiguranda
"satisfaction(of food), repletion",Mwiguto
toothless person,Mwihuki
salt water,Mwijooro
one who reminds,Mwijukya
"deluge, flood",Mwijuzo
one who outstays welcome,MwikaJirizi
"believer, follower",Mwikiriza
"miserly, selfish, grudging person",Mwimi
agitator,Mwimukirizi
unlucky person,Mwinazi
"entertainer, host",Mwinuzi
darkness,Mwirima
whistle,Mwiriza
"runner, fugitive",Mwiruki
relative,Mwiseruganda
murderer,Mwisi
"fordable river, landing-place, harbour",Mwogo
tempter,Mwohi
lender,Mwoboza
borrower,Mwohozi
=omwohi,Mwobya
one who roasts; incendinary,Mwoki
King's head cook,Mwokya
instructor,Mwoleki
"show, exhibition",Mwoleko
builder,Mwombeki
"disobliging, disagreeable person",Mwomi
"guardian, nurse",Mworoozi
streak,Myalikya
streak,Myankya
"loot, plunder (esp. food)",Myayo
bad behaviour,Myeduudo
pretence,Myegiragizo
boasting,Myebaahiro
conceit,Myehembo
"conceit, pride",Mycbuurro
"pride, arrogance",Myekuniko
conceit,Myekuzo
"pride, self exaltation, boasting",Myenyumizo
to fasten; gamboling,Myeteegere
to wash partially,Nnaba
to wash partially with,Naabisa
bullock,Naaho
"prophet, messenger of God",Nabbi
small sickle = noijoro,Naijora
species of edible termites,Naka
"need, trouble, grief, sorrow",Naku
"and they, and them",Nabo
but also,Nabwo
"and they, and them",Nabyo
"and they, and it",Nago
and it,Nagwo
"and so, therefore",Nahabweki
and you,Nainywe
and us,Naitwe
and you,Naiwe
and it,Nako
and it,Nakwo
and it,Nakyo
and it,Naryo
even now,Na hati hoona
nurse,Naasi
and it,Narwo
and it,Natwo
and him/he,Nawe
"and they, and them",Nazo
pineapple,Nanaasi
to make red,Nanasa
"to refuse, no",Nangwa
"untrustworthy, mischief maker",Ncompya
; slender beautiful woman,Ncooyooyo
fish,Ncu
"loose faeces, dung","Ncurrura,"
=ensirabo,Ncuro
judgment,Newa
"large, long legged cock",Ndaade
"habitation,dwelling place",Ndaaro
castrated bull,Ndaawa
"sharp, clever person",Ndabukya
"bargain, coaveaant, agreement",Ndagaano
francolin,Ndabi
"oath, vow, protestation",Ndabiro
edible tubers,Ndaji
tapewonn,Ndambi
"worship, ritual",Ndamya
talk without stopping,Ndanda
hartebeest; also enyemera,Ndaogaazi
heat haze,Ndawe
will i hear again,Ndahura
god of small-pox,Ndaura
royal quiver (Pal),Ndayampunu
"; border, edge",Ndebolebo
"looking glass, mirror",Ndeeberwamu
forked stick,Ndeeso
small bell-like ornament,Ndege
"weaver, finch, chatterbox",Ndegeya
; large basket,Ndegu
fine,Ndehwa
axe. see ndyamiti,Ndemu
measure (of capacity),Ndeogo
lower part of abdomen,Nderajera
"pipe, flute",Ndere
early crop,Ndere
flowers of omuko,Ndibaliba
sound of running footsteps,Ndigito
; wild dog,Ndii Takumara
lime(fruit),Ndimaawa
languages; tongues,Ndimi
"cultivated plot,field",Ndimiro
lemon,Ndimu
see ekirindiro,Ndindiro
fish -hook,Ndobo
tackle; free,Ndobo
bucket,Ndobo
church dues,Ndobonva
barbel,Ndoci
variety of barkcloth,Ndogo
shoot,Ndokwa
one who watches expectantly,Ndolerezi
"looking-glass, mirror",Ndolerwamu
see omudomadoma,Ndoma
"guitar, musical instrument",Ndongo
snare for catching birds,Ndubatira
"first-hand information, true report",Ndugaho
"start, origin",Ndugiirro
;gall-bladder,Ndurwa
green pigeon,Nduuka
conspirator,Nduupe
"sickness,disease, illness, ailment",Ndwara
"strong stick, club",Ndwidwi
manner of eatting,Ndya
honey-sucker,Ndyabunuunu
plenty of food,Ndyaga
to shake about,Negena
to be thoroughly cooked,Negiijuka
to cook thoroughly,Negiiijura
to nod (head),Negura
inedible bitter gourd juice,Nerobe
"to bite, chew",Nena
"to be gloomy, morose",Nencza
species of cow parsley,Nengaoenge
wheelbarrow,Nengere
"slop, descent",Nengo
tapeworm,Nfaana
absence of prepuce,Nfuli
"swollen glands, lymph node",Nfumbi
; calf (of leg),Nfundo
papyrus,Nfunjo
orphan,Nfuuzi
bushbuck,Ngabi
shield,Ngabu
"general, commander, ambassador,representative",Ngabwa
"oar, racket",Ngahi
see engarabi,Ngaija
fine,Ngaitwa
;shell spoon,Ngamba
"dialect, speech, utterance",Ngambo
camel,Ngamira
"class, tribes, clans",Nganda
handful (of grass. etc.),Nganda
lean meat,Nganga
"fables, stories",Nganikyo
white geranium,Ngaoja
friend,Nganjani
wheat,Ngano
"favourite, beloved one",Nganzi
skin mat,Ngaraate
hand; palm;fingers,Ngaro
"answer, reply",Ngarukamu
"shame, disgrace; scorpion",Nge
"my, mine",Nge
clay bottle,Ngemeko
"gait, pace, walk",Ngenda
"travels,journeys",Ngendo
"traveler; friend, brother",Ngenzi
species of beetle,Ngenzigenzi
backbiter,Ngeyangaoi
"running water, stream current",Ngezi
"notch,joint",Ngiga
wart-hog,Ngiri
leopard,Ngo
open wound,Ngoga
drum,Ngoma
see igotero,Ngombe
cow with white spots,Ngondo
why dab finch,Ngongababara
otter,Ngonge
love,Ngonzi
nape of neck,Ngoto
that,Ngu
"tick, mite",Nguha
"grainery, barn, store",Nguli
barren woman or animal,Ngumba
"weakling,long-lived person",Ngundiizi
"gum, resin",Ngunu
"high road,street",Nguudo
bribe,Nguzi
"horn, trumpet",Ngwara
will testament,Ngweta
"property left, legacy",Ngwetano
=foreg,Ngweterano
";to strangle, choke",Niga
";to hope,expect, think",Nibiraku
"to over satisfy, surfeit",Nibisa
to promise,Nihiza
be over satisfied,Nihya
=foreg,Niiniirwa
to be finely ground,Niinuuka
; to grind finely,Niinuura
", God forbid",Nikikafuuhe
that is why,Nikyo
bull,Nimi
"anus, buttocks, bottom",Nio
"insult, abuse bitterly",Niobora
to bully excessively,Nionioza
"Indian hemp, opium",Njaahi
cropped ears,Njabule
flatterer,Njagirizi
"hunger, famine",Njara
reed buck,Njaza
"slender,delicate person",Njeode
many plantain gardens together,Njenga
white sheep,Njeru
gospel (=evanjin'),Njiri
marsh antelope,Njobe
annlet,Njogeza
elephant,Njojo
"snake, worm",Njoka
bad temper,Njokambi
bees,Njoki
small earthenware bottle,Njooje
screw thread,Njora
; house; grey hair,Nju
; blood pudding,Njuba
hippopotamus,Njubu
=mukaaga,Njugaoo
baked plantain,Njugute
jigger,Njunza
rain,Njura
nakedness,Njuuro
invalid,Njwabi
"way of clothing, attire",Njwara
beads,Nkwanzi
which,Nibiha/nigaha
help,Njuna
"adv., about",Nka
"like, as",Nka
sixty,Nkaaga
flower sheath of plantain,Nkaanaana
"lines, rows, queues",Nkaarra
"; donkey, ass",Nkaina
"sandal, shoe",Nkaito
"biliousness, jundice, bile, anthrax",Nkaka
urine,Nkali
rest camp,Nkambi
"stockings, punees",Nkampa
"rake, puller(comb), for hair",Nkandttro
hoof,Nkangaasi
"end. goal, stopping-place",Nkango
grey cow,Nkanja
times,Nkanjaiga
black cow or ewe,Nkara
dark-grey cow,Nkarabo
; a huge elephant,Nkaranga
"grey monkey, brown verlvet",Nkende
"groaning,discontent, dissatisfaction; pain, ache",Nkeoyera
a tall flowering grass,Nkenzi
water-frog,Nkere
"dog faced ape, baboon",Nkerebe
flower-sheath of plantain,Nkerekere
"infant, baby",Nkerembe
black and red cow,Nkerenge
nozzle of bellows,Nkero
yoke of oxen,Nkiirri
small grey monkey,Nkima
; septum (of nose),Nkinga
"grudging spirit, vexation, annoy",Nkini
"rude, unsociable, unkind person",Nkinuuki
needle,Nkinzo
coccyx,Nkirate
"pulse, heart beat",Nkiratima
";spinal cord, fright,terror panic",Nkizi
north-east wind,Nkobe
eyelashes,Nkohi
scar,Nkojo
"fowl, hen",Nkoko
cock,Nkokoromi
"pigeon pea, = entendiigwa",Nkolimbo
"; feeble, worthless person",Nkoryo
black Colobus monkey,Nkoma
swarm of bees,Nkombabwaliko
ram; solid millet porridge,Nkombe
stocks,Nkomo
stem of mushroom,Nkooda
expression of pity,Nkone
half-cooked food,Nkone
variety of plantain,Nkonera
stamp of tree,Nkonge
small wooden milk pot,Nkongooro
"back of bead, occupant",Nkongootera
false or delayed pregnancy,Nkongoro
pipe-stem euphorbia,Nkoni
woodpecker,Nkonkomerezi
"descent, slope",Nkonkomoko
see nkonkomerezi,Nkonkonamuti
retained membranes of placenta,Nkono
"castrated bull, ram, etc",Nkonwa
=omwarro,Nkonyamango
as it is,Nkooku kiri
"good relation, working together",Nkoorraana
cough,Nkoorro
; cane for plaiting,Nkorakole
King's milking cows,Nkoroogi
firewood,Nku
worker termites,Nkubebe
"strength, vigour",Nkubiti
flea,Nkukuni
candelabra euphorbia,Nkukuuru
; horn trumpet,Nkule
white millet,Nkumba
"crowd, abundance of people",Nkumbititi
"entertaining, hospitality",Nkuna
; red-tailed cercopitheque (monkey),Nkunda
red-tailed colobus monkey,Nkunga
strife. quarrel,Nkungani
hang nail,Nkunuukizi
rhinoceros,Nkura
; glands behind ear,Nkurakutu
stunted person or thing,Nkurambi
intruder,Nkurugusi
blue bird plantain-eater,Nkurungo
"cheat, swindler, crafty person",Nkurungu
stupid person,Nkusi
", pigeon peas",Nkuuku
"rude,unsociable, unkind person",Nkaunuoki
a large ape,Nkuya
shoulder blade,Nkwa
armpit,Nkwabwa
clap,Nkwakwa
quail,Nkwali
"smart, sharp person",Nkwaoguza
"gum, glue",Nkwasi
",sticks for firewood",Nkwikwi
species of biting ant,Nkwinva
to hate,Noba
"dislike, enemity, hatred",Nobi
"to pick, pluck",Noga
=foreg,Noijoro
a soft red clay,Nombe
tree with edible fruits,Nondwa
"nail, claw",Nono
"although, despite the fact",Noobwakubaire
who is it?,Nooha
"surplus,profits, abundance; unit",Nsaagi
"flour, powder",Nsaano
illness,Nsaasi
"bag, pocket, sack",Nsahu
food money,Nsakwa
grey cow,Nsama
"field after harvest, stubble",Nsambu
border of mat,Nsandaigo
cow with loose horns,Nsara
brand made of grass,Nsaso
payment,Nsasura
three of them,Nsatu
"exhaustion, extreme thirst",Nsazi
poor person,Nseege
pipe.flute,Nscegu
edible grasshoppers,Nsecnene
"yonder, across the valley",Nseeri
=foreg,Nseesekarwa
way of laughing,Nseka
outer sty (on eye),Nsekera
"laughter, fun",Nseko
short bladed spear,Nsembukya
see ekisomerano,Nsemcrano
"dear one, beloved",Nsemere
exile,Nsendwa
giant hog,Nsenge
fetters,Nsengo
hippopotamus,Nsere
dysentery,Nsese
nausea; vomit,Ntanaki
miserable person,Nsezi
cane for bow-string,Nsibago
trip in wrestling,Nsibiko
kidney; seeds,Nsigo
"; booths, camp, hut",Nsiisira
upper grindstone,Nsiiso
"cowry shell, money",Nsimbi
variety of potato,Nsimbyemu
muzzle loader,Nsindirirwa
full moon when rising,Nsinduro
"youth, young generation",Nsinganto
grin,Nsinika
cold chisel,Nsiojo
oribi,Nsirabu
; wanned-up food,Nsirali
"shape, appearance",Nsisana
secret,Nsita
"; knee-cup,patella",Nso
"; mistake, error",Nsobi
explanation,Nsoboorra
castor-oil berry,Nsoga
house fly,Nsohera
"young dog, puppy",Nsole
bulbul,Nsoli
silkworm,Nsombabyoma
mud-fish,Nsombi
insect that eats plantains,Nsonambere
cape (of land),Nsondo
biting ant (causes swelling),Nsondokozi
prominent forehead,Nsoogo
young homed animal,Nsongora
"shame, modesty. shyness",Nsoni
; tertiary syphilis,Nsonjogo
insolent person,Nsooki
=usooki,Nsookoomi
assemblies,Nsoorrookana
"collection,collecting",Nsorooza
small venomouse ant,Nsorosozi
"imitator, imitation",Nsubiirizi
; red duiker,Nsuku
"pimple, wart",Nsundu
"hanger-on, parasite",Nsungamirizi
"extreme edge, unsafe place",Nsunsunikizo
flakes of skin,Nsusu
"refugee,fugitive, exile, foreigner, emigrant",Nsuubuuki
termites(a favorite delicacy),Nswa
"well bom, nice-looking person",Ntaabusule
swallow,Ntaahi
sheep,Ntaama
fool,Ntaama
see entabusule,Ntaamusule
homeless,Ntaaru
flamingo,Ntabaazi
"; mean,stingy person",Ntabuguguna
"muddle, confusion, commotion",Ntabukatabuka
light wire bracelet,Ntagabwa
guinea fowl,Ntajumba
"; clod, sod",Ntaka
lion,Ntale
mouth full of water,Ntama
"oh, I see!",Ntamanya
"pace, short distance",Ntambu
"Thomas Kob,island",Ntamu
civet cat = kitabujuguta,Ntamujuguta
umbrella (archaic),Ntamusiya
vomitus,Ntanaki
"beginning, start, origin",Ntandiko
"cross roads,junction",Ntaogatangano
time after sunrise,Ntangize
"wanderer, roamer",Ntaratazi
"spy, scout",Ntasi
wanderer,Ntazi
chair,Ntebe
way of preaching,Ntebeza
"conjecture forecast,, weather forecast",Nteebereza
"preparation, arrangement",Nteekaniza
"settle, proper place, socket",Nteeko
; trial by ordeal,Nteenyi
"joint, junction",Nteeraniro
"; addition, joining",Nteeraniza
"; preparation, plan, arrangement",Ntegeka
enema,Ntego
small calabash cup,Ntema
mantis,Ntemamuhoro
ascent,Ntembotembo
very large bundle,Ntende
below,Hansi
red winged fraocolin,Ntiikarya
malachite kingfisher,Ntimagizi
curtain,Ntimbe
fist,Ntomi
small species of grasshopper,Ntondo
"defence, apology, plea",Ntongana
"evidence, complaint",Ntongani
;kind of harp,Ntongoole
water frog; stupid person,Ntoole
chronic ache or pain,Ntoto
zebra,Ntulege
knob,Nsumi
; self-sown potatoes,Ntuliirra
swollen gland,Nturabusa
see oruturatule,Nturatule
"bubble, slobber",Nturuba
"; languid, slothful person",Nturumu
see ekiisamiitwatu,Ntutumi
; crested crane,Ntuuhu
metaphoric name of dogs,Ntuuke
heap,Ntuumo
"heaviness, weight",Ntuuro
cape gooseberries,Ntuutu
"perspiration, sweat",Ntuuyo
giraffe,Ntwiga
walk/move fast,Ntyagi
to treat with contempt,Nuga
that is where;thisis where,Nuho
"to be itched, irritated",Nuliirirwa
maraboustork,Nunda
"to smell upleasant, stink",Nunka
"to sniff, smell",Nunkiriza
plant with edible tubers,Nura
=zigisa (hair),Nuuma
pancreas,Nuuni
", it is he/she",Nuwe
"sweeten, flavour",Nuza
undiluted bananas juice (ensande),Nvunya
hornet,Nwa
"to flatter, fawn on",Nwekanweka
and then,Nukwo kwona
and so,Nukwonu
chritmas day,Nweri
wise man,Nya
to grab,Nyaakura
"coffee berry, = omwani",Nyaani
tomatoes,Nyaanya
eat without relish,Nyaata
variety of plantains (nyamuunyu),Nyabakazi
; twin bananas,Nyabansasana
silkworm,Nyabatimbo
evening star,Nyabisaaniko
hopeless me,Nyaburanyowe
smell of the fingers,Nyabwara
insect like cricket,Nyabwigutaine
bleeding from the gum,Nyabwino
difference,Nyabukana
afternoon about 4 p.m,Nyaigoro
sister of a female,Nyakaabu
your sister,Nyakaanyu
variety of potato,Nyakabanda
"native born, aborigine",Nyakabara
type of edible banana,Nyakairagura
stiffness of tbe limb,Nyakanyama
edible leaves of eteke,Nyakarabyo
variety of plantain,Nyakeeragu
a large cow,Nyakryonga
"meat, Aesb,muscle",Nyama
district,Nyamasaza
"pincers,pliers",Nyamagaro
albino,Nyamagoye
Species of edible mushroom,Nyamahamba
"wild beast, animal",Nyamaiswa
; civet cat,Nyamakeka
mason wasp,Nyamambubira
foreg,Nyamandondoli
"turtle, tortoise",Nyamankogoto
variety of convolvulus,Nyamantoogaoira
back ribs (of animal),Nyambu
ford,Nyambukiro
during the day,Nyamisana
to pass wind,Nyampa
mask,Nyamugongoro
"flute,pipe",Nyamulere
ant bear,Nyamulimi
spider,Nyamumbubi
ant; type of bird,Nyamunkanga
species of edible termite,Nyamunkoya
", civet cat",Nyamunsimbi
porcupine,Nyamunuogu
stiffness of the limbs,Nyamwenga
Royal stool,Nyamyarro
"calf, heifer",Nyaoa
very light skinned,Nyamutukura
royal stool,Nyamyaro
chameleon,Nyapimpina
south-east wind,Nyangoromora
royal bow,Nyapogo
variety of plantain,Nyarutere
shell spoon,Nyaso
wagtail,Nyaswiswi
"cleft,crack",Nyatika
; green ibis,Nyawaawa
chameleon,Nyawaraju
spirit to protect cattle,Nyarwa
all of me,Nyeena
"to hypnotize, bewitch",Nyeenya
"fatten, bring up",Nyeesa
", fat, stout,plump",Nyeete
to spin a top,Nyega
"top,rattle",Nyege
to climb,Nyegera
court fee,Nyegezo
"; boaster, braggart",Nyehaahizi
hartebeest,Nyemera
"dross, slag",Nyenga
cockroach,Nyenje
myself,Nyenka
morning,Nyenkya
moon in last quarter,Nyereero
see mwetoozitoozi,Nyetooratoozi
"bandy man, craftsman",Nyetwezi
"belief,creed",Nyikiriza
respiration,Nyikya
your maternal uncle,Nyinaarumiinywe
his or her mother,Nyina
their mother,Nyinabo
mistress of the house,Nyinabwenge
our mother,Nyinainywe
my mother,Nyinanyowe
our mother,Nyinaitwe
their maternal uncle,Nyinarumibo
; our maternal uncle,Nyinarumiitwe
my maternal uncle,Nyinaruminyowe
his/her mother-in-law,Nyinazaara
nose; loop,Nyindo
"womb, uterus",Nyinenda
mistress of the house,Nyinenju
family head,Nyinenka
his/her paternal/maternal grandmother,Nyinenkuru
my grandmother,Nyinenkurunyowe
your grandmother,Nyinenkurwinywe
our maternal aunt,Nyinentoitwe
", my maternal aunt",Nyinentonyowe
"to become morose, scowl",Nyinyimbwa
latrine,Nyiraguju
your mother,Nyoko
your meternal uncle,Nyokoromi
your mother-in-law,Nyokozaara
your grandmother,Nyokwenkuru
your maternal aunt,Nyokwento
; tiny water frog,Nyorya
"style of building, architecture",Nyombeka
"post, pole, pillar",Nyomyo
hammer,Nyondo
"young hen, pullet",Nyonge
extra,Nyongezo
"to be stunted, undersized",Nyoonya
"strangle, twist",Nyoora
to choke growth,Nyoroza
son of a chief,Nyoro
"I, me",Nyowe
"your, yours",Nyu
to peel off (skin),Nyubura
letter of the alphabet,Nyuguta
to pull up forcibly,Nyukura
"adv., behind",Nyuma
mule,Nyumbu
to be pleased with,Nyumirwa
to commend,Nyumisiza
"to praise, exalt",Nyumiza
to converse,Nyumya
pipe; earthenware cookingpot,Nyungu
to suck dry,Nyunkura
to suck,Nyuunya
to suck juicy things,Nyuunyuguza
"to pull tightly, stretch",Nyuunyuura
star,Nyuunyuuzi
to make blood-brother-hood,Nywana
"; teat, nipple",Nywanta
to kiss,Nywegera
to be sweet,Nywenyweogera
be drinkable,Nywibwa
; pubic bair,Nza
see nziramira,Nzigamira
locust,Nzige
"vengeance,ranacour",Nzigu
deep water,Nziha
burial fee,Nziiki
pelican,Nziikeere
gonohorrea,Nziku
"singer, dancer",Nzini
taxes,Nzinwa
variety of plantain,Nzirabahuma
see enyitano,Nzirago
python,Nziramira
"speed, swift.ness",Nziriga
"soot, black pots",Nziro
maggot,Nzito
"appearance, view",Nzooka
full moon,Nzooro
when,Obu
being extravagant,Obubaagi
incense,Obubaani
carpentry,Obubaizi
tarters,Obucancabari
calmness,Obucureera
humility,Obucureezi
small pieces,Obucwekacweka
deafness,Obufa-matu
foolishness,Obufu
a cow dung,Obufu
coldness,Obufuki
lacking affection or enthusiasm,Obufuki
witchcraft,Obufumu
narrowness,Obufunda
artisanship,Obufundi
hospitality,Obufura
breach delivery,Obufute
jealousy,Obufuuhi
kingship,Obugabe
freedom or liberty,Obugabe
freedom of speech,Obugambiro
gun powder,Obuganga
disobedience,Obugangaazi
stiffness,Obugangaazi
manure,Obugimu
fatness,Obugomoke
snuff,Obugoro
bitter/mock tomatoes,Obugoora
hardness,Obugumi
being mean; not generous,Obugumi
perseverance,Obugumira-naku
peace,Obusinge
madness,Obugwairaro
feeling tickled,Obugwizi
foolishness,Obugega
a sensitive plant,Obugeya
secrets,Obuhamahama
black tree ants,Obuhambwe
secretarial work,Obuhandiiki
exile,Obuhanganguke
expertise,Obuhangu
shelter,Obuhatamo
sorghum husks,Obuheehe
reception,Obuhikiro
hump,Obuhingura
quarry,Obuhonda-mabaare
a place for resting,Obuhuumuriro
being cunning and tricky,Obujagujagu
bitter berries,Obujabara
laziness,Obujenjemere
"laces, tussels",Obujunja
ornaments,Obujunza
punctuation marks,Obujurizo
riverblindness,Obukamba
wealth,Obuguda
groups,Obukoro
colonialisation,Obukubuuzi
guarding,Obukumiirizi
chieftainship,Obukungu
residue,Obukunguutwa
black jack seeds,Obukurura
being extremely dry,Obukuumeeme
insolence,Obukuutu
handle,Obukwatiro
expertise,Obumanyi
mastitis,Obumare
unity,Obumu
prophecy,Obunabi
laziness,Obunafu
specified time,Obunaku1a
poverty,Obunaku
contentment,Obunanuke
relief,Obunanuke
next time,Obundi
perhaps,Obundi
sometimes,Obundinoobundi
roasted or fried legumes,Obunena
roof top,Obunono
compassion,Obuntu
pleasant taste,Obunuzi
scarcity of sauce,Obunyaata
grass,Obunyaasi
wisdom,Obunyabwenge
religiousness,Obunyadiini
selfishness,Obunyakantu
long ago,Obunyakare
flutes,Obunyamurera
cracks,Obunyangarara
mushrooms,Obunyantabo
stripes,Obunyarara
athletes foot,Obunyarume
sensations associated with orgasm,Obunyugwita
friendship,Obunywani
police profession,Obuporiisi/obusiirukale
echo,Oburaakaare
feebleness,Oburaara
mishap,Oburaare
accomodation,Oburaaro
passage,Oburabo
crumbs,Oburagarikira
stupidity,Oburagi
will,Oburagwa
bullying,Oburahuzi
length,Oburaiha
height,Oburaiha
long life,Obwomezi bwingi
judicial profession,Oburamuzi
resemblence,Oburanga
servitude,Oburanga
trachoma,Oburangura
home desertion,Oburare
trail,Oburari
diocese,Obureeberezi
help,Obureeberezi
vintage point,Obureebero
betrayal,Obureebya
weight,Obureemeezi
wet,Obubisi
beards,Obureju
disability,Oburema
excessively,Oburenge
in breech birth,Oburenge
west,Oburengerwa-izooba
laziness,Oburera-ngaro
baby sitting,Oburezi
heaviness,Oburiba
available space,Oburibatiro
dried starch food,Oburiga
cash,Oburiho
a parish,Oburiisa
grazing land,Oburiisizo
almost impossible,Oburiite
holiness,Obuhikirire
fire-making sticks,Oburindi
justice,Oburingaaniza
defence,Oburinzi
finger millet,Oburo
millet bread,Oburo
millet garden,Oburo
dirt,Oburofu
charm,Oburogo
complaints,Oburomborombo
type of mushrooms,Oburondo
insenity,Oburondogozi
moral decay,Oburondogozi
chicken fleas,Oburooro
source or origin,Oburugo
East,Oburugwa-izooba
fatigue,Oburuhe
a resting place,Oburuhuukiro
goodness,Oburungi
water falls,Obururuma
sickness,Oburwaire
tendency of fighting,Oburwani
moustache,Oburyambuzi
embezzlement,Oburyangatanisa
deceit,Oburyarya
pain,Obusaasi
particles,Obusaasingo
across,Obuseeri
dullness of mind,Obusenzi
sw.menopause,Obusaagure
bitterness,Obusaariizi
doctor,Obusaho
looting,Obusahuzi
"manhood, penis, male genital",Obusaija
curdled milk,Obusakuruke
fornication,Obusambani
madness,Obusazi
morning,Obuseese
millet,Obusekere
igonarance,Obusema
high cheek bornes,Obusenda-bagenyi
