T okumira ku muliro	T dry at fire
Okudda ku ludda, okwewala	To turn a side, avoid
, nnabasanga nga bayimiridde wakati mu kkubo ne nvaayo ne mbayita	, l found them standing in the middle of the way and turned aside and passed by them
Okusaanyaawo ennyama ku muliro	To dry meat over the fire grill
Mukazi we araara amuta/ikire, bw'anywa omwenge anenya mukazi we okutuusa enkya; Ennyama okusobola okuwummuliramu, egiriibwa okumala ennaku ssatu	Mukazi we araara amuta/ikire,, when he takes alcohol he scolds his wife till morning; For meat to be quHe dry, it is grilled for three days
Okutuula n'amagulu ag'enjawulo	To sit with legs wide apart
Bw'osula n'ebigere ebyawukana mu kifo ekitono, abalala tebajja kuba na kifo kya kutuula.	If you sit with legs apart in a small space, other people will not have where to sit.
Okuleka (omuti) mu ttaka, okutaataaganya, okulemesa	To leave (tree) in the ground, disturb, hinder
okukoowa, okukoowa, okukoowa	To disgust, sicken, weary
Nnyiiga olw'okusaasaanya amaloboozi; bw'olowooza ku muliraanwa wo otera okuleetera abantu okumukoowa; buli omu amukoowa	Be/she makes me disgusted because of rumour mongering; If you spek iU of your neighbour you make people be weary of him/her; Every one gets sick of him/her
Okutta, okuwaayo, okuwonya, okuwonya, okuziyiza	To execute, offer (sacrince), cure, heal, ward off
Poliisi ekoze omulimu omulungi okukwata omubbi abadde atiisa abantu mu kyalo; omusawo ono asaba ssente ntono nnyo ku bujjanjabi; akozesa ebimera by'e Kitooro okuwonya abantu endwadde zaabwe; obulwadde buno buwonyezebwa abasawo b'omu Afirika	The police did a commendable job to arrest a thief who used to terrorize people in the village; This doctor asks for very little money for treatment; He/she uses Kitooro herbs to cure people of their diseases; This disease is curable by African traditional healers
Pr. of c. form, tambikiriza, ku-, oku-	Pr. Of c. Form, tambikiriza, ku-, oku-
, tolina bifo bimala by'oyinza kutambuliramu amagulu gaffe	, you have not enough space where to stridey our legs
Okuyitamu, okuyitamu	To stride across, step over
Yamuvunaana olw'okutambulira ku mmere ye	He/she blamed her/him for having strode across his/her food
Tambuurra tana okugaba ennyama (naddala ebisigalira by'ensolo eri abavubi)	Tambuurra tana to distribute meat (esp. Remains of carcass to hunters)
Ekigwo; ennyama y'ensolo eyafiiriddwa abavubi egabanyizibwako ng'abavubi bali mu nsiko; ennyama y'ensolo eyafiiriddwa egabanyizibwako abo bokka abenyigidde mu buvubi	Stride; Meat from the carcass of an animal killed by bunters is distributed while the hunters are in the bush; Meat of a hunted animal is shared only among those who participated in the bunt
Okuggyawo ekikolimo, okugoba emyoyo emibi	To remove a spell, exorcise
okwekamirira, okwekamirira	To get drunk, become intoxicated
anywedde omwenge gwa banana; abantu tebatamiira mu maka ga bakoddomi baabwe	He is drunk of banana wine; People do not get drunk at the home of their in-laws
Okuba omutamiivu, okuzuukuka okuva mu tulo	To get sober, wake from drunken sleep
Bw'aba anywedde, kimutwalira olunaku lwonna okuwummulamu; omubisi gw'ennyama gumuyambye okuwummulamu	When he/she got drunk it took him/her the whole day to get sober; He/she was helped by meat soup to get sober
Okuteeka emmere mu kamwa ka (omulala)	To put food into mouth of (another)
Abantu bateeka emmere mu kamwa k'omulwadde kubanga tasobola kugiteeka mu kamwa ke; tukozesa eccupa okuteeka emmere mu kamwa	People put food into the mouth of a patient because he/she is unable to put it into his/ her mouth; We use a table spoon to put food into one's mouth
Okuggya mu kamwa k'omuntu omulala (emirundi egisinga omwana)	To take out of mouth of another (usually child)
Ababbi bamuggyeko amata ge yabadde anywa oluvannyuma lw'okubba ente ye	The thieves have deprived him/her of the milk be/she has been drinking following the theft of bis/her cow
Okuggya omwana gw'ennyana okuva ku nnyindo emu okudda ku ndala n'okuleeta amata mu nnyindo zonna	To remove sucking calf from one teat to another so as to induce milk in all teats
Okukoowa, okukyawa, okukyawa	To be weary of, hate, loathe
Okuleeta obukyayi	To induce disgust
Nikyetaaga omubazi ogw'amaani kukiraho, ekiwundu kye kyeyongedde okwonooneka, kyetaaga eddagala ery'amaanyi ennyo okukiwonya; Be/ she has taken his/her commodities to Kasunganyanja market; he/ she came angry to find out wby my child hit his/her	Nikyetaaga omubazi ogw 'amaani kukiraho, his/her sore has grown worse, it needs much more strong medicine to heal it; Be/ she has taken hls/her commodities to Kasunganyanja market; He/ she came angrily to find out wby my child hit his/hers
okukaaba, okuwulira obulwadde	To vomit, be sick
Abaana be basinga okusuula mu bbaasi nga batambula; Waliwo eddagala erireetera abalwadde okusuula	It is mostly children who vomit in buses while traveling; There are some medicines which make patients vomit
Obutasobola kukikkiriza	Inconvincible
Okutuuka ku ntikko, kozesa ekkubo eddene	To stride, take a long step
yimirira ku mbalaasi	Stand astride
Okusaasaanya (ng'ekyokulabirako, seminti)	To spread (e.g. Cement)
Abazimbi baamala ennaku ssatu nga basaasaanya seminti ku ttaka ly'ennyumba ye	Builders took three days to spread cement on the floor of his house
Okusaasaanya amagulu	To spread out the legs
Okuwanika (ng'eweema)	To stretch out (as a tent)
Okuyimirira ku mbalaasi, n'amaviivi n'amagulu	To stand astride,kneel with legs apart
Okuteekamu ensawo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumuulo, okuteekamu envuumu	To saddle, harness (a riding animal)
Okutandika omulimu, okutandika okunnyonnyola, okutandika omulimu n'ebirala	To start work, start to narrate, begin a job etc
Olutalo lw'okununula Uganda lwatandika e Luwero; Tusiime ayagala omusomesa we eyasooka okumuyigiriza okusoma n'okuwandiika; Ssematalo ow'okubiri yatandika Adolf Hitler mu 1939 - 1945	The war to liberate Uganda started in Luwero; Tusiime loves his teacher who first taught him how to read and write; The second world war was started by Adolf Hitler in ( 1939 - 1945)
okuggya, okuggya	To unsaddle, clear away
Yazuula nti twali tumaze okulya era emmeeza yali emaze okuteekebwa. Tangs. Yali amaze okugenda, naye omwami we n'amuyimiriza ng'ali mu kkubo	He/ she found that we had already finished eating and the table had already been cleared up. Tangs. She had already gone, but her husband stopped her while on the way
Okwaniriza n'okwaniriza omugenyi	To meet and welcome a guest
: okwewuunya, okwewuunya, okwewuunya	: to be astonished, wonder, marvel
Abantu beewuunya ebyamagero bye yakola mu maaso gaabwe	People maf\>eled at the miracles he performed before them
Okusobola okwewuunya, tunuulira mu tterekopyo	To astonish, look through a telescope
Okwaniriza n'okwaniriza omugenyi	To meet and welcome a guest
Omusumba yasembezebwa mu maduuka, mu Fort portal; baasembezza omubaka waabwe n'ekimuli ky'ebimuli-; yafuna enkizo ku byabwe kubanga yali agenda ku siteegi ya bbaasi	The Bishop was welcome at the shops, in Fort portal; They welcomed their councilor with a bouquet of flowers-; He/she gained advantage at their epense because he/she was going to the bus park
Okutunda, okusaasaanya	To take for sale, make septic
Atutte ebinyeebwa bye ku katale; ente zirina akatale kazo abantu mwe bazitwala okuzitunda; ebinyeebwa bitundibwa ku katale ka Hima	She has taken her beans to market; Cattle have their own market where people take them for sale; Onions are sold at Hima market
Okweyongera okwonooneka, okusaasaana	To grow worse, spread
Tanukiirra ku-, oku-, v.tr; Mu biseera ebyayita amazzi g'empologoma gaafunibwanga mu muti gw'omutiini oba ogw'ebisenge; tewali amanyi kyavuddeko obulumi obwaliwo wakati we ne munne	Baifll hati kitanukire buhyaka, his/her sore looked as if it was gettingdry, but it isnow septic. Tanukiirra ku-, oku-, v.tr; In the past ram water was tapped from a plantain or barkcloth tree; Nobody knows what caused the qurrel between him/her and his/her compamon
Okufuna akabenje mu butanwa	To accidentally, meet with an accident
okutambulatambula, okutambulatambula, okutambulatambula, okutambulatambula	To move about, wander about, stagger, reel
Omuntu bw'atambulatambula wakati w'abantu abatamumanyi, tabafuna mirembe; kyetaago ekireetera abantu okutambulatambula	When a person wanders about amongst people who do not know him/her, he/she gets no peace from them; It is need which makes people wander about
Okuteekawo ekibinja ky'abalwanyi	To form battle array
Nkooku a/i omukobi, bwe yasanga abaserikale nga beetoolodde ennyumba ye, yategeera nti yali mu kabi; ekifo ky'ennyumba ye kyateekebwawo omuzimbi atendekeddwa	Nkooku a/i omukobi, it is when he found soldiers marshaled around bis home, that he realized he was in danger; The site for his house was measured by a trained builder
okufuluma, okufuluma	To splash up, gush out
Yavuga emmotoka ye n'ayita mu kiwonvu ku luguudo n'asuula waler ku bantu	He drove his/her car through a puddle in the road and splashed waler on people
Okuba obunene (ng'ekibbo), okuba obutonotono	To be wide (e.g. Basket), be shallow
okubuukabuuka	To stagger
okugwa	To trip up
Okusaasaanya (eddiba, enkumbi)	To shed (skin, bark)
Okuketta	To spy on
, ssenga wange	, my paternal uncle
okutambula, okutambuza, okusaasaanya	To take about, make to travel, spread (report)
Okuba omukoowu, okuba omunafu	To grow weary, be limp
Weeteekerateekera omuti, oteme omuti n'oguteeka mu kibya	Prepare a pipe, cut a pipe stem and fit it into the bowl
Oyo amanyi buli kimu ekikwata ku mayumba, ateekateeka mayumba g'abanywa mayumba n'agateeka mu bisero byabwe	It's one who knows all about pipes who molds pipes for pipe smokers and fits them into their bowls
CaJI awatali nsonga	CaJI without reason
Abawala abamu abalenzi babalimba	Some girls are hoaxed by boys
Okuba omuwulize, omuwulize, omwetegefu	To be dutiful, docile, agree
Okutambuza emmotoka	To steer, keep straight
Okuwa olukusa, okuleka eri ensibuko, okukkiriziganya, okukkiriziganya	To give permission to, leave it to fate, agree, assent
Kireke eri ekisuubizo ng'omuntu akuba ebifaananyi	Leave it to fate like a drawing person
Okuyiga (engeri y'okukikolamu) obulungi	To learn (how to do) properly
Kati asobola okuvuga emmotoka	He/she is now steady in driving a car
Okutegeeza, okutegeeza, okubuulira	To inform, tell, preach
Yabuulira e Namugongo era abakkiriza bonna baasanyuka nnyo	He preached at Namugongo and all the faithful appreciated his sermon
Okwogera mu ngeri ey'obukambwe, okusekerera, okusanyusa	To speak sarcastically to, mock, flatter
Yogera, yogera, yogera amawulire	Converse, narrate, tell news
Amawulire gaategeezebwa abo abaawuliriza emboozi ye	The news was told by those who listened to his/her talk
Okuteeka ekigendererwa, okuteebereza, okubala	To aim at, guess, score
Byengonzi yawangulira ttiimu ye ggoolo bbiri	Byengonzi scored two goals for his team
Okubeera n'ebbugumu (ente, n'ebirala)	To be on heat (cows, etc.)
Ente ze zaali tezirina mpologoma okuzisendasenda ku Tecga Teckura heat	His cattle lacked a bull to entice them on tecga teckura heat
okukwata	To gird
Okuba omuteefu, omuteefu, omuteefu (ng'omukka oguli mu binnya)	To be calm, clear, settle (as muddy liquid)
Okuteeka	To place upright
Okugaba oba okuwaayo omwenge	Give or offer beer
Okuteeka mu bibinja ebitonotono, okugera (emmere, n'ebirala)	To set into small heaps, measure out (food, etc.)
Bateeka tomati mu bibinja by'abaguzi	They put tomatoes in heaps for buyers
Okuba omukkakkamu, omutegeevu, omutegeevu	To become calm, settled, harmonious
Yategekedde mutabani we embaga eyazzeeyo okuva e Bulaaya; yagenze okuyamba Rwakijuma okutegekera mutabani we embaga	He/she bas prepared a feast for his son who has returned from Europe; He/she went to help Rwakijuma prepare a feast for his son
okusala (ekikondo)	To sharpen {knife)
Abantu bakozesa amayinja ag'amazzi okusa ebisooto n'amafumu, ate abalala bakozesa envuumuulo okusa ebyuma	People sharpen knives and spears on wetstones; Some other people sharpen tools with a file
okulowooza, okulowooza, okuteebereza	To think, consider, suppose
Katonda atugaana okulowooza obubi ku baliraanwa baffe awatali nsonga; ebirowoozo eby'emirembe Katonda y'abirowoozaako	God forbids us to think unfoundedly bad acts about our neigbbbors; Thoughts of peace are thought by God
okuggya, okuggya, okuggya	To take off, displace, remove
Okuggya, okuggya; Byasiiriira, yalemwa okufuna omuntu okutwala emmere gye yali afumba okuva ku muliro n'ekyavaamu n'eyokya; emmere bw'efumbirwa embaga abasajja be bayamba abakazi okutwala emmere okuva ku muliro (ku mayinja ag'okufumba); abasajja be bokka abaggya emmere ku muliro (ku mayinja ag'okufumba teera teerateerana)	Displace, remove; Byasiiriira, she failed to get someone to take the food she was cooking off the fire and consequently it gotburned up; When food is cooked for a party it is the men who help women to take food ofT fire (off cooking stones); It was only men who took food off the fire (from the cooking teera teerateerana stones)
Empewo ekunta; omutima gwe gukulukuta	Wind is blowing; His/her heart is throbbing
Okuwangula, okukuba, okuzannyisa	To beat. Strike, play
Seka n'eddoboozi ery'omwanguka; Seka n'eddoboozi ery'omwanguka; Yanguwa nnyo; Yanguwa nnyo; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Yimba; Y	Laugh loudly; Burst out laugrung; Run very fast, tum a somersault; Tum the back on; Sigh (when tired); Blow a born; Remould an old pot; Beat the air; Make a bridge; Bellow (bull), shut; Stamp the foot; Make a barkcloth; Make merry; T. Empi, slap, hit with flat of band; Dance; Make a journey; Polish shoes
okubeera awamu, okukkiriziganya, okwetaba, okukola omukago	To be together, be in agreement, have sexual intercourse, make alliance with
- Tebakkiriziganya mu kika kyabwe	-They do not agree with each other in their clan
Okukubagana	To beat one another
Okuleetawo obumu, okuleetawo emirembe	To bring into agreement, unite, make peace
Olw'okuba omusajja n'omukazi bombi baali banafu, kabona yabawasa mu maka gaabwe	Both the man and the woman being weak, the priest married them at their home
okusattulukuka	Collide
Emmotoka zitera okusattulukuka nga ziri ku nguudo; okuvuga ennyo nga ziri ku nguudo kye kiviirako emmotoka okusattulukuka	Motor cars often collid in comers; It is overdriving while in comers that causes motor cars to collide
Lo enjoin, okuteesa	Lo enjoin, stir up urge
Yabagamba obutakkiriza mwana we yenna kutambula ekiro; omusomesa yabagamba obutajja ku ssomero nga tebalina ngatto; yabagamba okusigala nga beesigwa eri okukkiriza kwabwe	He/she enjoined them not to allow any of his/her children to travel at night; The teacher enjoined them not under any circumstance should they come to school without wearing shoes; They have been enjoined to remain faithful to their faith
okugaana, okuziyiza, okuziyiza	To deny, oppose, contradict
Yeegaana mu maaso g'omulamuzi okwenyigira mu buzzi bw'emisango ng'egyo	He/ she denied before the magistrate ever committing such an offence
teera	, of teera
okuvunnamira omuntu; yamukubiriza okuvunnamira ng'ayingira mu kisenge ekitono naye nga tayinza kuyingira nga teyennavunnamira; kye kisenge ekitono ekyamukubiriza okuvunnamira	To kneel before a person; He made him kneel before him/her when entering into a small but which he could not enter without kneeling; It was lhe small hut that made him kneel before him
Okuba omunnyogovu, okuba omulongoofu, okusunsula, okusunsula	To be slippery, be smooth, slide, glide
Ekkubo eririmu ebisooto lirinnyirira	A muddy path is ever slippery
nze	I
Akategera omuka, avudde mu ddwaaliro nga tannaba kuddamu kulwala, awonyezza ddala oluvannyuma lw'okugenda awaka. Tega, ku-, oku -, v.tr; okugwa mu lutalo; ekintu ekibuuka ekikwatiddwa okuva ku ttaka: c. Form, tegesa, k11-, oku-; ensolo ez'amaanyi zikwatiddwa n'omugoba ogukoleddwa mu sisal	Akategera omuka, he/she left hospital before he/she was fully recovered from illness, he/she was fully recovered after he/she had gone home. Tega, ku-, oku -, v.tr; Trip up in wrestling; A flying object is trapped from the ground: c. Form, tegesa, k11-, oku-; Strong animals are trapped with a lasso made of sisal
Okubeera n'eby'okukola bingi, okweraliikirira	To be very busy, be bothered
Okufuna ebizibu, okweraliikirira	To trouble, worry
Okugezaako	To make an attempt
Okukula obulungi	To grow luxuriantly
=/oreg	=/oreg
okutegeka, okutegeka	To arrange, prepare
Okulindirira n'okusuubira	To wait for expectantly
Abalwadde baali balindirira omusawo wabweru w'ekisenge kye eky'okubuuliramu; baali basobeddwa olw'okulindirira omugenyi atajja; omukulembeze w'eggwanga yali alindiddwa abantu be yali asuubizza okukyalira	The patients waited for the doctor from outside his consuJtation room; Theywere disappointed by having been made to wait for a visitor who never turned up; The head of state was awaited for by the people he had promised to visit
Okuteeka mu kifo ekituufu	To put in the proper place
Weetaaga omuweereza akuyambeko okuteeka engoye zo mu kifo kyazo?	Do you need a servant responsible for putting your clothes in their proper place?; Go and help your brother put away the thingsthey have used at meal
Pr.,(p f. -tegurwire)	Pr.,(p f. -tegurwire)
Omunyoro akagubateguniza, omukulembeze yabaleetera okuggyawo ekyambika kye baateekawo	Omunyoro akagubateguniza, the chief made them unset the trap which they bad set
kuba mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu, mutuufu	To be level, straight. Teke, e-, n.cl.9,{pl. Nil)
Cl.9	Cl.9
okuteekamu envumbo	To be crooked (weaving of mat)
Ggyayo ekikondo okusooka okutuuka w'atandise okukaluba olwo n'otandika okukinyweza; Bw'otunga ekikondo nga tokakasizza bulungi bibala by'enkindu kigenda kikaluba; Gutemiibwe omukazi ayaba naaguruka, si f eyakola ekikondo kyo okukaluba, wabula omukazi abadde akikutte. Tema, ku -, oku-, v.tr; Luma ekikondo; Ekuzire muno, anoonya omuntu amutemeko emiti gy'abadde agikuze; Omusota gwamukubye ng'ali mu lusuku ng'asima; Abasajja baakozesa enkumbi okugoba emiti; Oyo eyalumizibwa omusota ajja kudduka omusota	Unravel the mat first up to the spot where it started going crooked and then start putting it straight; When you weave a mat without firmly fixing the palm leaves it goes crooked; Gutemiibwe omukazi ayaba naaguruka, it is not f who made your mat crooked, it is the woman who has been weaving it. Tema, ku -, oku-, v.tr; Bite the leg; Ekuzire muno, she is looking for someone to cut down her trees as they have over grown; The snake bit her while in the garden digging; The men used an axe to fell the trees; He/ she that was once bitten by a snake will run away from a lizard
Okutema ebitundu	To tear to pieces
Obusungu bwamuleetera okuyuza amabaluwa ge yali amuwandiikidde; Abaana balinnya emiti gy'ebibala basobole okukung'aamu ebibala	Indignation made him/her to tear the letters which he he/she had written to him/her; Children climb fruit trees so that they may pick fruit from them; The buffaloes made them climb a tree
Okulumiriza abalala mu bukyamu	To accuse falsely
Omulamuzi yakitegeera nti bye yamwogerako byali bya bulimba	The arbitrator realized that what he/she said about him/ her was false
okulinnya	To climb up to
Omusuma yasoboraga kuzitembeerra akaziiba, kyokka, enkumbi ez'oku ntikko zaakuumibwanga, omubbi yali akyalinnya okuzibbako	Omusuma yasoboraga kuzitembeerra akaziiba, however, high grasshoppers would be kept, a thief would still climb up to steal them
Okulimbalimba, okuteebereza, okusemberera n'obuvumu	To dare, presume, approach boldly
Ekikondo ky'ennyumba ekikwatiddwa n'obunyoomi ekyawambibwa mukazi we n'omusajja omulala	It is the bead of the house that is held with contempt that is deprived of his wife by another man
okuyiika mu kibinja. tembekerana, ku-, olru-, v.tr	To pile up in a heap. Tembekerana, ku-, olru-, v.tr
Okuzimba mu kifo ekipya	To build in a new place
okukka, okukka, okuva mu buliri	To come down, descend, get out of bed
Omwana omukulu teyeetaaga muntu kumuteeka mu buliri	A grown up child does not require a person for putting him/her down the bed
okuyimusa, okuyimusa, okuyimusa, okuyimusa, okuyimusa, okuyimusa	To cause to ascend, raise, hoist
Eggye ly'ekibiina oba ery'eggwanga liyimbibwa ku makya ne liyimbibwa akawungeezi	The flag of an organization or of a nation is hoisted in the morning and unhoisted in the evening
2, {f. - temeriire)	2, {pf. - temeriire)
Babimutemereza, abakulu baasanze ettaka lye eririmu omuddo ne bamuwaliriza okuliggyamu omuddo. Form, temererwa, ku-, oku-; Ettaka lye eririmu omuddo lyaakamala emyaka ebiri nga teririmu omuddo. Tengeetera tereza omusisa obu g111eera ensi yoona etengeeta, enkuba bw'eyita, ettaka liwuuma	He/she is looking for a person to free his/her banana plantation of weeds; Babimutemereza, the chiefs found his/her banana plantation overgrown with weeds and they forced him/her to free it of them, pass. Form, temererwa, ku-, oku-; His/her banana plantation has spent two years without being freed of weeds. Tengeetera tereza omusisa obu g111eera ensi yoona etengeeta, when the ea11hquake passes by, the earth qunkes
: okukankana, okukankana.abcm111 tibalyanabakobaabo habw ·ok1111111a kutengeetera, abantu tebalya na balongo baabwe olw'okutya okufuna obulwadde bw'okukankana	: to tremble, be shaky (as fromage).abcm111 tibalyanabakobaabo habw ·ok1111111a kutengeetera, people do not eat with their sons in-law for fear of getting a shaking disease
Okuba omutebenkevu	To steady, balance
okuzitoola	To roll
Waliwo ekikulukuta we wabeera entabwe; Wakame yateranga okukulukuta amayinja n'akuba abo abajjanga okumukwata	Something rolls where there is a slope; Wakame used to roll stones down the slope and hit those who came to arrest him
okukka ku lusozi	To descend hill with
Lekera awo okumpikiriza okwogera ng'olusozi lunkubiriza okugwa mu maaso. Teoteerra, ku-oku, v.i	Stop making me speak as the slope of a hill is forcing me to fall forward. Teoteerra, ku-, oku, v.i
Okubeera omugayaavu, okutuula nga tolina ky'okola	To be indolent, sit doing nothing
Yafuuka omugayaavu kubanga teyalina muntu yenna eyamukubiriza okukola; Okusigala mu buliri ekiseera kyonna kimufuula omugayaavu; Obugwagwa bwamufuula omugayaavu	He/ she became indolent because be/she did not have anyone to encourage him/her to work; Keeping in bed all the time makes one indolent; Laziness made him/her indolent
okukulukuta, okukulukuta	To slip, slide
Terebura, ku-,.oku-, v.tr; Be yali agenda kuzimba mu kibuga naye bazadde be ne bamugaana	He/she slid while descending a hill and fell down and got a fracture. Terebura, ku-,.oku-, v.tr; Be was going to build in town but his parents discouraged him
Kuba mutuufu, mutuufu, mutuufu	To be straight, flat, level
Ennyumba eyazimbibwa ku ttaka eriri mu ttaka eriggwaawo tezigula ssente nnyingi	A house that is built on a leveled ground costs little money
Okulimba, okwogera eby'obulimba	To lie, talk deceitfully
Abantu boogera eby'obulimba olw'obutamanya	People talk deceitfully out of ignorance
okuviirako okugwa	To cause to slip
Okusiga oba okusimba kimu ku kimu	To sow or plant one by one
Bwe yalwala, baliraanwa be baasiga enva endiirwa ze; abakazi banne be baamuyambanga okumusiga enva endiirwa ze; baliraanwa be baasiga enva endiirwa ze	When she was sick, it was the neighbours who planted her beans; It is her fellow women who helped her plant the beans for her; Her beans were planted by the neighbours
Okufuuka tom, rent	To become tom, rent
lr	Lr
Yamulumiriza nti yali ayimye olugoye lwe; olw'obusungu bw'alina, yayimusa amabaluwa gonna omwami we ge yamuwandiikiranga	She accused him for tearing her dress; Indignation made her tear all the correspondences he used to receive from him
ebisiikirize (engora)	Weave (engora)
Abahunzi bolwndiso enkwozi, abantu abasiiga ebikonde ebikoola babikola n'ebikoola ate abo abasiiga ebintu ebikoola babikola n'ebikoola	Abahunzi bolwndiso enkwozi, people who ornament sticks do so with leaves while those who adorn objects do so with beads
Okuteeka omuntu mu mbeera enzibu, okumuwa omulimu ogutasoboka	To put in a difficult position, give an impossible task
Yamuwa akagaali akaliko obulemu ekyamutwalira ssente ezitali za mugaso.	He trickly gave hnn a faulty bicycle which put him into unnecessary expense
Okutandika, okusomesa	To initiate, educate
I., (pf. -teneekaine)	I., ( pf. -teneekaine)
C	C
{f. -tcnekere}	{pf. -tcnekere)
Jjangu osime olusuku lwange ng'okyuusa ebituli; kye kintu eky'ebituli ebinene ekituukirawo okukyuusa ebituli mu kusima	Come and dig my garden by turning over clods; It is a broad bladed hoe that is suitable for turning over clods in digging
Okwetegekera okulwana oba okuzina	To get ready to fight or dance
Okwewaana, okusavuwaza, okutendereza ekisukkiridde (ekiteeberezebwa okuleeta emikisa emibi), obantu abandi obu bakora ekintu kinmgi tibagonza kubatengeerra, abantu abamu tebaagala kutenderezebwa kisukkiridde nga bakoze ekintu ekirungi	To exclaim, exaggerate, overpraise (supposed to bring bad luck), obantu abandi obu bakora ekintu kinmgi tibagonza kubatengeerra, some people do not want to be over praised when do something good
okukankana	To shake, tilt
okukankana, okukankana, okukankana	To shake, quake, fidget, roll (boat)
Ejjinja lye ery'okufumita lyalongoosebwa ku mbaga (olw'okufumita ebintu ebikyamu ku linnya eryo)	Her grinding stone was made slippery at the wedding (by grinding wrong stuff on it)
Okubeera omwavu (ettaka)	To be poor (soil)
Bwe yakitegeera nti omusango gwali gujja kumwesittaza, yasalawo okuguleka.	When he realized·that the case would end up against him/her, he/ she decided to slip away from it
Okusekerera, okwogera obubi ku (oyo abaako ky'akolawo)	To mock, speak disparagingly of (a benefactor)
bye bye	Rr
Okugaba (amata, ebibala by'enva endiirwa)	To give (milk, coffee berries)
okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula, okubikkula	To pet, make much of
Okusobola obuteeraliikirira, sooka oyogere (ng'omwana omuto)	To be carefree, begin to talk (as a little child)
Bate/era hakigambo "taata". Abaana bangi bwe batandika okwogera batandika n'eddoboozi "taata" (taata)	Bate/era hakigambo "taata". Many of the children when they are beginning to talk will begin with sound "taata" (father), but see below
Okubuusabuusa, okubuusabuusa, okubuusabuusa	To be undecided, waver, hesitate
Omuntu bw'aba anaatera okukola ekintu n'omutima gwe gutya, aleka ekirowoozo	When a person is about to do something and his/her heart hesitates, he/she gives upthe idea
Okugabira (ekikozesebwa ku mwana omuto)	To give to (used of a young child)
Abakazi basima bwe batyo (balaga ekikolebwa); Ente zisala bwe zityo (zikola amaloboozi), ndo/10 mi, Iam bwe zityo; Ihave said thus (quot what you have said) agamb1re ati, he has said so (quot his words). Ti- negative prefix at the beginning of a verb stem starting with a consonant and the vowel i. Tibaijuka, they don't remember; Embuzi yafuuka enzibe bwe yajja okusomoka omugga; Kyali kutya amazzi g'omugga agagifuula enzibe	Women dig like this (show action); Cows mow like this (make the sound), ndo/10 mi, Iam like this; Ihave said thus (quote what you have said) agamb1re ati, he has said thus (quote his words). Ti- negative prefix at the beginning of a verb stem beginning with a consonant and the vowel i. Tibaijuka, they do not remember; The goat became stubborn when it came to crossing the river; It was fear of the river waters that made it stubborn
Okukuŋŋaanya n'okutwala enku ez'okutandika okuzimba	Gather and carry wood for beginning to bujld
Muganda we ow'omusaayi ye yamuyamba okukuŋŋaanya n'okutwala enku okutandika okuzimba ennyumba ye	It is his blood brother who helped him gather and carry wood for beginning to build his house
Okuwanirira (ekintu ekigwa) n'emiggo	To support (a falling thing) with poles
Ye tigita timbura yamuyita okuwanirira ennyumba ye n'emiggo (yali anaatera okugwa)	He tigita timbura called him to support his house with poles (it was almost falling)
okukaaba	To tickle
okusaasaanya ebintu, okusaasaanya ebintu	To cram, stuff, over load
eky'okulya ekyamuluma ng'ali awaka	The food that made him/her sick, she stuffed to him/her while at her home
