Runyoro,English
ebintu by'emikono by'enzarwa tutwaraine okukora orubugo,Traditional crafts included barkcloth making.
Omuhabiremu abaire atali nuwe.,He's barking up the wrong tree.
ninyijuka akasumi kenyini nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,The community will collapse in 1977 due to political differences.
Abantu ababandize kwikara omukicheka eki bakaba bali baliisa kandi bahigi bebyokulya.,The earliest inhabitants have been nomadic hunter-gatherers.
ebintu ebimu ebyomugasotinyine ekikwetagisa isomero,Some of the most important things I have had nothing to do with school.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
amani g'okwombeka buhyaka geyongire omubicweka ebyali bihikirweho,Reconstruction efforts continued in affected areas.
"nkaba ntakunihira ngu nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy mu own home, but here l am, signing the papers next week."
Wiiki ehweire nintunda emu hamigabo nukwo ntunge sente.,I sell some shares to raise cash last week.
amaya iruka muno nti ekitalago tesobora okugigwata,The gazelle so fast ran that the cheetah could not catch it.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
"akasumi kona mbaire nitekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn something new."
tuzikire isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We have buried my grandfather on a rainy Tuesday that matched everyone's mood.
omulimo omukuru omukitebe nigwija okuba okubanza okuba abanyani kandi no okukorahamu,My best group project will be when we became friends first and worked together second.
omusomesa wange oyokusiga akaba agambire ngu tinyine ekisembo -nkamwoleka nti agwire,My art teacher has told me l had no talent - l proved her wrong.
omulimo gy'okuzirukya ekisaru gukagaraho obwomezi bw'ebihangwa okumara emyaka eataano,The river reclamation project restored the ecosystem for five years.
eka yange nija okuba niyikiriza yange ey'okubanza -ebisigare bihondera hanyuma yekyo,My family will be my first community of faith-everything else flows from that.
nigenza esimu yange egendwehoomuire,I need my phone charging.
"Ebyokulya omu katale ako bibaire birungi muno, nkagarukayo emirundi ena omu biro bibiri.","The food in that market has so been good, l went back four times in two days"
UPDF eketaba omubitebe kalinda businge.,UPDF has participated in peace keeping missions.
Ninyijuka obwire obu bwonyini nkamanya ekiniakwetaaga kukorra nobwomezi bwange.,I remember the exact moment l knew what l wanted to do with my life.
embuzi nibaja kuziha omubazi gw'enjoka nkabulikiro,The goats will regularly be dewormed.
nsaswire amaizi gange ijo,I have paid my water bill yesterday.
"kakuba ntatereobutobo bw'ibale, tinandyombekere obwomezi bwange ngeri nali ni nyenda","If l had'nt will hit rock bottom, l never would have rebuilt my life the way l wanted it."
Emitaano ayabakemi bamatwale etafeeho obuzaale nengeso ezobuzalirwana.,Colonial boundaries ignored ethnic and cultural divisions.
nitwija okuzika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We will bury my grandfather on a rainy Tuesday that matched everyone's mood.
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
Aliyo nayetekanizira ebigezo.,She's busy preparing for her exams.
irwaro likakomamu okujanjaba obwomezi bya abakaizi bonka,The clinic specialized in women's health.
begulire emotoka empyaka bonka na bonka,They have bought themselves a new car.
abaana baitu bakahura nkonku twatangatagaine- batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children heard the story of how we met -they make us tell it every anniversary.
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
kampuni neja kutangatangana okweteranizamu kw'abemigabo,The company will face shareholder activism.
obukama byakitara nibwija okwijukibwa omunganikyo n'omubizina,The Empire of Kitara will be remembered in epic poems and songs.
obujanjabi nibwija kuba bwoburumi baitu nibukoraho,The treatment will be painful but is usually effective.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
Milton Obote akebembera Uganda okuhika ha kwereme.,Milton Obote led Uganda to independence in 1962.
tuhaire amata g'ent ag'okubanza hali ba'isenkuru itwe,We have given the first milk from the cow to the ancestors.
Enyanja Victoria niyo erukukira obukooto omu Africa.,Lake Victoria is the largest lake in Africa.
naija okubaigora omuti ogutali nugwo,He will bark up the wrong tree.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
andindisize okumara esaha yona,She has made me wait for an hour.
omukazi akabanza kukora omukitongole kyokuhereza abaguzi atakabaire kirolerra mirimo.,She had been working in the customer service department for years before she became manager.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba rukaba muno habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
kiki ekibaire ekyokulya ekitarukwikirizibwa,What has been your dietary restrictions?
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
Kumara emyaka nyingi nyinenkuru nyowe aruka ebiibo eby'akatale.,My grandmother had been weaving baskets for the market for many years.
Ninja kutunga obuzibu nokuteekana hamulimo,I will have trouble focusing at work.
tinkwija okwomera ntaine amasanyarazi,I will not live without electricity.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nkoku betwaza,The golden rule exists in every faith tradition-treat others as you wanted to be treated.
noyetagisibwa okuwikaza okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
amaya ekakairuka muno nti ekitalago tikisobora okugikwata,The gazelle has so fast run that the cheetah could not catch it.
tukatangira omuhikirwaho omuhyaka n'ekijaguzo kyamani omumwezi ogurukwija,We welcomed the new chief with a big celebration next month.
Omurwaira naija kutuunga omusaahi gurukwingana nkaaha?,How many units of blood will do the patient receive?
eka yange ebaire nyikirza yange y'okubanzaba -ebisigaire bihondara hanyuma yekyo,My family has been my first community of faith-everything else flows from that.
abantu baisoroize omuka y'omunyoro habworukurato,People have gathered at the chief's house for the meeting.
"kakuba tubaire tukozeseze amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye omwika","If we have used cold water for laundry, we can save energy and reduce emissions."
ekinyonyi rururbatatoro kirekuurra handa kyacwanganiza ebiruka nukwo kihikeho amaizi,The penguin slid on its belly across the ice to reach the water.
obubakozire okuseruruza okubatetekanize,When they have made unexpected discoveries.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don't—that's a chance to learn.
nyikaire ninyetagisa okukebeza sukali mumubiri buli kaire,I needed to have my blood sugar levels checked regularly.
Omubazi gwa sente nyingi baitu nigukora.,The treatment is expensive but effective.
omusisi gukapimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake measured seven point five on the Richter scale.
"Omuzaano ogworutimbi ourukusekesa buli omu, nagubazaaho.",The new comedy series on television has everyone talking.
Omuziini akateeekaniza ebyafaayo by’okutandikaho ekyaro kyaitu nyomwabazyo.,The praise singer tells the story of the founding of our village yesterday.
Omurwaira akatuunga omusaahi gurukwingana nkaaha?,How many units of blood did the patient receive?
joseph kony ayebembire orutaro rwokuhakaniza orwaLRA,Joseph Kony has led to LRA rebellion.
Obubavumbuire ebibakaba batarukuruhira.,When they made unexpected discoveries.
itwe tuha endagaano eraihireho eyokulinda ebyamasanyarazi ebiguzirwe.,We offer extended warranties on electronics.
banka enkuru ekehya amagoba,The central bank lowers interest rates.
obutafwali bwomubiri obwomuraire bukwasirwe,The patient's immune system was compromised.
"nkaba ntakinihira nti ninyija kumaraho omwaka gunu, baitu hati ndihanu","I did not think I'd make it through that year, but here I am."
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
Buleemeziki obusobora kurunga omu kukozesa omubazi gunu?,What are the side effects of this drug?
"gunu omurundi wiiki erukwija, tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
nakwikaireho akasumi karaihireho kukira akankaba ntegekere,I wound up staying longer than planned.
akabaighora omuti ogutali nigwo,He barked up the wrong tree.
obujanjabi butaikiranganize n'ebera y'omutima,The medication was contraindicated with certain heart conditions.
ekigongoro kikatahira omumusenyi obu ekihu kyagenzire,The clam burrows into the sand when the tide went out.
akasasura amabanjage gona,He paid off all his debts.
Ntugireemu obuzibu nokuteekana hamulimo,I have had trouble focusing at work.
obujanjabi bubaire tiburukwinganiza n'embera y'omutima,The medication has been contraindicated with certain heart conditions.
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
obujanjabi byasente nyingi baitu nibukoraho,The treatment was expensive but effective.
naija okusasura amabanjage gona,He will pay off all his debts.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi tindukusobora.","The grief comes in waves some days l can breath , some days l can't."
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
"omurundi gwokubanza obundukwija okurora enyunyuzi okuraba omukitangazo, niyija okuhura okubaho kwenkintu ekitakuhwaho","The first time I will see the starts through a telescope, I felt the presence of something infinite."
ekibumbe nikija owoleka ekisani ky'omurwani w'ekyaro,The sculptor will carve a statue of the village hero.
buli bwirebwona nyijuka akasumi na yetegerrizemu ekintu ruksabe mazire akasumi kaingi obwire bwingi obwa ameezi nindengaho kukyetegereza kirembe,l'll always remember the moment l finally understood a concept l'd struggled with for months
enkoko bakazirisa cacu,The chickens were fed with maize grain.
nyine koriyani eyekaba ya isekuru nyowe- kikaba kimu habintu ebyomuhendo ebyobugwetwa,I had a Quran that belonged to my great-grandfather -it's one of my most precious possessions.
akaba alibize nayetekaniriza ebirenngeso,She was busy preparing for her exams.
abekento barabizemu amaiso omukihandiko kyentekaniza yaitu,The finance committee has reviewed the proposal.
ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
"Twine omugenzo gwokukingura ekisembo kimu hanweri okuzooka , kandi nukwo butoosa.","We have this tradition of opening one gift on Christmas Eve , and its always pajamas."
"kakuba tukozeseze amaizi agkufuka habwengoye, ntusobara okulinda amasanyarazi kandi tukendeze omwika","If we used cold water for laundry, we can save energy and reduce emissions."
Abasubuzi abaswahiri bakatema emihanda kutaaha hagati.,Swahili traders established routes into the interior.
eka yaitu nija okutangira abanyamahanga omunju yaitu,Our family will always welcome strangers into our home.
Akahebwa obujanjabi bw’okwongera obuzaarwa kumara emyaka ebiri.,She underwent fertility treatment for two years.
"obumpimbire owaana wange owunazaire, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I have held my newborn baby, I understood God's love for us in a new way."
Kuruga ira na ira oruganda rwaitu rukamanya ekisoro eky'omuziro gwabu.,Our clan has known its totem animal since ancient times.
Nkatunda emigabo nukwo nyunge ezaburoho.,I sold some shares to raise cash last week.
nija kugura ebintu mu supamaketi buli wiiki,I will buy groceries from the supermarket every week.
"omu 20250, tuferirwe ebisa byenyanja habwo okweyongera kwamaizi","By 2050, we have lost many coastal areas to sea level rise"
"dora ebinyonyi omumwanya; tibisigire rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
Omusaija akuziibwe hamulimo.,He has received a raise at work.
noija okwetagisibwa okukebera igufwa lyawe ly'omugongo,You will need to have your bone density tested.
naija okukora omukicweka abaguzi batungira obuyambi kumara emyaka atakabaire omurolerezi,She will work in the customer service department for years before she became manager.
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
Omukazi abaire nakora omukikeeto kumara emyaka atakafokere mukuru w'ebyensimbi.,She had been working in the accounting department for years before she became CFO.
"omwaka nambere tutalisobwoire ebisembo, tukehandikira ebaroha - nkyaine eyange","The year we did not afford gifts, we wrote each other letters instead - l still have mine."
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kyomuti kimu kiti.",The sculptor has chiseled a figure out of a single block of wood.
"obu ntalirubasire, nkega okuba wamani omubiro obunkaba","When I did not walk, I learned to be grateful for the days I could."
"Njwara omusalaba omubikya byange,gunyijukya nooha owumpondera.",I wear a cross around my neck-it's a areminder of who i belong to.
abantu bombekere iramizo erihyaka namebere bona batina,The community has built a new shrine at the sacred spring.
"hakumalira ye kyasa kinu, tukahindura ekoragana yaitu n'byobuhangwa","The the end of this century, we transformed our relationship with nature."
naija kubabize nayetekaniriza ebirengeso,She will be busy preparing for her exams.
naija okwenyumirizamu omukucumba kwe,She will pride herself on her cooking.
Okukaguzibwa kukaba kutali kurungi okuhikya obunabalizeeho emirimu ei nakozire niiya-mba buyamba ekyahindwire buli kimu.,The interviewer was going terribly until l mentioned my volunteer work- that changed everything.
okaire noyetagisibya okukebera igufwa lyawe ly'omugongo,You needed to have your bone density tested.
tukajaguza amagesa hakumalira kwa sizoni,We celebrated the harvest festival at the end of the season.
Enguta y'okubanza eya caayi yanyenkyakara nigwo omugenzo oguke ogutagurukaga.,The first sip of morning coffee is a small ritual I never skip.
enyange ekeemerra eterekeriire mumaizi agatahamire,The egret stood perfectly still in the shallow water.
"Obunahimbire omwana waitu,nketegereza okugonza kwa Ruhanga halitwe buhyaka.","When I held my newborn baby, I understood God's love for us in a new way."
kiki ekirikwija kuba ekyafayo ekyeka yawe hali kookoro,What will be your family history of cancer?
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"if i hadn't missed the bus that day, i never would have met my best friend."
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
nagonzaga obwomumwegesa rundi omusomesa yasomaga bbwa nayatura ebigambo hali itwe nobundaaba nkaaba omu kilassa za haigure omu lsomero,I loved when the teacher would read aloud to us—even in high school.
NRA etandikire enkora endi,The NRA has developed a parallel administration.
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho obwomezi bwabo,The hospital had a patient library with health information.
omusomesa wange owunyenda agambira ngu nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me that i had a gift- for writing those words stayed with me.
"ninyija okukaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba,""ekyererezi""","I will ask my grandma what she saw- she smiled and said,""Light""."
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
Noija kweetagisibwa amaino gawe kwogebwa omu irwarro emirundi ebiiri omwaka.,You'll need to have your teeth cleaned twice a year.
ninyija okujwara omusalaba omubikya byange -kijukyo ekyogu nambere ngwa,I will wear a cross around my neck-it's a areminder of who i belong to.
anagisa enjura akozire emigenzo lulinda ebirimwa ijo,The rainmaker has performed the ritual to protect the crops yesterday.
omufumu naija okukozesa ebisaka n'oburogo,Traditional healers will use herbs and spiritual practices.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
sente zempapura empyaka zibaire haihi okuturuka,The new currency notes have soon been introduced.
entajumba ekakora omuranga ogurukusandara obu yaboine enjoka,The guinea fowl made a loud chattering sound when it saw the snake.
Kugarraho buhyaka ebyasisikaire nukugenda omumaiso omubikaro ebyasisikaire.,Reconstruction efforts continue in affected areas.
Abaago nibajakukwaita ekikaaro kyahaiguru omukikaali,Royal wives will hold significant status in the kingdom.
"Aborubuga orukooto, bataireho entekaniza n'enkora y'okukeehya orwooya orwebisoro biikya kugenda mumwaanya.",The city is developing a climate action plan to reduce its carbon footprint.
ekiikaro kyokukoorramu emizaano nikiiji kwanguhira naabalema kukutahamu,The new theater will be accessible to people with disabilities.
obukama byakitara bukaijukizibwa omunganikyo n'omubizina,The Empire of Kitara was remembered in epic poems and songs.
obusoro rwomunyanja rusengiija burasengiija amaizi kuraba mubuhuru bwabwo kutunga ekyokulya,The sponge filtered water through its pores to get food.
Abaana nibeega emuzaano eyokubegesa okugumisiriza.,The children are learning the games that teach them to be patient.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
noyetagisibwa okukebara igufwa lyawe ly'omugongo,You have needed to have your bone density tested.
enguta eyokubanza eya caayi w'omwani gwali murwa omutaito oguntalyosaga,The first sip of morning coffee was a small ritual I never skip.
tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury our dead in the ground where our ancestors rest.
Omusaija ataire embyarwa omubuli katongole,He has diversified his investments across sectors.
Yoweri Museveni akataho Amahe agaboona Rwangirra.,Yoweri Museveni formed the popular Resistance Army.
Pamba ekafooka ekirimwa ekirukuleeta entahya omu Uganda omukutandika okwekyasa ekya 20.,Cotton became a major cash crop in the early 20th century Uganda.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
omulimo gy'okuzirukya ekisaru gugaraho obwomezi bw'ebihangwa okumara emyaka etaano,The river reclamation project restores the ecosystem for five years.
"Amahikireho kakye, yaahita agendaho.",No sooner has had she arrived than she had to leave.
beeya ekakwata esamaki omukyeya n'ebinono byayo ebikoto,The bear caught salmon in the river with its huge paws.
egali y'omwika eraba aheru y'orubuga ebaire nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside has so been beautiful that i did'nt sleep a wink.
"tukaba twine enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya crisimasi, kandi bikizire kuba empale zomunda","We had this tradition of opening one gift on Christmas Eve, and its always pajamas."
Abaire nayebembera akatebe kumara emyaka atakafokere karagiira omukuru,She had been managing a team for years before she became director.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
kanpuni egalihize enkora yayo ey'okukora habyoma byakalimagezi,The company has expanded its e-commerce operations.
kanpuni nija okutunga abahakaniza abataito,The company will acquire a smaller competitor.
omusaija atungire okweyemerezaaho omusimbi,He has achieved financial independence.
"Obwire omwegi Alikaguza ekikaguuzo eki otakatekerezeho, nibwo burungi bw’okwegesa.",The moment a student will ask a question you've never considered is the best part of teaching.
kiki ekirikwija okurugamu omukukozesa omubazi ogu?,What will be the side effects of this drug?
eka harwigi orukugarukaho nibaija okutugura ebyokulya by'omwezi gwona hanyuma y'okusemeza,The family next door will bring us meals for a whole month after my surgery.
omuranga gw'okumanyira eby'obuhangwa guhikire abantu akakaikuru kamu,The environmental awareness campaign reaches over one million people.
akahuka kabaire komumwanya kandi kajanjaire bwango,The virus has been airborne and spreads easily.
Ai Ruhanga nolema ekayange kandi obalinde.,"Dear God ,please watch over my family and keep then safe."
"Obu oraabe wakasiimire eby'okwega byawe, gambira omuntu eyabikusobozese.","If you was grateful for your education, tell someone who made it possible."
"Omutekanisa webisisani by'oeutmbi ayecencwiire omuzaana gw'ebisisani ebiruugenda , n'amaraka gaakyo kandi ayeteekaiize kugwoleka omunsi yoona.",The filmmaker has edited her movie and is ready to show it to the world.
kiki ekibaire kwokwegezamu kyawe kyabulikiro kuba,What has been your exercise routine like?
Omurwaire atungire esagama erukwingana nkaha?,How many units of blood did the patient receive?
Ekikaro ekyolekerwamu ebintu harumu n'emirimo y'engaro eyaira.,The Tooro kingdom's museum exhibits historical artifacts.
buli muntu watangantangaine amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you met knows something you don't — that's a chance to learn.
omufumu akozeseze rbisaka n'oburogo,Traditional healers have used herbs and spiritual practices.
ekijumakuiba kikanwa amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge filtered water through its pores to get food.
ninyija okusasura amaizi gange ijo,I will pay my water bill yesterday.
omukago gw'obusubuzi omuhyaka gwimukize ebitundwa aheru,The new trade deal has boosted exports.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
nyikaire niburwamu omulingo abatahi batimba ebijaguzo obukaba nkyali muto,I missed the way the whole neighborhood would decorate for festivals when l was a kid.
enkoko nibaija okuzirisa cacu,The chickens will be fed with maize grain.
abantu nibaija kwombeka iramizo erihyaka nambere bona batina,The community will build a new shrine at the sacred spring.
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She manages a team for years before she became director.
omukago gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
niyija okwijuka bulikiro akasumi nayetegerizemu isomo eryatabanizaga okumara emyezi,L will always remember the moment l finally understood a concept l'd struggled with for months
tuketorora kaaba emirundi musanjuomukaire kahaji- kitwijukya obumu nkabaikiriza,We circled the kaaba seven times during Hajj-it reminds us of the unity of believers.
ekeleziya haihi neka yange nija okuba iine ebide ebitara ekiro kyona -nyegomba okubihuliriza,The temple near my home will have bells that ring all day-I love hearing them.
"Akasumi ak'omweegi akagilizaamu EKIKAGUZO ekyobaire otarukhra, ako nuuko akasumi KONYINI akokwegesezaamu.",The moment a student asks a question you've never considered is the best part of teaching.
"nitwija okumara ekiro ekyani kyona niturora, nitusaba kandi nitusera okuganyirwa","We will up all stay night during Laylat al-Qadr, praying and seeking forgiveness."
nyijukire akasumi kenyini nkaba nimanya ekikwenda okukora noby'omezi bwange,I remember the exact moment l knew what l wanted to do with my life.
owenanga ruhuhwa nayongeramu okukwatwaho kwobujure nokwecumitiriza omumaraka gebidongp,The harmonica player adds a bluesy feel to the band's sound.
"kakuba mba nkozire ekintu kyona ntaine kutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l has done anything without fear of failure, l'd start my own business."
nkaba ndi parisi ngu nambere twatangata gaine,It was in Paris that they first met.
Kulima kwemikiiko hansozi kuhondera emera yensi eyobuhangwa.,Contour plowing follows the land's natural contours.
ekicweka kaitu nikija olinda obusinge kuraba omubigambo by'abakuru,Our community will keep the peace through the words of the elders.
akirire kimu hanyuma y'okumusemeza,She has made a full recovery after the operation.
"tutungire enkora eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda","We have had this tradition of opening one gift on Christmas Eve, and its always pajamas."
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
Ekihoya kikatahwamu obuhuka noobu kikarolererwa nkooku kisemerire.,The wound became infected despite proper care.
eka yaitu nija okuhondera omulingo gw'obusere gwenyini okumara ebyasa,Our family will follow the same marriage customs for generations.
nitwija kutunda omwenge ogw'okubanza kuruga omwihisizo erihyaka hali byaisenkuru itwe,We will offer the first beer from the new brew to the ancestors.
nbuzirwemu omulingo abatahi batimba ebijaguzo obukaba nkyali muto,I have missed the way the whole neighborhood would decorate for festivals when l was a kid.
akozire omukicweka abaguzi batungira obuyambi kumara emyaka atakabaire omurolerezi,She has worked in the customer service department for years before she became manager.
irwaro ritaireho ekiro eky'okutangatanganiramu abarwaire abali omubwetago,The clinic has offered same-day appointments for urgent cases.
ndozirege ekituru kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire,The farmer has weeded his cassava field last week.
Enkoko nibaziriisa enjuma z'ebicooli.,The chickens are being fed with maize grain.
nyowe ngura ebintu omu duuka etakanizibwe buli wiiki,I buy groceries from the supermarket every week.
magarita nikaija okuba akasolya akacyasingireyo okuraiha ha kasozi sitanule,Mount Stanley's highest peak will be Margherita peak.
"gunu omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we will lie on a beach."
Ekiro ekyaijo nkasasura ibanja lyamaizi.,I paid my water bill yesterday.
"kakuba orabonabona, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you will struggle, the book of job might speak -its about suffering and faith."
ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
"tifwireyo biki obworukwija kabaza, tinkwija kuhindura ebitekerezo byange","No matter what you will say, I won't change my mind."
Akatebe akobutale nikalengesaho emikura kamanyisa amakuru,The marketing team is testing new advertising channels.
eka yaitu etangira abanyamahanga omunju yaitu,Our family always welcomed strangers into our home.
"kakuba obaira omuntu akusaba, nosobora okusabira eka yange esaara emu?","If you was the praying type, could you say one for my family?"
abantu bakwesoroleza omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
magarita kabaire kasolya akacyasingireyo okuba karaire ha kasozi sitanule,Mount Stanley's highest peak has been Margherita peak.
abantu nibaija kwesoroza omuka y'omunyoro habw'orukurato,People will gather at the chief's house for the meeting.
akandindisa kumara esaaha,She made me wait for an hour.
ninyija okusara sukali,I will need to cut down on sugar.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next week.
amaya nija kwiruka muno nti ekitalago tikisobora okugikwata,The gazelle will so fast run that the cheetah could not catch it.
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
nitwija okumara ekiro kyona niturora ntumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We will stay up all night finishing our presentation and ended up getting an A.
omukozi wafilimu ahinduramu omuzanogwe kandi ayetekanize okugwoleka ensi,The filmmaker edits her movie and is ready to show it to the world.
okutwarwa kwitaka kihambiriza abalimi okuleka itaka lyabo kandi bagenda mumbuga,The soil erosion forces farers to abandon their land and move to cities.
eka yaitu ekahondera omulingo gw'obusere gwenyini okumara ebyasa,Our family followed the same marriage customs for generations.
ninyija okukozesa kadi yabanka okutunga obugoba,I will use a credit card for the rewards points.
abaana nibakora ebyokujwaara byekiro kyokuraba murubuga nibasaba mugenzo gwabajungi,The children are designing costumes for the Halloween parade.
"kakuba oyendereza okarora, noija okurora ngu okumalira kwona kugira esigo eyetandikwa empyaka","If you have closely looked, you'll see that every ending carries the seed of a new beginning."
cukamba y'omuyanja nejakuturukya ehuzo zamakamba okwerwanaho,The sea cucumber will squirt sticky threads to defend itself.
Noija kunywa amaarwa gakwinganaki buli wiiki ?,How much alcohol will do you drink per week?
emitano yabajungu terukwija okumanyira ebika byabantu nobuhangwa,Colonial boundaries will ignore ethnic and cultural divisions.
Kampuni nigalihya emirimoyayo omubusubuzi obwakalimagezi.,The company is expanding its e-commerce operations.
eka harwigi orukugarukaho batugulire ebyokulya by'omwezi gwona hanyuma y;okusemeza,The family next door brought us meals for a whole month after my surgery.
obujanjabi tiburukwija okwikiranganiza n'embera y'omutima,The medication will be contraindicated with certain heart conditions.
akozire nk'mwehanuzaho kumara emyaka atakatahire ekitongole,She has worked as a freelance consultant for years before she joined the firm.
cukamba y'omuyanja eturukize ehuzo zamakamba okwerwanaho,The sea cucumber has squirted sticky threads to defend itself.
kampuni eriyo netaaha omubutale obuhyaka.,The company is entering new markets.
Obwakaba nakyahika ati nokugenderaho.,No sooner had she arrived than she had to leave.
tinyomaire ntaine amasanyarazi,I have not lived without electricity.
omukazi ataaha naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
anagisa enjura abanza okukora emigenzo kulinda ebirimwa ijo,The rainmaker performs the ritual to protect the crops yesterday.
ekyoma kyomubaizi nikija kubaija ekisisani kuruga omukihinju kyekiti,The sculptor will chisel a figure out of a single block of wood.
