Runyoro,English
enkoko baziisize eŋŋaano y'ebijumba,The chickens have been fed with maize grain.
"Nkaija kwegambira nyowe nyeka nkagenda okwebaka bukyali, kandi nkareeba vidiyo kuhika saaha munana ez'ekiro","I told myself l'd go to bed early ,and then watched videos until 2AM."
"kakuba oburorwaho bwaremerire, munoonye obuyambi by'abajanjabi bwango","If the symptoms have worsened, seek medical attention immediately."
ebyefuna bihumbukire omwezi ogurukwija,The economy has recovered in the coming months.
naija okutwara ekitebe kumara emyaka nyingi atakabaire mukuru,She will manage a team for years before she became director.
Nsabira obusinge hali amadiini gona-ntwena tuli baana ba Ruhanga omwe.,I pray for peace among all religions-we're all children of the same God.
cobra nija okwijaho omutwe gwayo kandi neyegesa kutuburamu,The cobra will spread its hood and swayed to warn us away.
irwaro ryaherezaho ebiro eby'okutangira abarwaire abarukwetagisibwa,The clinic offered same-day appointments for urgent cases.
okubura kwamaizi kukakwataho ebirimwa by'obulimi omu kicweka,The water scarcity affected agricultural production in the region.
akantwara okumara esaha yona,She made me wait for an hour.
Milton Obote naija okutwara Uganda ha bwire bw'obwetwaire omwaka gwa 1962.,Milton Obote will lead Uganda to independence in 1962.
Obworuhanga bwo kwekomya obwomezi bukaba nkaha?,What was your exercise routine like?
omulimi akungwire amacande ge kandi yagatwara kugasima ijo,The farmer has harvested his sunflower and took it for pressing yesterday.
"omurundi gwokubanza obu nakagenda omubujanjabi, nkaba ntinaine ekinija okunjukya hali nyowe","The first time I went to therapy, I was terrified of what I might discover about myself."
asaswire amabanjage gona,He has paid off all his debts.
ekika ky'ebihingwa ebihyaka nikija okulema endwara,The new crop variety will be resistant to disease.
"kakuba oyetaaga ekintu kyona, nkamanyise","Should you needed anything, just let me know."
"kakuba oli musabe, nosobora okusabira eka yange esaara emu?","If you're the praying type, could you say one for my family?"
nyize okusiima nobu omuburumi-nikimanyisa nkyali mwomezi,I've learned to be grateful even in pain-it means I'm still alive to feel.
omukago gw'obusubuzi omuhyaka gukuza ebyokutunda hamu nsi,The new trade deal boosts exports.
abasuubuzi abaswahili batandikaho engendo mukibuga,Swahili traders established routes into the interior.
Onywa mwenge gurukwingana nkaha buli wiiki?,How much alcohol do you drink per week?
noija kwetagisibwa okutekaho obubugumu rundi obunyonyi ha kicweka ekyakasasiibwe,You will need to apply heat or ice to the injured area.
"kakuba obaire noyenda okwetegereza obuhangwa baitu, tandika n'ebyokulya baitu.","If you have wanted to understand our culture, start with our food."
ekikali kya Tooro mu Fort Portal kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal attracted many visitors.
ekitebe ky'emizano ekihyaka nikihikire hali abantu abaine obulema,The new theater is accessible to people with disabilities.
okuzika kwa isenkuru nyowe kukaba kukora embaga y'obwomezi bwe - tukabagambira engano kandi tukaseka okurabira omu maziga gaitu,My grandfather's funeral was a celebration of his life - e told stories and laughed through our tears.
ekyenyi kiyimire kimu omumigyera y'amaizi,The egret has stood perfectly still in the shallow water.
"Ayi Ruhanga, nkusaba omurinde eka yange kandi obalinde.","Dear God, will please watch over my family and keep then safe."
ninyija okukwata risiti habwesonga z'omusoro,I will keep receipts for tax purposes.
omukago gw'obusubuzi omuhyaka nigwija kwongeza ebyokutunda hamu nsi,The new trade deal will boost exports.
obukama bwa kitara nibwijukibwa omubugani n'omubizina,The Empire of Kitara is remembered in epic poems and songs.
"nitwija kuba n'obulombolombo obw'okugarura ekirabo kimu ha kiro kya kirisimasi, kandi buli kaire ni pijama","We will have this tradition of opening one gift on Christmas Eve, and its always pajamas."
Gisookuru ky'omusozi Stanley nikyo Margherita peak.,Mount Stanley's highest peak is Margherita peak.
Ebimu by'ebintu ebikuru muno ebi nayegere tibirukukwataho na isomero.,Some of the most important things I've learned had nothing to do with school.
Benedicto Kiwanuka naija kuba Omukuru wa Gavumenti owokubanza owa Uganda.,Benedicto Kiwanuka will become Uganda's first chief minister.
"kakuba abantu batalinzire itaka muno, itaka nirija kusigala lirungi","If the community has not overgrazed the land, the soil would still be fertile."
kangaroo ekaruka enyuma n'omwana gwayo omubisasani,The kangaroo hopped away with its baby in its pouch.
ebinyonyi bitambire omu murukara bihimbire ebicweka bikagaruka omubisaka byabyo,The ants have marched in a long line carrying crumbs back to their nest.
abaseruruzi basoma enkora y'ebinyonyi okutahuka obu bazwire ekika ekihyaka,The researchers study bird migration patterns when they discovered a new species.
kiki ekibaireho omubika yaanyu y'obulwadde bwa kansa?,What has been your family history of cancer?
akacweka kaisooka y'ekaayi y'omwani kabaire murwa omutaito ogutasigaireho.,The first sip of morning coffee has been a small ritual I never skip.
"omurundi ogu wiiki erukwija, nitwija kuba twiryamire ha musiri gw'enyanja","This time next week, we'll be lying on a beach."
ekyenyi kikaimirira kimu omumigyera y'amaizi,The egret stood perfectly still in the shallow water.
omukago gw'obusubuzi omuhyaka nigwija kwongeza ebyokulisa ebweru,The new trade deal will boost agricultural exports.
nitwija kuhayo amata g'ente ag'okubanza hali baisenkuru itwe,We will give the first milk from the cow to the ancestors.
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
edini ly'obulombolombo nirija kutwaliramu okwikiriza omuhangi omuhanga,Traditional religion will include belief in a supreme creator.
enkora y'omubiri ey'omuraire nija kulemazibwa,The patient's immune system will be compromised.
"obuba ntasobora okutambuka, nyega okusiima ebiro ebiba nsobora","When I couldn't walk, I learned to be grateful for the days I could."
ekibumbe kibazire ekicweka ky'omunyoro w'ekyaro,The sculptor has carved a statue of the village hero.
"kakuba ekitebe tikirikwija kulisaho itaka, itaka nirija kusigala lirungi","If the community will not overgraze the land, the soil would still be fertile."
naija okutunga okwimukizibwa omurimo,He will receive a raise at work.
Yoweri Museveni naija okutandikaho Ekitebe ky'okuhakanisa abantu.,Yoweri Museveni will form the popular Resistance Army.
omulimi akagesa omusiri gwe gw'omuzaabu wiiki ehweire,The farmer weeded his cassava field last week.
akahuka kabaire n'omubuyaga kandi kakasaasaana bwango.,The virus was airborne and spreads easily.
akasoroza ensigo z'omunyika habwokuzirinda,She collects indigenous seeds for preservation.
ntungire munyani wange omukuru ijo,I run into an old friend yesterday.
"buli kasumi ninkwija okuteekateeka ngu nkyetegerezemu, nyega ekintu ekihyaka","Everytime I will think I've figured it out, I learn something new."
"hakumalira kwa omulimo ogu, tukatendeka abalimi rukumi omu mihanda y'ebimera","By the end of this project, we trained one thousand farmers in organic methods."
nyinenkuru nyowe naija okutunga ebigega by'akatale kumara emyaka nyingi,My grandmother will weave baskets for the market for many years.
ebyefuna biratungire emitwaro y'ebyenfuna,The economy has faced inflationary pressures.
ekika ekihyaka kikabaire kirungi habw'obukuru bwingi.,The new variety was suitable for higher altitudes.
abaseruruzi basomereze enkora y'ebinyonyi okutahuka obu bashangire ekika ekihyaka,The researchers have studied bird migration patterns when they discovered a new species.
Nyina esaara nyetagira obu ndukugwisa oturo - nikyo kintu ky'okumalira omubwongo bwange.,I have a prayer I say when I'm falling asleep-it's the last thing on my mind.
yusuf lule naija okuhika nkomukuru w'eggwanga okumara akasumi katono,Yusuf Lule will serve as president briefly.
kiki ekirikwija okuba ekyokulya ekitarukwikirizibwa,What will be your dietary restrictions?
"kakuba gavumenti nija kuteka sente mubyamasanyarazi kare, ntusobora okuba n'obuhangwa oburungi hati","If the government will invest in renewable energy earlier, we could have a cleaner environment now."
nyize okusiima nobu omuburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
atekamu sente omubasente,He has invested in a hedge fund.
eka yange niyo yabaire ey'okwikiriza kwange okw'okubanza-ebisigaire biturukaho,My family was my first community of faith-everything else flows from that.
akagondeze iwe okuja ha kijaguzo kye,She has liked you to come to her party.
nkaba nyine akasondo omu kisenge kyange nambere nisabira- kyanguhire baitu kihikirire hali nyowe,I had a corner in my room where I pray-it's simple but holy to me.
kiki ekyali ekyokulya ekitarukwikirizibwa,What was your dietary restrictions?
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family has always celebrated the harvest with a dance that thanks the earth.
tujaguza amalirizo g'ekyeya n'ekijaguzo ky'okusiima,We celebrate the end of the dry season with a ceremony of thanks.
akahuka karukukira muno omubuganda,The virus is circulating widely in the community.
ebyafaayo by'omumwa nibiija okukoresa eby'okwijuka by'abakuru,Oral history will project record elders ' memories.
Akora nk'omububuzi ow'okwekolera wenka habwemyaka atakatandikire ekitongole.,She works as a freelance consultant for years before she joined the firm.
"nyinenkuru nyowe agambiraho oruganikyo orw'engeri yatanganize mwami we omukatale nukwo kurungi, nkarota nkoku nkaba ndiyo.","My aunt tells the story of how she met her husband at a market so vividly, l feel like i was there."
akozire omubugabo kumara emyaka atakabaire CFO,She works in the accounting department for years before she became CFO.
nkyetagisibwa okukendeeza sukali,I have needed to cut down on sugar.
noija kwetagisibwa okuhikya omuguru gwawe kugumisiriza okuzimba,You'll need to keep your leg elevated to reduce swelling.
ebizina n'okuzina by'enzarwa bikagendera hamu n'emizaano,Traditional music and danced accompained ceremonies.
ebiro bisatu omurubuga orutubaire tutwetekanize kugendamu,Three days in a city we will never plan to visit.
abazina beegezeemu amazina g'okukungula okumara emyezi nyingi embaga erukwija,The dancers have rehearsed the harvest dance for months before the festival.
ekitebe ky'obusubuzi kikageragezamu emihanda y'okurangira empyaka,The marketing team tested new advertising channels.
obujanjabi nibwija kuba bwingi baitu nibukoraho,The treatment will be expensive but effective.
Irwaaro liine ekicweka ky'okuzaara n'ebisenge by'abantu bonka na bonka.,The hospital has had a maternity ward with private rooms.
kampuni etungire obutale obuhyaka,The company has entered new markets.
atungire omuhendo gw'ebyensimbi ebingi,He has diversified his income streams.
amadiini ag'oruhanga gaine okwikiriza omuhangi omukuru,Traditional religion included belief in a supreme creator.
omukaguzi w'ebibuuzo naija kuhondera muno okuhikya obu nakagambireho omulimo gwange ogw'okwetangira- ekyo kikagarukamu byona.,The interviewer will terribly go until l mentioned my volunteer work- that changed everything.
omutengo gw'ebintu nigwija kutungirwa kwimuka,The inflation rate will be expected to rise.
irwaro risubuga ekiro ky'okutangira abantu hali oburwaire obw'omutaano,The clinic offers same-day appointments for urgent cases.
joseph kony naija okutwaraho okuhemererwa kwa lra,Joseph Kony will lead to LRA rebellion.
"kakuba nitwija kukozesa amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye ebirukwija omumwanya","If we will use cold water for laundry, we can save energy and reduce emissions."
"kakuba obaire osiimire ebyigisibwa byawe, gambira omuntu eyabikusobozeseze","If you have been grateful for your education, tell someone who made it possible."
wakaba ogira ekyokugarukamu hali anesitesiya?,Had you ever had a reaction to anesthesia?
ebiro bisatu omurubuga orutubaire tutatekanize kugendayo,Three days in a city we'd never planned to visit.
okulima kurungi nikwija okugobera enkora y'ensi ey'obuhangwa,Contour plowing will follow the land's natural contours.
omukora firimu naija okuhindura firimu ye kandi ayetekanize okugyoleka ensi,The filmmaker will edit her movie and is ready to show it to the world.
eka yaitu ehondera emigenzo y'obufumbira egyo kumara ebyasa,Our family follows the same marriage customs for generations.
abatangazi nibaija kwetangira abaguzi abakuru,The sales team is presenting to a major client.
Hekalu haihi n'eka yange erina ebide ebiruka ekiro kyona-nyenda okubihuliriza.,The temple near my home has bells that ring all day-I love hearing them.
abalama obutondeezi nibaija okukora okunoonyereza haby'oruganikyo by'enjovu obubaija okwetegereza ebintu ebikuru,The conservationists will conduct research on elephant communication when they made a breakthrough discovery.
"omu mwaka gwa 2030, tuhikire okukehya kwingi omukufihwa kw'ebinyonyi eby'ebihangwa","By 2030, we have achieved a significant reduction in the loss of biodiversity."
"buli mugenzo nigwija kuba nigwo omuhendo, nobu kiraba titugutegereza","Every ritual will have a meaning, even if we don't always understand it."
"mutabani wange agwize,""ruhanga ali nkaha?"" nkamulaga omutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
ekitebe kikagwaho omwaka gwa 1977 habwobutahurizani bwabuhangwa,The community collapsed in 1977 due to political differences.
ebinyonyi bikagenda omu murukara bihimbire ebicweka bikagaruka omubisaka byabyo,The ants marched in a long line carrying crumbs back to their nest.
nkazina karaoke namunyani wange hamukoro ijo ekiro,I sang karaoke with my friends at the party last night.
ninyija okwetagisibwa esimu yange nterekirwe,I will need my phone charging.
omuzani akozire ekicweka ky'omuzani omumuzannyo gw'omunyika,The actor has played the role of the hero in the local drama.
irwaro liha obujanjabi bw'abazaire abaine enda,The clinic provides prenatal care for expectant mothers.
tujaguza ebijuma ebyokubanza n'ekijaguzo ha lwihanga,We celebrate the first fruits with a ceremony at the shrine.
omuzanzo gw'emizano omuhyaka gukoramu emizano ya shakespeare buli musizoni y'omusana,The new theater has staged Shakespeare plays every summer.
Abatuura ababandize muno nibaija kuba baliisa kandi abahigi.,The earliest inhabitants will be nomadic hunter-gatherers.
kangaroo nija okurukaho n'omwana gwayo omubisasani,The kangaroo will away hop with its baby in its pouch.
abaseruruzi nibaija kwegaho omuhendo gw'okuhinduka kw'embeera y'obwire hali ebyokulya obubatandikireho enkora empyaka y'okwegesa.,The researchers will study the impact of climate change on food security when they developed new adaptation strategies.
"kakuba orukwija omubintu ebikali, manya ngu omuntu, haihi, naija okukusabira.","If you're going through something hard, know that someone, somewhere, is praying for you."
Abakazi ab'obukama babaire n'ekifo ky'omuhendo omubukama.,Royal wives have held significant status in the kingdom.
"kakuba omuntu afwa omu kyaro kaitu, abantu boona baija hamwe okuteraniza eka","When someone die in our village, the whole community together came to support the family."
akahuka karaba omumuyaga kandi kaganja bwango.,The virus is airborne and spreads easily.
nkyetagisibwa esimu yange kubaira,I needed my phone charging.
ninyija kugira obuzibu obw'okwetegereza.,I will have difficulty concetrating.
"kakuba isomero nirija okukoresa obusaasi, tekerezamu kakuba haba haliyo omulingo ogundi","If school will make you miserable, consider whether there's another way."
tukaha abaisenkuru omwenge gwokubanza kuruga omugavu omuhyaka,We offered the first beer from the new brew to the ancestors.
"nkaguza nyinenkuru nyowe kiki ekiyarorire- akamwenya kandi akagamba,""ekyererezi""","I ask my grandma what she saw- she smiled and said,""Light""."
omulimo gwokuhindura ebibira gukagarwireho ebisoro eby'omubugo ebyabaire bihwere muno.,The reforestation project has brought back wildlife that had disappeared from the area.
"ebyokulya omu katale ako biriba birungi muno, nkagarukayo emirundi ena omu biro bibiri","The food in that market will so be good, l went back four times in two days"
omusolo gwabakoloni nigwija kuhambiriza baingi omubusubuzi,Colonial taxation will force many into wage labor.
Ekitebe ky'okwegesa eby'obuhangwa kirukuhumuriza abalemi b'ebyobuhangwa ab'omulembe omuhyaka.,The environmental education center has inspired a new generation of environmental leaders.
UPDF eketaba omubikorwa by'okulinda obusinge.,UPDF participates in peace keeping missions.
takasobora okusasura omuhendo gw'ebibanja,He has never missed a dividend payment.
omutengo gw'ebintu gutandika okukeha,The inflation rate soon stabilized.
obujanjabi nibwija kwetagisibwa okukebera omusahi buli kaire okurora emirimo y'omunyago,The treament will require regular blood tests to monitor liver function.
cobra egumizemu omutwe gwayo kandi etungire okutuburira,The cobra has spread its hood and swayed to warn us away.
"kakuba omuntu afwa omu kyaro kaitu ,abantu boona nibaija hamwe okuteraniza eka","When someone die in our village , the whole community comes together to support the family."
omukaguzi akagenda kubi okuhikya obu nakagambire omulimo gwange ogw'okwetangira- ekyo kikagarukamu byona,The interviewer terribly goes until l mentioned my volunteer work- that changed everything.
Nkurra risiti habwentebe z'omusoro,I keep receipts for tax purposes.
ninyija kumalira nkaikara okumara obwire bwingi okukira obubaire ntekanize,I will wind up staying longer than planned.
abaire aine omulingo gw'okundoramu ogundetera okuhura nk'omuntu wenka omunsi,She has had this way of looking at me that makes me feel like the only person in the world
Nyine ekitebe ky'okwikiragana n'emunywani wange ow'isomero ekibaire kikora kumara emyaka ikumi.,I have a group chat with my school friends that's been active for ten years.
enyonyi ekirukukira omumugga kuhunga empyoma,The waterbuck has run into the river to escape the lion.
ekitebe ky'okutundaho kiragezemu emihanda y'okurangira empyaka,The marketing team has tested new advertising channels.
"kakuba orukwetagisibwa ekintu kyona, nkamanyise","Should you will need anything, just let me know."
Milton Obote akebembera Uganda kuhondera obwetwaire omwaka gwa 1962.,Milton Obote led Uganda to independence in 1962.
abalimi bakozesa ebijunzire okulongoosa engeri y'itaka,Farmers use compost to improve soil structure.
nyega okusiima nobu omuburumi-nikimanyisa nkyali mwomezi okwetegereza,I learned to be grateful even in pain-it means I'm still alive to feel.
ntungire munyani wange omukuru ijo,I have run into an old friend yesterday.
kotoni ekaba ekirimwa kyasente mukyasumi kya 20th muuganda,Cotton became a major cash crop in the early 20th century Uganda.
ebyefuna nibiija okutandika okuhondera omuhendo gw'ebintu,The economy will face inflationary pressures.
kampuni etanganize n'okwegesa kw'abemigabo,The company faced shareholder activism.
"buli mwaka,nyetegerezaho katono kandi nyetagisa katono","Every year, I understand a little more and claim a little less."
Benedicto Kiwanuka abaire Omukuru wa Gavumenti ow'okubanza owa Uganda.,Benedicto Kiwanuka has become Uganda's first chief minister.
ensonga z'abakoloni zitaziregeho ebika by'abantu n'ebyabuhangwa,Colonial boundaries ignored ethnic and cultural divisions.
kampuni etanganize n'okwegesa kw'abemigabo,The company is facing shareholder activism.
ninyija okusubwa omulingo abantu boona abaliraanwa batungire ebiro by'embaganiza obu nkaba nkyali muto,I will miss the way the whole neighborhood would decorate for festivals when l was a kid.
nuwe yanjigirize ngu tikine kizibu kyona kusaba obuyambi,He has been the one who taught me that it's okay to ask for help.
kangaroo ekasumire enyuma n'omwana gwayo omubisasani,The kangaroo has away hopped with its baby in its pouch.
"kakuba noija okwetegereza obuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
embuzi zibaire nizihimbisibwa oburemezi,The goats have regularly been dewormed.
Omukazi akozire obujanjabi bw'okuzaara kumara emyaka ebiri.,She has undergone fertility treatment for two years.
Ekika kaitu kikabaire n'engeri eyabo ey'okwaniriza omwaka omuhyaka.,Our clan has had its own special way of welcoming the new year.
Nyina ekicweka omu kisenge kyange nambere nisabira- kyanguhire baitu kihikirire hali nyowe.,I have a corner in my room where I pray-it's simple but holy to me.
"kakuba isomero likukureetera okusemererwa, tekerezamu kakuba haba haliyo omulingo gundi","If school made you miserable, consider whether there's another way."
abaire nakora nk'omuhwezi kumara emyaka atakatandikireho ekitongole kye.,She had been working as an accountant for years before she started her own firm.
obaire orukugireho okugarukwamu hali anesitesiya?,Has had you ever had a reaction to anesthesia?
abachwezi batunganizibwe n'ebicweka by'obukama,The Bachwezi has been associated with the origins of kingship.
omufumu akozeseze amaani gabaisenkuru okukiza omushaija omulwadde ijo,The healer used the power of the ancestors to cure the sick man yesterday.
noija kugira ekyokugarukamu hali anesitesiya?,Will have you ever had a reaction to anesthesia?
"ekiniga nikija okuija omubicweka ebiro ebimu nsobora okuhumuka, ebiro ebindi tindusobora","The grief will come in waves some days l can breath, some days l can't."
Nyine ekitebe ky'okwikiragana n'emunywani wange ow'isomero ekibaire kikora kumara emyaka ikumi.,I have had a group chat with my school friends that's been active for ten years.
Nyina nyowe obu yatunganizibwe eka yona ekaba ehurize hamu omulingo ogutakarora.,When my mother was diagnosed the whole family came together in a way l've never seen before.
omusomesa wange owunyenda akagambira nyowe ngu nyine ekisembo ky'okuhandiika ebigambo ebyo bikasigara nanye,My favorite teacher told me that i had a gift- for writing those words stayed with me.
naija okwegomba oije hamukorogwe,She will like you to come to her party.
nitwija kuhika abafu baitu omwitaka haruhukire baisenkuru itwe,We will bury our dead in the ground where our ancestors rest.
ninyija okuyimbira karaoke namunyani wange hamukoro ijo ekiro,I will sing karaoke with my friends at the party last night.
enjura ekina okuleeta enjura entukyetagisibwaho ebirimwa ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
ninyija okwijuka akasumi aka nakyetegereza ekiteekateeko ekibaire nkirwanyisize okumara emyezi,L always remembered the moment l finally understood a concept l'd struggled with for months
omutenderezi atendereza ekitiinisa ky'omukuru n'oruririmbo rwe ijo,The praise singer honors the chief's bravery with his song yesterday.
tukasiima emyoyo y'omurusozi habwe amabale namabale,We have given thanks to the spirits of the mountains for the rocks and stones.
ekitebe ky'emizano ekihyaka nikija okukoramu emizano ya shakespeare buli musizoni y'omusana,The new theater will stage Shakespeare plays every summer.
nambere wakagura ekanzu eryo ry'omuhendo?,Where did you buy that beautiful dress?
nkakundaga obu omusomesa yatusomeraga itwe tukyali high school,I loved when the teacher would read aloud to us — even in high school.
nikyo kirukwija okuba ekisembo ekirukukiraho,This will be by far the best option.
Nyine obuzibu bw'okwetegereza.,I have had difficulty concetrating.
ebisasani ebitahwaho birungiza engeri y'itaka,Permanent beds improve soil structure.
ekika ky'ebihingwa ebihyaka kibombekere endwara,The new crop variety has been resistant to disease.
Nyine esaara nyetagira obu ndukugwisa oturo - nikyo kintu ky'okumalira omubwenge bwange.,I have had a prayer I say when I'm falling asleep-it's the last thing on my mind.
nitwija okwaniriza omukuru omuhyaka n'ekijaguzo kyamaani omwezi ogurukwija,We will welcome the new chief with a big celebration next month.
omuzani naija okuzina okutwara enjura egi twetaaga hali ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
Irwaaro liine ebitabu by'omurwaire ebirukukwataho amakuru ag'obulwadde bwe.,The hospital has a patient library with health information.
okubura kwamaizi kukwataho ebyokulisa omu kicweka,The water scarcity affects agricultural production in the region.
omuzanzo gw'emizano omuhyaka gukoramu emizano ya shakespeare buli musizoni y'omusana,The new theater staged Shakespeare plays every summer.
"obuli kaire nyetegereza nyetegerezemu, nyega ekintu ekihyaka","Everytime I thought I've figured it out, I learn something new."
omutendereza atungire ekitinisa ky'omukuru n'oruririmbo rwe ijo,The praise singer has honored the chief's bravery with his song yesterday.
Ekika kaitu kikabaire kimanyire ekitungwa kyaakyo kuruga ira.,Our clan knew its totem animal since ancient times.
"kakuba obaire otungire ekintu ekikaliire, manya ngu omuntu, haihi, naija okukusabira","If you have gone through something hard, know that someone, somewhere, is praying for you."
ekikali kya Tooro mu Fort Portal kisikiriza abagenyi baingi,The Tooro palace in Fort Portal attracts many visitors.
obuzito oburungi obutakazire omwezi oguhahire,How much weight have you lost in the past month?
obuzito oburungihaine omwezi oguhire,How much weight had you lost in the past month?
abaana baitu bahulire oruganikyo orw'engeri tutanganize- batukoresa okukibazaho buli mwaka,Our children have heard the story of how we met -they make us tell it every anniversary.
abazina bakaba batandikire kwetegereza amazina g'okugesa omwezi gutakahikire,The dancers had been rehearsing the harvest dance for months before the festival.
Yoweri Museveni atandikireho ekitebe ky'okuhakanisa abantu.,Yoweri Museveni has formed the popular Resistance Army.
enyange nija kuyimara bwango muno omumaizi agataito,The egret will stand perfectly still in the shallow water.
omusomesa wange w'obugorerezi naija kungambira ngu tinkwete busobozi - nkamworeka nti agwire kubi,My art teacher will tell me l had no talent - l proved her wrong.
irwaro ryaherize obujanjabi bw'abazaire abaine enda,The clinic has provided prenatal care for expectant mothers.
embuzi ekirunga ekirukukira omumugga okutoroka entahu,The waterbuck ran into the river to escape the lion.
Ekika kaitu nikija okumanya ekitungwa kyaakyo kuruga ira,Our clan will know its totem animal since ancient times.
"omwana wange naija okumbuuza,""ruhanga ali nkaha?"" nkamulaga omutima gwange n'ogwe","My son will ask me,""Where is God?""I pointed to my heart and his."
ebisoro byacowrie bikozesibwe nkensimbi omu biro by'abakoloni,Cowrie shells have been used currency in pre-colonial times.
akahuka nikaja okusaasa muno omubuganda,The virus will widely circulate in the community.
abekento nibaija kumaliriza alipoota y'omwaka,The finance team will finalize the annual report.
enjura ekakora emigenzo okurinda ebirimwa ijo,The rainmaker performed the ritual to protect the crops yesterday.
yusuf lule akozire nkomukuru w'eggwanga okumara akasumi katono,Yusuf Lule has served as president briefly.
ebinyonyi nibiija kwimukira bugwaizoba buri mwaka okutoroka obunyonyi bw'obwire,The birds will south migrate every year to escape the cold winter.
ebyefuna birukwetagisibwa enkora y'ebyenfuna,The economy is facing inflationary pressures.
ekika ekihyaka nikija okuba kirungi habw'obukuru bwingi,The new variety will be suitable for higher altitudes.
nitwija kusiima emyoyo y'omurusozi habwe amabale namabale,We will give thanks to the spirits of the mountains for the rocks and stones.
ekitebe ky'emizaano ekihyaka kirina ebiro by'okugarukamu eby'abazaani ab'ebyamaani.,The new comedy club has open mic nights for amateur comedians.
akacweka kaisooka y'ekaayi y'omwani nija kuba murwa omuto ogutakubaireho,The first sip of morning coffee will be a small ritual I never skip.
takasobora okusasura omuhendo gw'ebibanja,He never missed a dividend payment.
atekamu sente omubasente,He invested in a hedge fund.
orubisi nirwija okukwata esamaki omumugga n'ebinono byalwo ebikoto,The bear will catch salmon in the river with its huge paws.
abazirwani bakagaruka n'ebitekerezo ebihyaka kandi n'okusuubira,Veterans returned with new ideas and expectations.
Okufumbiriganisibwa kwabantu ababurunga hamu n'ebyabuhangwa.,Intermarriage has created cultural exchange.
nkaba ntasima okucumba kwa nyina nyowe okuhikya obu nakagenda kandi nkatandika okwerisa,"I never appreciated my mother,s cooking until l moved out and had to feed myself."
ebizina n'ebinyonyi by'enzarwa nibigendera hamu n'ebijaguzo,Traditional music and has danced accompained ceremonies.
Nsabire obusinge hali amadiini gona-ntwena tuli baana ba Ruhanga omwe.,I have prayed for peace among all religions-we're all children of the same God.
yusuf lule akaherezaho nkomukuru w'eggwanga okumara akasumi katono,Yusuf Lule served as president briefly.
Yoweri Museveni akatekaho Ekitebe ky'okuhakanisa abantu.,Yoweri Museveni formed the popular Resistance Army.
omuringo gwawe gw'okwegezamu guba gutya?,What is your exercise routine like?
"kakuba omuntu afwa , ekyaro kyona kija okumusasira , kyonka baba bamanyire muno rundi batarukumanyire.","When someone dies , the whole village comes to pay respects , whether they knew them well or not."
atekamu sente mukitongole ky'obusubuzi bw'ebintu,He invests in a real estate investment trust.
okuzika kwa isenkuru nyowe nikiro ky'okwijaguza obwomezi bwe- batugambiraga engano kandi batusekerera okurabira omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through our tears.
Nyina korani eyaba eya isenkuru nyowe- kiri omumu bintu byange ebyomuhendo muno.,I have a Quran that belonged to my great-grandfather -it's one of my most precious possessions.
cobra ekasumura omutwe gwayo kandi ekirukukira kutuburira,The cobra spread its hood and swayed to warn us away.
embwa y'omuirima ekahondera impala mayiro nyingi okuhikya obuyahire,The wild dog chased the impala for miles until it tired out.
"ekiniga kije omubicweka ebiro ebimu nsobora okuhumuka, ebiro ebindi tindusobora","The grief has come in waves some days l can breath, some days l can't."
"Omurundi gwokubanza okubona enyunyuzi omubutale, nkahurra okubaho kwekintu ekitakuhwaho.","The first time I saw the starts through a telescope, I felt the presence of something infinite."
"hakumalira y'ekyasa kinu, tuhindwire enkolagana yaitu n'ebyobuhangwa","The the end of this century, we have transformed our relationship with nature."
atungire okwelema omubyasente,He achieved financial independence.
Omukazi akozire nk'omuhwezi kumara emyaka atakatandikireho ekitongole kye.,She has worked as an accountant for years before she started her own firm.
abaana baitu nibaija okuhurra oruganikyo orw'engeri tutanganize- batukoresa okukibazaho buli mwaka.,Our children will hear the story of how we met -they make us tell it every anniversary.
Milton Obote akebembera Uganda kuhondera obwetwaire omwaka gwa 1962.,Milton Obote has led Uganda to independence in 1962.
omurimo gwange ogurukukira muno nugwo obwatandikire okuba banywani kandi tukakorera hamu,My best group project is when we became friends first and worked together second.
tukazika isenkuru nyowe omukiro ky'omukaaga ekyabaire kikwatagana n'embeera y'abantu boona,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
ekiragiro ky'ezaabu kibaho buli nyikiriza n'obulombolombo-yisa abandi nkoku noyenda bakuyise,The golden rule exists in every faith tradition-treat others as you want to be treated.
omusomesa wange w'obugorerezi akangambira ngu tinkwete busobozi - nkamworeka nti agwire kubi,My art teacher tells me l had no talent - l proved her wrong.
