Runyoro,English
obukama byakitara bwikaire nibwijukibwa omunganikyo n'omubizina,The Empire of Kitara has been remembered in epic poems and songs.
"Nkegambira nti ningenda kubyama kara, kandi namalirra nsugire ebisani mpaka saaha munaana ezanyenkyakara.","I told myself l'd go to bed early ,and then watched videos until 2AM."
"nyegambira nyowe nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I tell myself l'd go to bed early, and then watched videos until 2AM."
"ninyija okwegambira nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I will tell myself l'd go to bed early, and then watched videos until 2AM."
"nkegambira nyowe nyeka ninyija okuganda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I have told myself l'd go to bed early, and then watched videos until 2AM."
omusaija atungire okweyemerezaaho omusimbi,He has achieved financial independence.
atungire okwelema omubyasente,He achieves financial independence.
akatunga okwelema omubyasente,He achieved financial independence.
naija okutunga okwelema omubyasente,He will achieve financial independence.
nzinirenge ekidandali nabanywaani bange ekiro,I sang karaoke with my friends at the party last night.
nkazina karaoke namunyani wange hamukoro ijo ekiro,I sang karaoke with my friends at the party last night.
ninyija okuzina karaoke namunyani wange hamukoro ijo ekiro,I will sing karaoke with my friends at the party last night.
nzinire karaoke namunyani wange hamukoro ijo ekiro,I have sung karaoke with my friends at the party last night.
Enkoko nibaziriisa enjuma z'ebicooli.,The chickens are being fed with maize grain.
enkoko bakazirisa cacu,The chickens were fed with maize grain.
enkoko nibaija okuzirisa cacu,The chickens will be fed with maize grain.
enkoko baikaire nibazirisa cacu,The chickens have been fed with maize grain.
Oburugwa obwendema eya Bakama nibusangwa omu Bacwezi.,The Bachwezi are associated with the origins of kingship.
abachwezi bakaba baine obukama obwezarwa,The Bachwezi was associated with the origins of kingship.
abachwezi nibaija okuba baine obukama obwezarwa,The Bachwezi will be associated with the origins of kingship.
abachwezi baikare baine obukama onwezarwa,The Bachwezi has been associated with the origins of kingship.
Ekitebe kyemizaano erukusekesa eihyaaka nikiija kukinguraho okuzaana kwanyegondize okwekiro habwabazaani abebigene abato.,The new comedy club will have open mic nights for amateur comedians.
ebara eykatemba ekingwireho ekiro ekyamahano hali abakatemba abakuru,The new comedy club has open mic nights for amateur comedians.
ebara eyakatemba ekaba ekingwireho ekiro kyebyamahano hali abakatemba abakuru,The new comedy club had open mic nights for amateur comedians.
ebara eyakayemba ekaba ekingwireho ekiro kyebyamahano hali abakatemba abakuru,The new comedy club has had open mic nights for amateur comedians.
sente zempapura empyaka niziijza kutandikisibwa bwango,The new currency notes will be introduced soon.
sente zempapura empyaka balihaihi okuzireta,The new currency notes are soon introduced.
sente zempapura empyakabakaziturukya,The new currency notes were soon introduced.
sente zempapura empyaka zibaire haihi okuturuka,The new currency notes have soon been introduced.
Omukika kyawe haliyo oburwaire bw'ekookoro?,What's your family history of cancer?
kiki ekibaire kyafayo ekyaka yawe hali kookoro,What was your family history of cancer?
kiki ekirikwija kuba ekyafayo ekyeka yawe hali kookoro,What will be your family history of cancer?
kiki ekibaire ekyafayo kyawe hali kookoro,What has been your family history of cancer?
Mwezi gurukwija nitwija kutangirra omunyoro omuhyaha.,We will welcome the new chief with a big celebration next month.
tutangira omuhikirwaho omuhyaka n'ekijaguzo kyamani omwezi ogurukwija,We welcome the new chief with a big celebration next month.
tukatangira omuhikirwaho omuhyaka n'ekijaguzo kyamani omumwezi ogurukwija,We welcomed the new chief with a big celebration next month.
tutangirirege omuhikirwaho omuhyaka n'ekijaguzo kyamani omumwezi ogurukwija,We have welcomed the new chief with a big celebration next month.
"Turaara niturora omukasumi ka Laylat al-Qadr, nitusaba kandi nitwesengereza okuganyirwa.","We stay up all night during Laylat al-Qadr,praying and seeking forgiveness."
"tukaguma niturora ntwena hakiro ekyani, nitusaba kandi nitusera okuganyirwa","We up all stayed night during Laylat al-Qadr, praying and seeking forgiveness."
"nitwija okumara ekiro ekyani kyona niturora, nitusaba kandi nitusera okuganyirwa","We will up all stay night during Laylat al-Qadr, praying and seeking forgiveness."
"ntwena tukamara ekiro kyona ekyamani niturora, nitusaba kandi nitusera okuganyirwa","We have up all stayed night during Laylat al-Qadr, praying and seeking forgiveness."
Nyina nyowe obu bamusemiize eka yoona eketeraniza mumulingo ogutaka roraga.,When my mother was diagnosed the whole family came together in a way l've never seen before.
obu basemize nyina nyowe eka yona eketerana hamu omulingo ogunkaba ntakaroraga,When my mother is diagnosed the whole family came together in a way l've never seen before.
obu barasemeze nyina nyowe eka yona nija okuterana hamu omulingo oguntakaroraga,When my mother will be diagnosed the whole family came together in a way l've never seen before.
obu nyina nyowe abaire asemezibwe eka yona eketeraniza omulingo oguntakaroraga,When my mother has been diagnosed the whole family came together in a way l've never seen before.
"Omuliisa wange abaire nekka yange omukuzaarwa, omukufa, nebindi byoona hagati omu.","My pastor has been with our family through births, deaths and everything in between."
"omulisa wange ali n'eka yaitu okurabira omubuzale, kandi bulikintu hagati yaitu","My pastor is with our family through births, deaths and everything in between."
"omulisa wange akaba n'eka yaitu okurabira omubuzale, kandi buli kintu hagati yaitu","My pastor was with our family through births, deaths and everything in between."
"omulisa wange naija okuba neka yaitu okurabira omubuzale, kandi buli kintu hagati yaitu","My pastor will be with our family through births, deaths and everything in between."
Akarwarro nikaikiriza omurwaire kurora omufumu ahanaho obwakuba olikubi muno.,The clinic offers same-day appointments for urgent cases.
irwaro rikatekaho ekiro eky'okutangatangana abarwaire abali omubwetago bwamani,The clinic offered same-day appointments for urgent cases.
irwaro nirija okutekaho ekiro eky'okutangatanganiramu abarwaire abali omubwetago,The clinic will offer same-day appointments for urgent cases.
irwaro ritaireho ekiro eky'okutangatanganiramu abarwaire abali omubwetago,The clinic has offered same-day appointments for urgent cases.
Ninyetaaga okukebera sukali yange buli kaire.,I need to have my blood sugar levels checked regularly.
nyikaire ninyetagisa okukebeza sukali mumubiri buli kaire,I needed to have my blood sugar levels checked regularly.
ninyija okwetagisibwa okukebera sukali omumubiri buli kaire,I will need to have my blood sugar levels checked regularly.
nyetagisibwe okukebera sukali omumubiri buli kaire,I have needed to have my blood sugar levels checked regularly.
"Omulimoyokugarra ebisaaru munsisana, yabyo etaaha neekoraho ebintu ebiina obwomeezi n'ebitaina bwomeezi kumara emyaaka etaano.",The river reclamation project has been restoring the ecosystem for five years.
omulimo gy'okuzirukya ekisaru gugaraho obwomezi bw'ebihangwa okumara emyaka etaano,The river reclamation project restores the ecosystem for five years.
omulimo gy'okuzirukya ekisaru gukagaraho obwomezi bw'ebihangwa okumara emyaka eataano,The river reclamation project restored the ecosystem for five years.
omulimo gy'okuzirukya ekisaru nigwija okugaraho obwomezi bw'ebihangwa okumara emyaka etaano,The river reclamation project will restore the ecosystem for five years.
"Twine omugenzo gwokukingura ekisembo kimu hanweri okuzooka , kandi nukwo butoosa.","We have this tradition of opening one gift on Christmas Eve , and its always pajamas."
"tukaba twine enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya crisimasi, kandi bikizire kuba empale zomunda","We had this tradition of opening one gift on Christmas Eve, and its always pajamas."
"nitwija kutunga enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda","We will have this tradition of opening one gift on Christmas Eve, and its always pajamas."
"tutungire enkora eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda","We have had this tradition of opening one gift on Christmas Eve, and its always pajamas."
Ninyijuka obwire obu bwonyini nkamanya ekiniakwetaaga kukorra nobwomezi bwange.,I remember the exact moment l knew what l wanted to do with my life.
nyijukire akasumi kenyini nkaba nimanya ekikwenda okukora noby'omezi bwange,I remember the exact moment l knew what l wanted to do with my life.
ninyija okwijuka akasumi kenyini nkaba nimanya ekikwenda okukora noby'omwezi bwange,I will remember the exact moment l knew what l wanted to do with my life.
nyijukire akasumi kenyini nkaba nimanya ekikwenda okukora noby'omezi bwange,I have remembered the exact moment l knew what l wanted to do with my life.
"Obworaba oli musabi, nosobora kusabira abeeka yange?","If you're the praying type, could you say one for my family?"
"kakuba obaira omuntu akusaba, nosobora okusabira eka yange esaara emu?","If you was the praying type, could you say one for my family?"
"kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu","If you will be the praying type, could you say one for my family?"
"kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu","If you have been the praying type, could you say one for my family?"
Ekiragiro rumara kiri omudiini zoona-okorre abandi iwe ebyokwenda bakukorre.,The golden rule exists in every faith tradition-treat others as you want to be treated.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nkoku betwaza,The golden rule exists in every faith tradition-treat others as you wanted to be treated.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nibakyenda nkoku betwaza,The golden rule exists in every faith tradition-treat others as you will want to be treated.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nibakyenda nkoku betwaza,The golden rule exists in every faith tradition-treat others as you have wanted to be treated.
Abasubuzi abaswahiri bakatema emihanda kutaaha hagati.,Swahili traders established routes into the interior.
abasubuzi abaswahili bakatandikaho engendo mpaka munda,Swahili traders established routes into the interior.
abasubuzi abaswahili nibaija okutandikaho engendo mpaka munda,Swahili traders will establish routes into the interior.
abasubuzi abaswahili batandikireho engendo mpaka munda,Swahili traders have established routes into the interior.
entajumba ekakunga namaani obuyarozire enjoka,The guinea fowl made a loud chattering sound when it saw the snake.
entajumba ekakora omuranga ogurukusandara obu yaboine enjoka,The guinea fowl made a loud chattering sound when it saw the snake.
entajumba nija okutera omuranga ogurukusandara obu yaboine enjoka,The guinea fowl will make a loud chattering sound when it saw the snake.
entajumba etire omuranga ogurukusandara obu yaboine enjoka,The guinea fowl has made a loud chattering sound when it saw the snake.
Obu nayesangire ntakuurubata nubwo nayegere kusiima ebiro ebinkaba ninsobora.,"When I couldn't walk, I learned to be grateful for the days I could."
"obu ntalirubasire, nkega okuba wamani omubiro obunkaba","When I did not walk, I learned to be grateful for the days I could."
"obu natarukwija okurubata, nkega okuba wamani omubiro obunkaba","When I will not walk, I learned to be grateful for the days I could."
"obunkuba ntarubasire, nkega okuba wamani omubiro obunkaba","When I have not walked, I learned to be grateful for the days I could."
ekitehayi kirungi eki okakigura nkaha,Where did you buy that beautiful dress?
ekiteteyi kyawe ekirungi okakigura nkaha?,Where did you buy that beautiful dress?
ekiteteyi kyawe ekirungi noija okukigura nkaha,Where will do you buy that beautiful dress?
ekiteteyi kyawe ekirungi okiguzire nkaha,Where has done you buy that beautiful dress?
Tukaziika Isenkuru nyowe omunjura kyakabiri yahindura buli muntu entekereza.,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
tukazika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
nitwija okuzika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We will bury my grandfather on a rainy Tuesday that matched everyone's mood.
tuzikire isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We have buried my grandfather on a rainy Tuesday that matched everyone's mood.
Buleemeziki obusobora kurunga omu kukozesa omubazi gunu?,What are the side effects of this drug?
biki ebyarugiremu omukukozesa omubazi ogu?,What was the side effects of this drug?
kiki ekirikwija okurugamu omukukozesa omubazi ogu?,What will be the side effects of this drug?
biki ebibaire birugiremu omukukozesa omubazi ogu?,What has been the side effects of this drug?
Omuhabiremu abaire atali nuwe.,He's barking up the wrong tree.
akabaighora omuti ogutali nigwo,He barked up the wrong tree.
naija okubaigora omuti ogutali nugwo,He will bark up the wrong tree.
aboigolire omuti ogutali nigwo,He has barked up the wrong tree.
Ebintu ebimu ebirukukira OBUKURU ebinayegere bikaba bitaine KAKWAATE NEBIBEEGA omu Isomero.,Some of the most important things I've learned had nothing to do with school.
ebintu ebimu ebyomugaso tinyine ekikwetagisa isomero,Some of the most important things I have nothing to do with school.
ebentu ebimu ebyomugaso tikwija okwetagisa isomero,Some of the most important things I will have nothing to do with school.
ebintu ebimu ebyomugasotinyine ekikwetagisa isomero,Some of the most important things I have had nothing to do with school.
Kampuni nigalihya emirimoyayo omubusubuzi obwakalimagezi.,The company is expanding its e-commerce operations.
kanpuni ekagalihya enkora yayo ey'okusubura byoma byakalimagezi,The company expanded its e-commerce operations.
kanpuni nija okugalihya enkora yayo ey'okusubura habyoma bakalimagezi,The company will expand its e-commerce operations.
kanpuni egalihize enkora yayo ey'okukora habyoma byakalimagezi,The company has expanded its e-commerce operations.
kirwa nikirra hara oburungi,This is by far the best option.
enu haihi niyo ebaire nsonga nkuru,This was by far the best option.
enu haihi nija okuba nsonga nkuru,This will be by far the best option.
enu haihi ebaire nsonga kuru,This has been by far the best option.
akakurato akebyensimbi niketegereza ekitekerezo ekitegekerwe,The finance committee is reviewing the proposal.
abenkento bakarabyamu amaiso omukihandiko kyentekaniza yaitu,The finance committee reviewed the proposal.
abekento nibaija okurabyamu amiso omukihandiko kyentekaniza yatu,The finance committee will review the proposal.
abekento barabizemu amaiso omukihandiko kyentekaniza yaitu,The finance committee has reviewed the proposal.
nigenza esimu yange egendwehoomuire,I need my phone charging.
nyikaire niyetagisabwa esimu yanga kuba acagingire,I needed my phone charging.
ninyija okwetagisa esimu yange okuba ecagingire,I will need my phone charging.
getagisibwe esimu yange okuba ecagingire,I have needed my phone charging.
Kampuni netunga hokutundira hataito,The company is acquiring a smaller competitor.
kanpuni etungirege abahakanizi abataito,The company acquired a smaller competitor.
kanpuni nija okutunga abahakaniza abataito,The company will acquire a smaller competitor.
kanpuni etungire abahakaniza abataito,The company has acquired a smaller competitor.
begulire motoka empyaka,They've bought themselves a new car.
bakegura emotoka empaka bonka na bonka,They bought themselves a new car.
nibaja okwegura emotoka empyaka bonka na bonka,They will buy themselves a new car.
begulire emotoka empyaka bonka na bonka,They have bought themselves a new car.
"Omurundi gwange ogwokubanza kurora enyunyuzi mukimulika, nkehurra ndozire ekitakuhwayo.","The first time I saw the starts through a telescope, I felt the presence of something infinite."
"omurindi gwange ogwokubanza okurora enyunyuzi okuraba omukitangazo, nkahura okubaho kwekintu ekitakuhwayo","The first time I saw the starts through a telescope, I felt the presence of something infinite."
"omurundi gwokubanza obundukwija okurora enyunyuzi okuraba omukitangazo, niyija okuhura okubaho kwenkintu ekitakuhwaho","The first time I will see the starts through a telescope, I felt the presence of something infinite."
"omurundu gwokubanza okurora enyunyuzi okuraba omukitangazo, nkahura okubaho kwenkintu ekitakuhwayo","The first time I have seen the starts through a telescope, I felt the presence of something infinite."
Ekikaro ekyolekerwamu ebintu harumu n'emirimo y'engaro eyaira.,The Tooro kingdom's museum exhibits historical artifacts.
elyahuro ly'ebintu ebyafayo omubukama byatoro likatunga enyonyi y'ekijukyo,The Tooro kingdom's museum exhibited historical artifacts.
elyahuro ly'ebintu ebyafayo omubukama byatoro nirija okutunga enyonyi y'ebyafayo,The Tooro kingdom's museum will exhibit historical artifacts.
elyahuro ly'ebintu ebyafayo omubukama byatoro litungire enyonyi y'ebyafayo,The Tooro kingdom's museum has exhibited historical artifacts.
Emihendo y'ebintu nenihirwa kutemba.,The inflation rate is expected to rise.
okuhinduka kwamihendo nikinihirwa okweyongera haiguru,The inflation rate was expected to rise.
okuhinduka kwaemihendo yebintu nikwija okunihirwa okweyongera haiguru,The inflation rate will be expected to rise.
okuhinduka kwemihendo yebintu kunihirwe okweyongera haiguru,The inflation rate has been expected to rise.
Yekaru haihi ne'eka yange enyina ebidde ebiteera omwizooba lyoona mbigoza kibihurra.,The temple near my home has bells that ring all day-I love hearing them.
ekeleziya haihi neka yange ekaba ine ebide ebitera ekiro kyona -nyegomba okubihuliriza,The temple near my home had bells that ring all day-I love hearing them.
ekeleziya haihi neka yange nija okuba iine ebide ebitara ekiro kyona -nyegomba okubihuliriza,The temple near my home will have bells that ring all day-I love hearing them.
ekeleziya haihi neka yange egira ebide ebitera ekiro kyona -nyegomba okubihuliriza,The temple near my home has had bells that ring all day-I love hearing them.
Yozefu Konyi akebembera obwemi.,Joseph Kony led to LRA rebellion.
joseph kony akebembera orutaro rwokuhakaniza orwaLRA,Joseph Kony led to LRA rebellion.
joseph kony naija okwebembera orutaro rwokuhakaniza orwaLRA,Joseph Kony will lead to LRA rebellion.
joseph kony ayebembire orutaro rwokuhakaniza orwaLRA,Joseph Kony has led to LRA rebellion.
Nyina endugu mukisiika kyange nambere nsabira-kataito baitu keezibwe.,I have a corner in my room where I pray-it's simple but holy to me.
nkaba nyina akasonda omukisika kyange nambere nasabira- kyanguhire baitu kihikirire hali nyowe,I had a corner in my room where I pray-it's simple but holy to me.
ninyija oba na akasondo omukisika kyange nambere nsasbira- kyanguhire baitu kihikirire hali nyowe,I will have a corner in my room where I pray-it's simple but holy to me.
ngizire akasonda omukisika kyange nambera nsaabira- kyanguhire baitu kihikirire hali nyowe,I have had a corner in my room where I pray-it's simple but holy to me.
Okeehere omu bulemeezi ekirukwingana nkaha.,How much weight have you lost in the past month?
bulemeziki obwokeheze omwezi oguhaire,How much weight had you lost in the past month?
bulemeziki obworukwija okukehya omwezi oguhaire,How much weight will have you lost in the past month?
bulemeziki obwokehezeibwe omwezi oguhaire,How much weight has had you lost in the past month?
omulimo gwange omurungi ogutwakozire tuli bantu baingi gwali ogu ogutwabandize kunywana nukwo hamu kyayongeraho,My best group project was when we became friends first and worked together second.
omulimo omukuru omukitebe guli okubanza okuba abanyani kandi no okukorahamu,My best group project is when we became friends first and worked together second.
omulimo omukuru omukitebe nigwija okuba okubanza okuba abanyani kandi no okukorahamu,My best group project will be when we became friends first and worked together second.
omulimo omukuru om ukitebe gubaire okubaza okuba abanya ni kandi no okukorahamu,My best group project has been when we became friends first and worked together second.
Omusomesa wange webisisani akangamba tinyine kisembo kyobuhangwa mwolekere nabiiha.,My art teacher told me l had no talent - l proved her wrong.
omusomesa wange oyokusiga akangamba ngu tinyine ekisembo- nkaka mwoleka nti agwiri,My art teacher tells me l had no talent - l proved her wrong.
omusomesa wange naija okungamba ngu tinyine ekisembo - nkamwoleka nti agwiri,My art teacher will tell me l had no talent - l proved her wrong.
omusomesa wange oyokusiga akaba agambire ngu tinyine ekisembo -nkamwoleka nti agwire,My art teacher has told me l had no talent - l proved her wrong.
"Njwara omusalaba omubikya byange,gunyijukya nooha owumpondera.",I wear a cross around my neck-it's a areminder of who i belong to.
nkajwara omusalaba omubikya byange- kijukyokyo ekyogu nambere ngwa,I wore a cross around my neck-it's a areminder of who i belong to.
ninyija okujwara omusalaba omubikya byange -kijukyo ekyogu nambere ngwa,I will wear a cross around my neck-it's a areminder of who i belong to.
njwaire omusalaba omubikya byange - kijukyo ekogu nambere ngwa,I have worn a cross around my neck-it's a areminder of who i belong to.
tukamara obwire bwekiro bwona nitumaliriza ebitwali nitwija kwoleka tukamalirra tukozire kurungi muno twatunga guredi yokubanza enungi muno.,We stayed up all night finishing our presentation and ended up getting an A.
tukarara niturora ekiro kyona nitumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We stayed up all night finishing our presentation and ended up getting an A.
nitwija okumara ekiro kyona niturora ntumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We will stay up all night finishing our presentation and ended up getting an A.
tumazire ekiro kyona niturora nitumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We have stayed up all night finishing our presentation and ended up getting an A.
Omusaija ataire embyarwa omubuli katongole,He has diversified his investments across sectors.
ahinduramu okusiga senteze omubulikimu,He diversifies his investments across sectors.
akahinduramu okusiga senteze omubulikimu,He diversified his investments across sectors.
naija okuhinduramu okusiga senteze omubulikimu,He will diversify his investments across sectors.
omubirri gw'omurwaire tigurukusobora kurwanisa burwaire.,The patient's immune system is compromised.
obutafwali bwomubiri obwomuraire bukwasirwe,The patient's immune system was compromised.
obutafwali bwomubiri obwomuraire nibwija okuba bukwasire,The patient's immune system will be compromised.
obutafwali bwomubiri obwomurairebubaire bukwasirwe,The patient's immune system has been compromised.
Emitaano ayabakemi bamatwale etafeeho obuzaale nengeso ezobuzalirwana.,Colonial boundaries ignored ethnic and cultural divisions.
emitano yabajungu etamanyire ebika byabantu nobuhangwa,Colonial boundaries ignored ethnic and cultural divisions.
emitano yabajungu terukwija okumanyira ebika byabantu nobuhangwa,Colonial boundaries will ignore ethnic and cultural divisions.
emitano yabajungu temanyirire ebika byabantu nobuhangwa,Colonial boundaries have ignored ethnic and cultural divisions.
encweera ekazimbya ekitwe kyaayo yayehungya kututinisa,The cobra spread its hood and swayed to warn us away.
ekwera imukya omutwe gwayo kandi egutwara enyuma no omumaiso okututinisa,The cobra spread its hood and swayed to warn us away.
enkwera nija okwimukya omutwe gwayo kandi egutwara enyuma no omumaiso okuttinisa,The cobra will spread its hood and swayed to warn us away.
ekwera imukya omutwe gwayo kandi egutwaire enyuma no omumaiso okututinsa,The cobra has spread its hood and swayed to warn us away.
omuzaani womuzaano gwaharutuutu ataaha nazaana ekicweeka kyomusinguzi mu muzaano eyabulikiro,The actor plays the role of the hero in the local drama.
omuzani akazana nkemanzi omumuzano,The actor played the role of the hero in the local drama.
omuzani naija okuzana nkenmazi omumuzano,The actor will play the role of the hero in the local drama.
omuzani azaine nkemanzi omumuzano,The actor has played the role of the hero in the local drama.
Akarwarro nikakira kujanjaba abakazi.,The clinic specializes in women's health.
irwaro likakomamu okujanjaba obwomezi bya abakaizi bonka,The clinic specialized in women's health.
irwaro nirija okukomamu okujanjaba obwomezi bya abakazi bonka,The clinic will specialize in women's health.
irwaro likomeremu okujanjaba obwomezi byabakazi bonka,The clinic has specialized in women's health.
omusisa gukabima musanju nekicweka nobucweeka ha ricita muzaani yagwo,The earthquake measured seven point five on the Richter scale.
omusisi gukapimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake measured seven point five on the Richter scale.
omusisi nigwija okupimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake will measure seven point five on the Richter scale.
omusisi gupimirwe musanju nobutonyezi butano ha mizina ya ricita,The earthquake has measured seven point five on the Richter scale.
Kumara emyaka nemyaka ekka yaitu ebaire nehondere emigezo yakuswera erukusisana.,Our family has followed the same marriage customs for generations.
eka yaitu ehondera omulingo gw'obuswere gwenyini okumara ebyasa,Our family follows the same marriage customs for generations.
eka yaitu ekahondera omulingo gw'obusere gwenyini okumara ebyasa,Our family followed the same marriage customs for generations.
eka yaitu nija okuhondera omulingo gw'obusere gwenyini okumara ebyasa,Our family will follow the same marriage customs for generations.
"Omumwaaka enkumi ibuli n'ataano , nitwiija kuba tuferurwe ebicweeka eburi hamyegeego y'eryarya,eburi harulengo orwamaizi orwahansi.","By 2050, we will have lost many coastal areas to sea level rise"
"omu 2050, tufirwa ebisa by'enyanja ha kweyongera kwamaizi","By 2050, we lose many coastal areas to sea level rise"
"omu 2050, tukafirwa ebisa by'enyanja habwo okweyongera kwamaizi","By 2050, we lost many coastal areas to sea level rise"
"omu 20250, tuferirwe ebisa byenyanja habwo okweyongera kwamaizi","By 2050, we have lost many coastal areas to sea level rise"
Kakuba tulinda ebibira byaitu ntusobora kwikazaaho ebyobuhangwa ntutangirayo n'empindahinduka y'obwiire.,"If we protect our forests, we can preserve biodiversity and prevent climate change."
"kakuba twalinzire ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we protected our forests, we can preserve biodiversity and prevent climate change."
"kakuba twija okilinda ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we will protect our forests, we can preserve biodiversity and prevent climate change."
"kakuba tutulinzire ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we have protected our forests, we can preserve biodiversity and prevent climate change."
orulengo rwa magoba hansimbi nikyo kisumuruzo omuncwamu eyokubyara ensimbi,The interest rates are a key factor in investment decisions.
amagoba kyali nsonga nkuru muno omusonga y'okusiga sente,The interest rates were a key factor in investment decisions.
amagoba nija okuba ensonga nkuru muno omukusuga sente,The interest rates will be a key factor in investment decisions.
amgaba ebaire nsonga nkuru muno omukusiga sente,The interest rates have been a key factor in investment decisions.
Okukaguzibwa kukaba kutali kurungi okuhikya obunabalizeeho emirimu ei nakozire niiya-mba buyamba ekyahindwire buli kimu.,The interviewer was going terribly until l mentioned my volunteer work- that changed everything.
akaguza ebikaguzo bwangobwango akagenda okuhikya obunagambire omulimo gwange ogw'okuyamba- nikyo kyahindwire bulikimu,The interviewer terribly goes until l mentioned my volunteer work- that changed everything.
akaguza ebikaguzo bwangobwango naija okugenda okuhikya obunagambire omulimo gwange ogw'okuyamba- nikyo kyahindwire bulikimu,The interviewer will terribly go until l mentioned my volunteer work- that changed everything.
akaguza ebikaguzo bwangobwango agenzire okuhikya obunagambire omulimo gwange ogw'okuhamba- nikyo kyahindwire bulikimu,The interviewer has terribly gone until l mentioned my volunteer work- that changed everything.
ensama ekairukira mu kisaaru kwesereka entale,The waterbuck ran into the river to escape the lion.
embante ekairukira omukisaru okwejuna entale,The waterbuck ran into the river to escape the lion.
embante nija okwirukira omukisaru okwejuna entele,The waterbuck will run into the river to escape the lion.
embante irukire omukisaru okwejuna entale,The waterbuck has run into the river to escape the lion.
Akiiriire kimu hanyuma y'okumusemeza.,She made a full recovery after the operation.
akakira kimu obubamazire okumusemeza,She made a full recovery after the operation.
naija okukira kimu hanyuma y'okumusemeza,She will make a full recovery after the operation.
akirire kimu hanyuma y'okumusemeza,She has made a full recovery after the operation.
"Aborubuga orukooto, bataireho entekaniza n'enkora y'okukeehya orwooya orwebisoro biikya kugenda mumwaanya.",The city is developing a climate action plan to reduce its carbon footprint.
Abekika kyange nibu bantu bange bokubanza munyikiriza-ebindi byoona birugirra aho.,My family is my first community of faith-everything else flows from that.
eka yange ekaba nyikiriza yange y'okubanza-ebisigaire bihondera hanyuma yekyo,My family was my first community of faith-everything else flows from that.
eka yange nija okuba niyikiriza yange ey'okubanza -ebisigare bihondera hanyuma yekyo,My family will be my first community of faith-everything else flows from that.
eka yange ebaire nyikirza yange y'okubanzaba -ebisigaire bihondara hanyuma yekyo,My family has been my first community of faith-everything else flows from that.
Omurwaire ensigoye etandikire kukora kurungi.,The patient's kidney function has stabilized.
ensigo z'omuraire nizikora zitaikaine,The patient's kidney function stabilizes.
ensigo z'omuraire zikatekana,The patient's kidney function stabilized.
ensigo z'omuraire nizija okutekana,The patient's kidney function will stabilize.
Nkabyara omusiri gunu omwaka-kusunga ebintu nibimera nikisisana kusunga kunihira nikutwaara emihama.,I planted a garden this year-watching things grow feels like watching hope take root.
nkabyara omusiri gunu omwaka-okurolera enbitu nibikura nikisana nsana okuhura okunihira nikutunga emihama,I planted a garden this year-watching things grow feels like watching hope take root.
ninyija okubaira omusiri omwaka gunu- okurolera enbitu nibikura nikisana nsana okuhura okunihira nikutunga emihama,I will plant a garden this year-watching things grow feels like watching hope take root.
nbaire omusiri omwaka gunu- okurolera enbintu nibikura nsana okuhura okunihira nikutunga emihama,I have planted a garden this year-watching things grow feels like watching hope take root.
obuguuda nibwija kugaruka buhyaka omu meezi agarukwiya,The economy will recover in the coming months.
ebyefuna nibija bitekana omwezi ogurukwija,The economy recovers in the coming months.
ebyenfuna bikatekana omwezi ogurukwija,The economy recovered in the coming months.
ebyefuna bitekaine omwezi ogurukwija,The economy has recovered in the coming months.
Omubazi nigutalibanizibwa omu barwaire abarukurwara obune.,The medication is contraindicated with certain heart conditions.
obujanjabi butaikiranganize n'ebera y'omutima,The medication was contraindicated with certain heart conditions.
obujanjabi tiburukwija okwikiranganiza n'embera y'omutima,The medication will be contraindicated with certain heart conditions.
obujanjabi bubaire tiburukwinganiza n'embera y'omutima,The medication has been contraindicated with certain heart conditions.
