Runyoro,English
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the and
"kakuba basi eki ekiro, tindikwija kurora munyani wange muno","If i will not miss bus that day, i never would have met my best friend."
abantu habizina behumwize ebyamporampora,The crowd has back swayed and forth to the slow music.
"kakuba bus etandekere, tinanditangatangaine wange munyani muno","If i have not missed the bus that day, i never would have met my best friend."
aija kurolera ekitebe kumare emyaka atakabaire mukuru,She will manage a team for years before she became director.
Hakumaliira kwe kyaasa kiru nitwiija kuba tumazire kwatundwira enkoragana yaitu n'ebyobuhangwa.,"The the end of this century ,we will have transformed our relationship with nature."
okubura kwamaizi kukatalibaniza ebyobulimi omukicweka,The water scarcity affected agricultural production in the region.
omunya ruraiha rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
"kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu.","If you wanted to understand our culture, start with our food."
cukamba y'omuyanja ehuzo nejakuturukya zamakamba okwerwanaho,The sea cucumber will squirt sticky threads to defend itself.
"kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
omutezi wenanga naijakuteranizaho omulere ha bandi,The harmonica player will add a bluesy feel to the band's sound.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal boosts exports.
omukago omuhyaka gw'obusubuzi gwimukize ebitundwa aheru,The new trade deal has boosted exports.
akatebe akatunzi nikahayo hali omuguzi owamaani,The sales team is presenting to a major client.
arolerire ekitebe kumara emyaka atakabaire mukuru,She has managed a team for years before she became director.
omukazi akozire mukeeto kumara emyaka nyingi CFO atakafokere,She has worked in the accounting department for years before she became CFO.
omukazi akozire mukeeto kumara emyaka nyingi atakafokere CFO,She has worked in the accounting department for years before she became CFO.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next
gavumenti etairo enkora empyaka hali abalimi abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
empyaka enkoragana eyobusubuzi imukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosts agricultural exports.
"dora ebinyonyi omumwanya; tibirikwija kusiga rundi okugesa, baitu iwe ise obirisa owomwiguru","Look at the birds of the air; they will not sow or reap, yet your heavenly father feeds them."
abantu nibaija kwesoroza omuka y'omunyoro habw'orukurato,People will gather at the chief's house for the meeting.
omunya gucikize omukira gwako katoroka kandi hali ekinyonyi,The skink has wiggled its tail and escaped from the bird's grasp.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns sustainable agriculture.
nkatera ekihemeheme kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kimu kyomuti kiti.",The sculptor has chiseled a figure out of a single block of wood.
abekento bamalirizege alipota y'omwaka,The finance team has finalized the annual report.
nkasiga ekihemeheme kandi kandi nakisindika hamutimbagano ijo,I draw a funny cartoon and posted it on social media yesterday.
"mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
"kakuba mba nkugambire ekintu ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing grief, it's you never get over it-you get through it."
Itwe emizimu tusiima ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
ekyoma kyomubaizi nikija kubaija ekisisani kuruga omukihinju kyekiti,The sculptor will chisel figure out of a single block of wood.
ekyaro kaitu nikiyamba kibaire abo boona abatakwesobora,Our village has always helped those who are in need.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho bwabo obwomezi,The hospital will have a patient library with health information.
Pamba ekafooka ekirimwa ekirukuleeta entahya omu Uganda omukutandika okwekyasa ekya 20.,Cotton became a cash crop in the early 20th century Uganda.
eka yaitu ebaire amagesa nejaguza namazina agokusima itaka,Our family has always celebrated the harvest with a dance that thanks the earth.
"nyikaire ntakukinihira ngu ninyija kugura eka yange, baitu ndi hanu, ninyija kutekaho hakipapura omukono wiiki ekwija","I never will think l'd be able to buy mu own home, but here l am, signing the papers next week."
nojakwetagisibwa okuyonja amaino gawe emirundi ebiri buli,will need to have your teeth cleaned a year.
ekitebe kyabantu kikasagika bandi akazina kandi kamu,The crowd for the band to play one song.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, and so will you""."
"Akangambira ,""lzooba ndigenda kwongera kwimuka nyenkya, kandi naiwe nukwo"".","She told me , ""The sun will rise again tomorrow, and so will you""."
omunya ruraiha rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
gavumenti enkora eresireho empyaka hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
okubaira nambere emiti ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
busayo ekibi nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle socks on.
kakuba gavumenti yataireho omuhendo gwahansiho habwengo zamani gizooba abantu abaingi bakubaire nibakozesa amaani agaani agarukugarurwa buhyaaka,"If the government had subsidized solar panels, more people would use renewable energy now."
enkoragana empyaka eyobusubuzi ekaimukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosted agricultural exports.
"kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
owenanga ruhuhwa nayongeramu okukwatwaho kwobujure nokwecumitiriza gebidongp,The harmonica player adds a bluesy feel to the sound.
nija kugura mu ebintu supamaketi buli wiiki,I will buy groceries from the supermarket every week.
abantu bombekere erihyaka iramizo namebere bona batina,The community has built a new shrine at the sacred spring.
kotoni naija kuba kirimwa kyasente mukyasi kya amkumi abiri,Cotton will become a cash crop the early 20th century Uganda.
ninyija ekihemeheme kusiga kandi nkisindike hamutimbagano nyekya,I will draw a funny cartoon and posted it on social media yesterday.
igana lyabantu lika semererwa omukoro gutakatandikire,The crowd has buzzed with excitement before the show starts.
ekituru kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
"kakuba gavumenti ekehya omuhendo gwa sola pano, abantu baingi nibaija kutandi kukozesa amasanyarazi","If the government subsidizes solar panels, more people would use renewable energy now."
NRA nejakutandikaho ekora endi,The NRA will develop a parallel administration.
omukago gw'obusubuzi omuhyaka ebitundwa gwimukya aheru,The new trade deal boosts exports.
atunga okwimukiza ha mulimo,He receives a raise at work.
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho oruganikyo rwomukama owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
Obworaba nogonza ebyobuhangi bwaaitu tandika nebyokulya byaitu.,"If you want understand our culture, start with our food."
omusoro omuhya nigwija omuunkora mumwaka omuhyaka,The new tax will be implemented year.
omusomesa wange owunyenda agambire ngu nkaba nyine ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher has told me that i had a gift- for writing those words stayed with me.
omukazi aija kukora omukeeto emyaka kumara nyingi atakafokere CFO,She will work in the accounting department for years before she became CFO.
taxi empyaka bakagitandikaho omwaka oguhwaire,The new tax was implemented next year.
akaire ruko kamu sabbiti erukwija nitwija kuhumuraho ha mwaro,"This time next week, we'll be lying on a beach."
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka,Our clan had own special way of welcoming the new year.
NRA ekora nejakutandikaho endi,The NRA will develop a parallel administration.
omukazi hakulima akega n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She manages a team for years before she became director.
ekika kaitu nikija kugira engeri omwaka y'okutangira omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
"gunu omurundi wiiki erukwija, tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
omusaija ateka sente omumasamba ze,He invests in a real estate investment trust.
abantu bombekere iramizo erihyaka namebere bona batina,The community has built a new shrine at the sacred spring.
"Nkaba ntukaterezaaga ngu ndisobora kusura enju eka , baitu dera ndihamu , ninyija kutekaho omukono hampapura sabbiti erukwija.","I never thought l'd be able to buy mu own home , but here l am , signing the papers next week."
akahuka kajanjaire muno mubantu,The virus widely circulated in the community.
ekyoma kyomubaizi nikija kubaija ekisisani kuruga omukihinju kyekiti,The sculptor will chisel a figure out of a single block of wood.
"y'omusomo hakumalira gunu, ni twija kuba twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
ekyaro kaitu kibaire nikiyamba abo boona abatakwesobora,Our village has always helped those who are in need.
ebizina hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
omukazi akasoroza embibo entoro z'okwahura,She collects indigenous seeds for preservation.
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ripoota ) eyabuli mwaka.,The finance team is finalizing the annual report.
enkoragana empyaka eyobusubuzi imukize entundwa ye bw'obulimi aheru,The new trade deal has agricultural exports.
"kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school you miserable, consider whether there's another way."
omukago gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
enkoragana empyaka eyobusubuzi imukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosts agricultural exports.
"kakuba likuburanganize isomero obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
ekyaro kaitu kiguma nikiyamba abo abatakwesobora,Our village always helped those who are in need.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
"kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu.","If you wanted to understand our culture, start with our food."
abantu bakwesoroleza omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
bakozesa turakita okulima omusiri,They plow the fields using a tractor.
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora. mpora,The crowd is swaying back and forth to the slow music.
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho obwomezi bwabo,The hospital had a patient library with health information.
akahuka kajanjaire muno mubantu,The virus has widely circulated in the community.
okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affects agricultural in the region.
"kakuba bus etandekere, tinanditangatangaine munyani wange muno","If i have not missed the bus that day, i never would have met my best friend."
okubura kwamaizi kutalibaniza ebyobulimi omukicweka n'obulisa,The water scarcity affects agricultural production in the region.
"Rora ebinyonyi omumwanya, tibisiga, tibigesa baitu Isinywe anyakuli omwiguru abiriisa.","Look at the of the air; they do not sow or reap, yet your heavenly father feeds them."
abekento alipota bamalirizege y'omwaka,The finance team has finalized the annual report.
enkoragana empyaka eyobusubuzi ekaimukya ebitundwa ye aheru bw'obulimi yihanga,The new trade deal boosted agricultural exports.
akatebe nikahayo akatunzi hali omuguzi owamaani,The sales team is presenting to a major client.
ebiro bisaatu murubuga orutubaire tutwetekanizi kubungira,days in a city we never planned to visit.
ekyoma kyomubaizi kikabaija kuruga ekisisani omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
aija kurolera ekitebe kumare atakabaire emyaka mukuru,She will manage a team for years before she became director.
tuzikire abafu baitu nambere baisenkuru bahumura,We have our dead in the ground where our ancestors rest.
bakitunzi atangatagaine kiguzi omukuru,The sales team presented to a major client.
embina yomukisaka ekairukya empara habwa nyingiho mairu kuhirya obuyajwahire,The wild dog chased the impala for miles until it tired out.
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
akahuka kajanjaire mubantu muno,The virus widely circulated in the community.
igana lyabantu nirija kusemererwa omukoro gutakatandikire,The crowd will buzz with excitement before the show starts.
nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
Abaikazi bombekere ibandiro lihyaka ly'emirwa. haiziba,The community has built a new shrine at the sacred spring.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, omukono hakipapura wiiki erukwija","I never have thought be to buy mu own home, but here l am, signing the papers next week."
"hakumalira ye kyasa kinu, tuhindura ekoragana yaitu n'ebyobuhangwa","The the end of this century, we transform our relationship with nature."
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
nyegere okwenyumirizamu ndi muburumi-nikimanyisa nkyali mwomezi,I have learned be grateful even in pain-it means I'm still alive to feel.
okubura kwamaizi ebyobulimi kukatalibaniza n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
omulimi agesire amacande ge yagatwara kandi hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
gavumenti etairo enkora hali empyaka abalimi abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
ekyoma kyomubaizi nikija kubaija ekisisani omukihinju kuruga kyekiti,The sculptor will chisel a figure out of a single block of wood.
nitwija kuha okusima hali emyoyo y'murusozi habwe na emyandara amabale,We will give thanks to the spirits of the mountains for the rocks and stones.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
"gunu omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we will lie on a beach."
embya y'omukisaka ehambizege impala mayiro okuhikya ejwahire,The wild dog has chased the impala for miles until it out.
"hakumalira y'omusomo gunu, ni twija kuba twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
abekento kumaliriza nibaija alipota y'omwaka,The finance team will finalize the annual report.
"nkaba ngu ntakunihira nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy mu own home, but here l am, signing the papers next week."
ekyaro kaitu kibaire nikiyamba abo boona abatakwesobora,Our village has always helped those who are in need.
arolera ekitebe emyaka kumara nyingi atakabaire mukuru,She manages a team for years before she became director.
kaheereza Akarwarro obuheereza obukwatiraine n'okuzaara.,The clinic provides prenatal care for expectant mothers.
kotoni naija kuba kirimwa kyasente mukyasi kya amkumi abiri m'uganda,Cotton will become a major cash crop in the early 20th century Uganda.
omukazi naija kwega n'okulisa hakulima okwokwebaisaho,She will learn about sustainable agriculture.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
Ebiro omu bisatu rubuga orututatekanizaaga kobunga.,Three days in a city we'd never planned to visit.
Akarwarro kaheereza obuheereza obukwatiraine n'okuzaara.,The clinic provides prenatal care for expectant mothers.
etairo enkora empyaka hali abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
"kakuba oraba ogondeze ebyobuhangwa okumanya baitu, tandika n'ebyokulya baitu","If you have wanted to understand our culture, start with our food."
Balimire nibakozesa amawinde karakita.,They have plowed the fields using a tractor.
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
Obworaba nogonza kwetrgereza ebyobuhangi bwaaitu tandika nebyokulya byaitu.,"If you want to understand our culture, start with our food."
"orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
arolerire ekitebe kumara emyaka atakabaire mukuru,She managed a team for years she became director.
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho rwomukama oruganikyo owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
"kakuba gavumenti erakehya omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
"hakumalira y'omusomo gunu, ni twija kuba twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
omukazi ayegere hakulima n'okulisa okwokwebaisaho,She has learned about sustainable agriculture.
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She manages a team for years before she became director.
"kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you have wanted to understand our culture, start with food."
nibaija abantu kwehumuzamu habizina ebymporampora,The crowd will back sway and forth to the slow music.
omutezi wenanga naijakuteranizaho omulere ha bandi,The harmonica player will add a bluesy feel to the band's sound.
"hakumalira gunu, y'omusomo twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"if i hadn't missed the bus that day, i never would have met my best friend."
kotoni akaba kirimwa kyasente omukyasi kya amkumi abiri m'uganda,Cotton became a major cash crop in the early 20th century Uganda.
balima omusiri ni bakozesa turakita,They fields using a tractor.
ebiro bisaatu murubuga orutubaire tutwetekanizi kubungira,Three days in a city we never planned to visit.
abekento alipota bamalirize y'omwaka,The finance team finalized the annual report.
atunga ha okwimukiza mulimo,He receives a raise at work.
"kakuba basi etandeka eki ekiro, tindikwija kurora munyani wange muno","If i will not miss the bus that day, i never would have met my best friend."
omusaija akateka sente ze omumasamba,He invested in a real estate investment trust.
nojakwetagisibwa okuyonja amaino gawe ebiri emirundi buli mwaka,You will need to have your teeth cleaned twice a year.
abantu bakehumuzamu ebyamporampora habizina,The crowd back swayed and forth to the slow music.
noyetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
asoraize omukazi embibo entoro z'okwahura,She has collected indigenous seeds for preservation.
igana lyabantu lika semererwa omukoro gutakatandikire,The crowd has buzzed with excitement before the show starts.
Hakumaliira kwe kyaasa kiru nitwiija kuba tumazire kwatundwira enkoragana yaitu n'ebyobuhangwa.,"The the of this century ,we will have transformed our relationship with nature."
nsabire obusnge omumadini gona-ntwena tuli bana baruhanga omu,I have prayed for peace among all religions-we're all children of the same God.
irwaro nirija kutekaho obujanjabi bw'abazaire enda abaine,The clinic will provide prenatal care for expectant mothers.
omukazi akasoroza embibo entoro z'okwahura,She collects indigenous seeds for preservation.
ataaha omukazi naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
okubura kwamaizi nikwija ebyokulima kutabaniza n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
"hakumalira ye kyasa kinu, tukahindura ekoragana yaitu n'byobuhangwa","The the end of this century, we transformed our relationship with nature."
ninja kwirukira mwa munyani wange omukuru nyencya,I will run into an old friend yesterday.
"hakumalira ye kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of this century, we have transformed our relationship with nature."
ntangainege munywani wange owaira ijo,I ran into an old friend yesterday.
dora ebinyonyi omumwanya; tibirikwija kusiga rundi baitu iwe owomwiguru obirisa,"Look at the birds of the air; they will not sow or reap, yet your heavenly father feeds them."
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
nkega kwenyumirizamu nyeka ndi nobukuba muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
irwaro ritaireho obujanjabi bw'abzaire abaine enda,The clinic has provided prenatal care for expectant mothers.
